course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
PHIL 105,E900,fall,2021,,,False,"[{'days': 'We', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Simon Pollon,3
PHIL 110,D100,fall,2021,,,False,"[{'days': 'Mo, We', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Thomas Donaldson,3
PHIL 120W,D100,fall,2021,,,False,"[{'days': 'Mo, We', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Bruno Guindon,3
PHIL 120W,D900,fall,2021,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Surrey'}]",Brian Thomas,3
PHIL 144,D100,fall,2021,,,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Holly Andersen,3
PHIL 150,D100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Nicolas Bommarito,3
PHIL 201,D100,fall,2021,"One of PHIL 100W (or equivalent), 120W (or equivalent), 121, 144, 150, 151, or COGS 100.",PHIL 100W;COGS 100,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Martin Hahn,3
PHIL 221,D100,fall,2021,"One of: PHIL 100W (or equivalent), PHIL 120W (or equivalent), PHIL 121, PHIL 144, PHIL 150 or PHIL 151.",PHIL 100W;PHIL 120W;PHIL 121;PHIL 144;PHIL 150;PHIL 151,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Bruno Guindon,3
PHIL 300,E100,fall,2021,At least 60 units.,,False,"[{'days': 'Mo', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Brian Thomas,3
PHIL 320,E100,fall,2021,"One of PHIL 120W (or equivalent), 121, 220, 221, ENV 320W, or REM 320W.",PHIL 120W;ENV 320W;REM 320W,False,"[{'days': 'We', 'startTime': '16:30', 'endTime': '19:20', 'campus': 'Burnaby'}]",Chelsea Rosenthal,3
PHIL 326,D100,fall,2021,"One of PHIL 120W (or equivalent), 121, 220, 221, ENV 320W, REM 320W, or with permission of instructor.",PHIL 120W;ENV 320W;REM 320W,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Bruno Guindon,3
PHIL 328,D100,fall,2021,"One of PHIL 120W (or equivalent), 121, 220, 221, ENV 320W, or REM 320W.",PHIL 120W;ENV 320W;REM 320W,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Simon Pollon,3
PHIL 329,D100,fall,2021,"One of PHIL 120W (or equivalent), 121, 220, 221, ENV 320W, or with permission of instructor.",PHIL 120W;ENV 320W,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Sam Black,3
PHIL 332,D100,fall,2021,As stated by department at time of offering.,,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Kathleen Akins,3
PHIL 342,D100,fall,2021,"One prior philosophy course (not including PHIL 110, PHIL 105, PHIL 310, PHIL 314, or PHIL 315). (This prerequisite may be waived in some cases, at the discretion of the instructor.)",PHIL 110;PHIL 105;PHIL 310;PHIL 314;PHIL 315,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Nicolas Bommarito,3
PHIL 421W,E100,fall,2021,two 300 level PHIL courses; it is strongly recommended that students have taken some prior course in moral theory.,,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Chelsea Rosenthal,4
PHIL 451W,E100,fall,2021,two 300 level PHIL courses.,,False,"[{'days': 'Th', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Martin Hahn,4
PHIL 455W,E100,fall,2021,Two 300 division PHIL courses.,,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Jennifer Wang,4
PHIL 478,D100,fall,2021,PHIL 478 is a requisite for all honours students. It must be taken concurrently with or consecutively to PHIL 477.,PHIL 478;PHIL 477,False,[],Kathleen Akins,5
POL 100,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Eline de Rooij,3
POL 100,D900,fall,2021,,,False,"[{'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Surrey'}]",Stewart Prest,3
POL 100,F100,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Remi Leger,3
POL 121,D100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Stewart Prest,3
POL 131,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Richard Gbedoah,3
POL 141,D100,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,3
POL 151,D100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Clare McGovern,3
POL 200W,D100,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Stewart Prest,4
POL 201,D100,fall,2021,,,False,"[{'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Mark Pickup,4
POL 210,D100,fall,2021,POL 100 or permission of department.,POL 100,False,"[{'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Cara Camcastle,3
POL 310,D100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Eline de Rooij,4
POL 322,D100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Cara Camcastle,4
POL 332,D100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Clare McGovern,4
POL 341,D100,fall,2021,POL 141 and three lower division units in political science or permission of the department.,POL 141,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Tsuyoshi Kawasaki,4
POL 346,D100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Tyler Chamberlain,4
POL 348,D100,fall,2021,POL 141 and three lower division units in political science or permission of the department.,POL 141,False,"[{'days': 'Mo, We', 'startTime': '15:30', 'endTime': '16:50', 'campus': 'Burnaby'}]",Elis Vllasi,4
POL 349,D100,fall,2021,Six lower division units in Political Science or permission of the department.,,True,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': None}]",Radoslav Dimitrov,4
POL 351,D100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Vancouver'}]",Aude-Claire Fourot,4
POL 359,D100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Laurel Weldon,4
POL 359,F100,fall,2021,Six lower division units in political science or permission of the department.,,True,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Valerie Vezina,4
POL 416W,E100,fall,2021,Eight upper division units in political science or permission of the department.,,True,"[{'days': 'Fr', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Vancouver'}]",Genevieve Fuji Johnson,4
POL 421W,D100,fall,2021,Eight upper division units in political science or permission of the department.,,True,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Clare McGovern,4
POL 422,D100,fall,2021,Eight upper division units in political science or permission of the department.,,True,"[{'days': 'Tu, Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Elis Vllasi,4
POL 445W,D100,fall,2021,Eight upper division units in Political Science or permission of the department.,,True,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Aaron Hoffman,4
POL 454,D100,fall,2021,Eight upper division units in political science or permission of the department.,,True,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Patrick Smith,4
PSYC 100,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",George Alder,3
PSYC 100,D200,fall,2021,,,False,"[{'days': 'We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Russell Day,3
PSYC 100,D300,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Diana Lim,3
PSYC 100,D900,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Surrey'}]",Sarah Coupland,3
PSYC 102,D100,fall,2021,,,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Diana Lim,3
PSYC 102,D900,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Surrey'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Surrey'}]",Diana Lim,3
PSYC 106,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '16:30', 'endTime': '19:20', 'campus': 'Burnaby'}]",Ralph Mistlberger,3
PSYC 201W,C200,fall,2021,PSYC 100 or 102.,PSYC 100,False,[],George Alder,4
PSYC 201W,D100,fall,2021,PSYC 100 or 102.,PSYC 100,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",George Alder,4
PSYC 210,D100,fall,2021,PSYC 201W and BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00).,PSYC 201W,False,"[{'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Matthew Sigal,4
PSYC 221,D100,fall,2021,PSYC 100.,PSYC 100,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Richard Wright,3
PSYC 241,OL01,fall,2021,PSYC 102.,PSYC 102,False,[],,3
PSYC 250,D100,fall,2021,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Sherrie Atwood,3
PSYC 260,D100,fall,2021,PSYC 102.,PSYC 102,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Lara Aknin,3
PSYC 268,D100,fall,2021,PSYC 102.,PSYC 102,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Ronald Roesch,3
PSYC 280,C100,fall,2021,PSYC 100. Recommended: BISC 101.,PSYC 100,False,[],Neil Watson,3
PSYC 300W,D100,fall,2021,PSYC 201W.,PSYC 201W,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Gordon Rose,4
PSYC 301,D100,fall,2021,PSYC 201 and 210 and a minimum CGPA of 2.67.,PSYC 201,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Matthew Sigal,4
PSYC 303,D100,fall,2021,PSYC 201 and 221 (or 335).,PSYC 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Tom Spalek,3
PSYC 330,D100,fall,2021,PSYC 201 and 221.,PSYC 201,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Richard Wright,3
PSYC 354,D100,fall,2021,PSYC 201 and 250.,PSYC 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Jeremy Carpendale,3
PSYC 362,C100,fall,2021,PSYC 201 and 260.,PSYC 201,False,[],Rebecca Cobb;Lauren McRae,3
PSYC 362,C200,fall,2021,PSYC 201 and 260.,PSYC 201,False,[],Rebecca Cobb;Lauren McRae,3
PSYC 365,D100,fall,2021,PSYC 201.,PSYC 201,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",David Cox,3
PSYC 366,D100,fall,2021,PSYC 201 and PSYC 260.,PSYC 201;PSYC 260,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Gulnaz Anjum,3
PSYC 367,D100,fall,2021,"PSYC 201, PSYC 260, PSYC 362.",PSYC 201;PSYC 260;PSYC 362,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Jessica Ferreira,3
PSYC 370,D100,fall,2021,PSYC 201.,PSYC 201,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Bob Ley,3
PSYC 376,D100,fall,2021,PSYC 201W and PSYC 268. Recommended: PSYC 210.,PSYC 201W;PSYC 268,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Ryan Fitzgerald,3
PSYC 382,D100,fall,2021,"PSYC 201, 221, and 280.",PSYC 201,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Evan Caldbick,3
PSYC 385,D100,fall,2021,PSYC 201W.,PSYC 201W,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Timothy Racine,3
PSYC 386,D100,fall,2021,PSYC 201 and 280.,PSYC 201,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",John Joseph McDonald,4
PSYC 388,D100,fall,2021,PSYC 201 and 280.,PSYC 201,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Ralph Mistlberger,3
PSYC 391,D100,fall,2021,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Lara Aknin,3
PSYC 410,D100,fall,2021,"PSYC 201, 210, 301, 60 units, and a CGPA of 3.0.",PSYC 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rachel Fouladi,4
PSYC 476,D100,fall,2021,"PSYC 201, 210, 268, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering.",PSYC 201,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Ryan Fitzgerald,4
PSYC 490,D100,fall,2021,"75 units, PSYC 300 and 301, both with a minimum grade of 3.0, CGPA 3.33, and permission of the department.",PSYC 300,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,4
PUNJ 100,E900,fall,2021,,,False,"[{'days': 'Tu, Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Parvinder Dhariwal,3
SA 101,D200,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Natasha Ferenczi,4
SA 101,D900,fall,2021,,,False,"[{'days': 'Fr', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Surrey'}]",Bascom Guffin,4
SA 101,OL01,fall,2021,,,False,[],Cristina Moretti,4
SA 150,D100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Kyle Willmott,4
SA 150,OL01,fall,2021,,,False,[],Suzanna Crage,4
SA 200W,OL01,fall,2021,,,False,[],Amanda Watson,4
SA 201W,D100,fall,2021,Recommended: SA 101.,,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Pamela Stern,4
SA 231,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Barbara Mitchell,4
SA 250,D100,fall,2021,SA 150.,SA 150,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Cynthia Patton,4
SA 255,D100,fall,2021,SA 101 or 150.,SA 101,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Gagun Chhina,4
SA 257,D100,fall,2021,SA 101 or 150.,SA 101,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Suzanna Crage,4
SA 301,D100,fall,2021,SA 201W.,SA 201W,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Natasha Ferenczi,4
SA 302W,D100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Amanda Watson,4
SA 304,D100,fall,2021,SA 101 or 150 or 201W.,SA 101,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Agnes MacDonald,4
SA 315,D100,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Gary Teeple,4
SA 316,C100,fall,2021,SA 101 or 150 or 201w.,SA 101,False,[],Agnes MacDonald,4
SA 322,D100,fall,2021,SA 101 or 150 or 201W.,SA 101,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Vancouver'}]",Bascom Guffin,4
SA 325,D100,fall,2021,SA 101 or 150 or 201W.,SA 101,False,"[{'days': 'Tu, Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Gary Teeple,4
SA 335,OL01,fall,2021,SA 101 or 150 or 201W.,SA 101,False,[],Wendy Chan,4
SA 345,OL01,fall,2021,SA 101 or 150 or 201W.,SA 101,False,[],Wendy Chan,4
SA 350,D100,fall,2021,SA 250.,SA 250,False,"[{'days': 'Fr', 'startTime': '12:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Agnes MacDonald,4
SA 355,D100,fall,2021,SA 255 and SA 257.,SA 255;SA 257,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Katherine Watson,4
SA 356W,D100,fall,2021,SA 255.,SA 255,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Pamela Stern,4
SA 359,D100,fall,2021,SA 101 or 150 or 201W.,SA 101,False,"[{'days': 'We', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Dara Culhane,4
SA 420,C100,fall,2021,"72 units including SA 101 or 150 or SA 201W, or acceptance into the diploma program in gerontology, or by consent of instructor.",SA 101;SA 201W,False,[],,4
SA 442,E100,fall,2021,Minimum of 72 units including either SA 101 or SA 150.,SA 101;SA 150,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Kyle Willmott,4
SA 450,E100,fall,2021,"Minimum of 72 units including SA 350, a GPA of at least 3.25 and consent of the instructor.",SA 350,False,"[{'days': 'We', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Cynthia Patton,4
SA 451,E100,fall,2021,"Minimum of 72 units including SA 301, a GPA of at least 3.25 and consent of the instructor.",SA 301,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Jie Yang,4
SA 495,D100,fall,2021,"72 units, SA 355 or SA 356W, and departmental consent.",SA 355;SA 356W,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Suzanna Crage,4
SPAN 100,D100,fall,2021,,,False,[],Isabel Mayo-Harp,3
SPAN 100,D700,fall,2021,,,False,[],Isabel Mayo-Harp,3
SPAN 110,D100,fall,2021,"SPAN 100 (or SPAN 102), grade 12 Spanish, or equivalent.",SPAN 100;SPAN 102,False,[],Isabel Mayo-Harp,3
SPAN 110,D700,fall,2021,"SPAN 100 (or SPAN 102), grade 12 Spanish, or equivalent.",SPAN 100;SPAN 102,False,[],Isabel Mayo-Harp,3
SPAN 200,D100,fall,2021,SPAN 110 (or SPAN 103) or equivalent.,SPAN 110;SPAN 103,False,[],Isabel Mayo-Harp,3
WL 100,D100,fall,2021,,,False,"[{'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Mark Deggan,3
WL 101W,D100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Kenneth Seigneurie,3
WL 104W,D100,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Mark Deggan,3
WL 200,D100,fall,2021,"six units in World Literature, including one W course.",,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Mark Deggan,3
WL 202,D100,fall,2021,,,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Maria Barraza,3
WL 301W,D100,fall,2021,,,False,[],Azadeh Yamini-Hamedani,4
WL 303,D100,fall,2021,45 units.,,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Maria Barraza,4
WL 400,D100,fall,2021,"60 units including two 300-level courses in World Literature, English, and/or Humanities.",,False,"[{'days': 'Tu, Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Kenneth Seigneurie,4
BUS 200,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 200,E100,fall,2021,,,False,"[{'days': 'We', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,3
BUS 201,D100,fall,2021,This course is only open to approved Business Administration majors admitted to the faculty through the Business Foundation Program - High School Stream.,,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 201,D300,fall,2021,This course is only open to approved Business Administration majors admitted to the faculty through the Business Foundation Program - High School Stream.,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Surrey'}]",,3
BUS 201,D400,fall,2021,This course is only open to approved Business Administration majors admitted to the faculty through the Business Foundation Program - High School Stream.,,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 201,D500,fall,2021,This course is only open to approved Business Administration majors admitted to the faculty through the Business Foundation Program - High School Stream.,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 201,E100,fall,2021,This course is only open to approved Business Administration majors admitted to the faculty through the Business Foundation Program - High School Stream.,,False,"[{'days': 'We', 'startTime': '19:30', 'endTime': '22:20', 'campus': 'Burnaby'}]",,3
BUS 202,D100,fall,2021,"This course is only open to approved Business Administration majors, joint majors, or second degree students admitted to the faculty through the Business Foundation Program - Transfer Stream.",,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3
BUS 202,E100,fall,2021,"This course is only open to approved Business Administration majors, joint majors, or second degree students admitted to the faculty through the Business Foundation Program - Transfer Stream.",,False,"[{'days': 'We', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,3
BUS 207,D100,fall,2021,"ECON 103, 105, MATH 157, all with a minimum grade of C-; 15 units.",ECON 103;MATH 157,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 207,E100,fall,2021,"ECON 103, 105, MATH 157, all with a minimum grade of C-; 15 units.",ECON 103;MATH 157,False,"[{'days': 'Tu', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,3
BUS 217W,D100,fall,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 217W,D300,fall,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 217W,D600,fall,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 217W,E100,fall,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'Tu', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,3
BUS 217W,E200,fall,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'Th', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,3
BUS 221,D100,fall,2021,,,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 221,D200,fall,2021,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Surrey'}]",,3
BUS 225,D100,fall,2021,,,False,[],,3
