course,term,year,prereqs
educ 807,spring,2023,Acceptance into the MEd in Educational Practice program.
educ 811,spring,2023,
educ 813,spring,2023,
educ 816,spring,2023,
educ 817,spring,2023,
educ 823,spring,2023,
educ 825,spring,2023,
educ 829,spring,2023,
educ 843,spring,2023,
educ 846,spring,2023,
educ 848,spring,2023,
educ 855,spring,2023,
educ 856,spring,2023,
educ 857,spring,2023,Consent of the instructor.
educ 858,spring,2023,
educ 863,spring,2023,EDUC 810 or 864.
educ 864,spring,2023,
educ 866,spring,2023,
educ 878,spring,2023,EDUC 874.
educ 881,spring,2023,
educ 883,spring,2023,
educ 885,spring,2023,
educ 886,spring,2023,
educ 888,spring,2023,
educ 892,spring,2023,
educ 898,spring,2023,
educ 899,spring,2023,
educ 902a,spring,2023,
educ 902b,spring,2023,
educ 904,spring,2023,
educ 905,spring,2023,
educ 910,spring,2023,
educ 912,spring,2023,
educ 922,spring,2023,
educ 923,spring,2023,
educ 924,spring,2023,
educ 925,spring,2023,
educ 927,spring,2023,
educ 928,spring,2023,
educ 946,spring,2023,EDUC 942.
educ 961,spring,2023,
educ 971,spring,2023,EDUC 860.
educ 983,spring,2023,
educ 984,spring,2023,
engl 112w,spring,2023,
engl 114w,spring,2023,
engl 115w,spring,2023,
engl 199w,spring,2023,12 units.
engl 202,spring,2023,12 units or one 100-division English course.
engl 204,spring,2023,12 units or one 100-division English course.
engl 211,spring,2023,12 units or one 100-division English course.
engl 213,spring,2023,12 units or one 100-division English course.
engl 310,spring,2023,30 units or two 200-division English courses.
engl 312,spring,2023,30 units or two 200-division English courses.
engl 320,spring,2023,30 units or two 200-division English courses.
engl 341,spring,2023,30 units or two 200-division English courses.
engl 355,spring,2023,30 units or two 200-division English courses.
engl 362,spring,2023,30 units or two 200-division English courses.
engl 363,spring,2023,30 units or two 200-division English courses.
engl 364,spring,2023,30 units or two 200-division English courses. Recommended: ENGL 216.
engl 371,spring,2023,"30 units or two 200-division English courses. Recommended: One of English 199, 199W, or 214."
engl 372,spring,2023,30 units; or two 200-division English courses; or formal declaration in the creative writing minor and ENGL 272.
engl 376,spring,2023,30 units or two 200-division English courses.
engl 400w,spring,2023,ENGL 300.
engl 414w,spring,2023,45 units or two 300-division English courses.
engl 415w,spring,2023,45 units or two 300-division English courses.
engl 418w,spring,2023,"ENGL 364. Reserved for English honours, major, joint major and minor students."
engl 431w,spring,2023,45 units or two 300-division English courses. Strongly recommended: At least one Indigenous studies course.
engl 439w,spring,2023,45 units or two 300-division English courses.
engl 472w,spring,2023,ENGL 372 or 374.
engl 490,spring,2023,"Two 100-division English courses, two 200-division English courses and two 300-division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the department."
engl 491,spring,2023,"Two 100-division English courses, two 200-division English courses and two 300-division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the department."
engl 494,spring,2023,"Permission of the department, plus normally a minimum of 90 units, including credit or standing in two 100-division English courses, two 200-division English courses, and four 300 or 400-division English courses, one of which must be ENGL 364."
engl 496,spring,2023,"Lower division requirements for the English major. Open only to students who have been accepted into the English honours program, and who have completed ENGL 494."
engl 811,spring,2023,
engl 833,spring,2023,
engl 870,spring,2023,
engl 875,spring,2023,
engl 881,spring,2023,
engl 882,spring,2023,
engl 891,spring,2023,
engl 892,spring,2023,
engl 893,spring,2023,
engl 894,spring,2023,ENGL 892 and ENGL 893.
engl 899,spring,2023,
ensc 180,spring,2023,"(ENSC 151 or CMPT 120 or CMPT 130) and (MATH 151 or MATH 150), all with a minimum grade of C-. Corequisite: MATH 152 and MATH 232."
ensc 194,spring,2023,
ensc 195,spring,2023,
ensc 196,spring,2023,
ensc 295,spring,2023,ENSC 195 or 196.
ensc 296,spring,2023,ENSC 195 or 196 and approval of internship co-ordinator required.
ensc 325,spring,2023,"ENSC 225 or ENSC 226 or MSE 251, with a minimum grade of C-."
ensc 327,spring,2023,"(ENSC 380 or MSE 280) and ENSC 280, all with a minimum grade of C-. Students who completed STAT 270 prior to Spring 2015 may use STAT 270 instead of ENSC 280."
ensc 350,spring,2023,"(ENSC 215 and either ENSC 250 or CMPT 250) or (ENSC 252 and ENSC 254), all with a minimum grade of C-."
ensc 383,spring,2023,"ENSC 380 (or MSE 280), with a minimum grade of C-."
ensc 386,spring,2023,"PHYS 120, (MATH 260 or MATH 310), and (ENSC 281 or ENSC 385), all with a minimum grade of C-."
ensc 387,spring,2023,"ENSC 380 or MSE 280, with a minimum grade of C-."
ensc 395,spring,2023,ENSC 295 or 296 and a minimum of 75 units.
ensc 396,spring,2023,"ENSC 295 or 296, a minimum of 75 units and approval of internship co-ordinator required."
ensc 400,spring,2023,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
ensc 405w,spring,2023,"(ENSC 105W or MSE 101W), ENSC 204, all with a minimum grade of C-, completion of a minimum of 22 units of required upper division ENSC courses, and completion of (or concurrent enrollment in) two upper division technical electives meeting the requirements of the program. Students are required to complete at least two co-ops before enrolling in ENSC 440 Capstone B. Capstone B must be taken in the term immediately following Capstone A. Enrollment into Capstone A is by approval of the department via Capstone application form."
ensc 410,spring,2023,A minimum of 80 units is required to enroll in this course.
ensc 413,spring,2023,"MATH 251, ENSC 280, ENSC 351, ENSC 380, all with a minimum grade of B."
ensc 416,spring,2023,ENSC 316 with a grade of at least C+ and MATH 254 with a minimum grade of C-.
ensc 427,spring,2023,ENSC 327 with a minimum grade of C-. A minimum of 80 units required.
ensc 450,spring,2023,"(ENSC 225 or ENSC 226 or MSE 251) and ENSC 350, all with a minimum grade of C- and a minimum of 80 units."
ensc 452,spring,2023,"ENSC 350 and 351, with a minimum grade of C- and a minimum of 80 units."
ensc 474,spring,2023,((ENSC 180 and ENSC 251) or CMPT 225) with a minimum grade of C- and a minimum of 80 units.
ensc 475,spring,2023,"(ENSC 225 or MSE 251), ENSC 320, (ENSC 380 or MSE 280), all with a minimum grade of C- and a minimum of 80 units. ENSC 380/MSE 280 can be taken concurrently."
ensc 483,spring,2023,"ENSC 383 or MSE 381, with a minimum grade of C- and a minimum of 80 units."
ensc 488,spring,2023,"(ENSC 230 or ENSC 386) and (ENSC 383 or MSE 381), all with a minimum grade of C- and 80 units."
ensc 495,spring,2023,"ENSC 225 or ENSC 226 or MSE 251 or PHYS 365, with a minimum grade of C- and permission of the instructor and a minimum of 80 units. Enrollment in this course is by application only."
ensc 498,spring,2023,At least 115 units or permission of the academic supervisor.
ensc 499,spring,2023,ENSC 498 with a minimum grade of C-.
ensc 704,spring,2023,"12 units of ENSC course work at the 800-level or higher with an SFU CGPA of at least 3.0. Approval of supervisor and a GPC representative is required prior to applying for, and accepting an internship."
ensc 808,spring,2023,STAT 270 or equivalent.
ensc 813,spring,2023,MATH 251 or ENSC 280 or ENSC 380 or permission of instructor.
ensc 851,spring,2023,
ensc 870,spring,2023,Students may only register for the ENSC 870-0 during their final term.
ensc 880,spring,2023,ENSC PhD student.
ensc 887,spring,2023,"ENSC 488 and a basic course in data structures and algorithms, or permission of the instructor."
ensc 891,spring,2023,
ensc 892,spring,2023,
ensc 894,spring,2023,
ensc 895,spring,2023,
ensc 896,spring,2023,
ensc 897,spring,2023,
ensc 898,spring,2023,
ensc 899,spring,2023,
env 302,spring,2023,Admission into Environment Co-operative Education Program.
env 303,spring,2023,"ARCH 350, ENV 302 or GEOG 302 and readmission into Environment Co-operative Education Program."
env 402,spring,2023,"ARCH 351, ENV 303 or GEOG 303 and readmission into Environment Co-operative Education Program."
env 403,spring,2023,"ARCH 450, ENV 402 or GEOG 402 and readmission into Environment Co-operative Education Program."
env 404,spring,2023,"ARCH 451, ENV 403 or GEOG 403 and readmission into Environment Co-operative Education Program."
evsc 100,spring,2023,
evsc 300,spring,2023,EVSC 201W.
evsc 305,spring,2023,EVSC 100 and 50 units.
evsc 320,spring,2023,"EVSC 100 or permission of the instructor and one of the following: BISC 204, REM 211, or GEOG 215."
evsc 380,spring,2023,Acceptance in the environment science co-operative education program.
evsc 381,spring,2023,EVSC 380 and re-admission to the environment science co-operative education program.
evsc 395,spring,2023,
evsc 400,spring,2023,EVSC 300 and EVSC 305.
evsc 445,spring,2023,"GEOG 251, or one of STAT 100, 201, 203, 205 or 270 or permission of the instructor."
evsc 480,spring,2023,EVSC 381 and readmission to the environment science co-operative education program.
evsc 481,spring,2023,EVSC 480 and re-admission to the environment science co-operative education program.
evsc 482,spring,2023,EVSC 481 and readmission to the environment science co-operative education program.
evsc 489,spring,2023,"EVSC 305, 90 units and consent of EVSC Director."
evsc 490w,spring,2023,"EVSC 305, EVSC 489, 90 units and consent of EVSC Director."
evsc 491,spring,2023,"60 units, 3.0 cumulative grade point average."
evsc 645,spring,2023,"Enrollment in the ER MSc program, or permission of the instructor."
fal x99,spring,2023,
fan x92,spring,2023,FAN X91.
fan x99,spring,2023,
fass 201,spring,2023,Open only to students accepted to the FASS Co-op Program.
fass 301,spring,2023,Open only to students accepted to the FASS Co-op Program.
fass 302,spring,2023,Open only to students accepted to the FASS Co-op Program.
fass 401,spring,2023,Open only to students accepted to the FASS Co-op Program.
fass 402,spring,2023,Open only to students accepted to the FASS Co-op Program.
fep 200,spring,2023,
fep 201,spring,2023,
fep 202,spring,2023,
fep 203,spring,2023,
fep 204,spring,2023,
fep 205,spring,2023,
fep 206,spring,2023,
fep 209,spring,2023,
fep 221,spring,2023,
fep 222,spring,2023,
fep 224,spring,2023,
fep 225,spring,2023,
fren 120,spring,2023,Never studied or experienced French before.
fren 121,spring,2023,FREN 120 or grade 10 French (or equivalent based on placement test). May not be taken for credit by students with French 11 or 12.
fren 122,spring,2023,FREN 121 or grade 11 French (or equivalent based on placement test). May not be taken for credit by students with French 12.
fren 200,spring,2023,Grade 12 French immersion or FREN 211 or FREN 212 (or FREN 221 with permission from the department). Contact the departmental advisor for details.
fren 210,spring,2023,"FREN 122 or grade 12 French (or equivalent based on placement test). May not be taken by students from French immersion, programme cadre or IB students."
fren 211,spring,2023,Grade 12 French with a grade of A or FREN 122 with a grade of A or FREN 210 (or equivalent based on placement test).
fren 215,spring,2023,FREN 211. May be taken concurrently with FREN 212 and 221.
fren 221,spring,2023,"FREN 211 or 212, or with a grade of A, FREN 210. In the latter case, FREN 211 and 221 may be taken concurrently."
fren 222,spring,2023,"FREN 221 or, with a grade of A, FREN 211 or, with a grade of A, FREN 212."
fren 245,spring,2023,FREN 222 (students with B+ in FREN 221 can take 222 concurrently with 245).
fren 275,spring,2023,FREN 222 (students with B+ in FREN 221 can take 222 concurrently with FREN 275).
fren 300,spring,2023,"FREN 222 or, with a grade of A and permission of instructor, FREN 215 or 217."
fren 301w,spring,2023,"FREN 222 or, with a grade of A, FREN 221."
fren 334,spring,2023,FREN 275 or 270 OR LING 222.
fren 340,spring,2023,FREN 245 or 240.
fren 352,spring,2023,FREN 222. Students with B+ in FREN 221 may take FREN 222 and FREN 352 concurrently.
fren 407w,spring,2023,FREN 301W and one of FREN 304 or FREN 307 or permission of the department.
fren 425,spring,2023,"FREN 270 or 275 or LING 222, FREN 301W, and at least one 300-level group A (ling.) course."
fren 442,spring,2023,"FREN 230 or 240 or 245, FREN 301W, and at least one 300-level group B (lit.) course."
fren 444,spring,2023,"FREN 230 or 240 or 245, FREN 301W, and at least one 300-level group B (lit.) course."
fren 803,spring,2023,
fren 811,spring,2023,
fren 825,spring,2023,
fren 896,spring,2023,
fren 898,spring,2023,
fren 998,spring,2023,
ga 101,spring,2023,
ga 201,spring,2023,15 units.
ga 400,spring,2023,45 units.
geog 100,spring,2023,
geog 104,spring,2023,
geog 111,spring,2023,
geog 162,spring,2023,
geog 213,spring,2023,GEOG 111 or EASC 101.
geog 214,spring,2023,GEOG 111.
geog 215,spring,2023,GEOG 111.
geog 221,spring,2023,GEOG 100.
geog 241,spring,2023,GEOG 100.
geog 251,spring,2023,GEOG 100 or 111.
geog 253,spring,2023,GEOG 111.
geog 255,spring,2023,GEOG 100 or 111 or permission of instructor.
geog 302,spring,2023,acceptance in the environment co-operative education program.
geog 303,spring,2023,GEOG 302 and readmission to the environment co-operative education program.
geog 310,spring,2023,"GEOG 213 and one of GEOG 214 or 215. Prerequisite or Corequisite: One of GEOG 311, 313, 314, 315, 316, 317 or 319."
geog 312,spring,2023,"One of GEOG 100, 104 or 111 or one of EASC 101 or 104."
geog 313,spring,2023,"GEOG 213, or both EASC 209W and EASC 304."
geog 316,spring,2023,GEOG 215 or BISC 204 or permission of the instructor.
geog 324,spring,2023,"At least 45 units, including GEOG 100."
geog 328,spring,2023,"At least 45 units, including GEOG 100 or LBST 101."
geog 333,spring,2023,A minimum of 45 units.
geog 352,spring,2023,"GEOG 251 or one of STAT 201, 203 (formerly 103), 205, or 270."
geog 353,spring,2023,GEOG 253.
geog 355,spring,2023,GEOG 255.
geog 362w,spring,2023,"At least 45 units, including GEOG 100."
geog 389w,spring,2023,"At least 45 units, including GEOG 100 or REM 100."
geog 402,spring,2023,GEOG 303 and readmission to the environment co-operative education program.
geog 403,spring,2023,GEOG 402 and readmission to the environment co-operative education program.
geog 404,spring,2023,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 405,spring,2023,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 409,spring,2023,GEOG 403 and readmission to the environment co-operative education program.
geog 418,spring,2023,"One of GEOG 311, GEOG 314, GEOG 316, GEOG 317, EASC 304, or EASC 405; one of GEOG 251, STAT 201, STAT 203 (formerly STAT 103), STAT 205, or STAT 270."
geog 432,spring,2023,60 units including eight of upper division geography.
geog 457,spring,2023,GEOG 356.
geog 465,spring,2023,"At least 60 units, including GEOG 241."
geog 491,spring,2023,105 units and consent of supervisor. See a departmental academic advisor for details.
geog 601,spring,2023,
geog 615,spring,2023,
geog 651,spring,2023,
geog 657,spring,2023,Enrolment in any graduate program plus permission of the instructor. Graduate students from other disciplines are welcome to take this course.
geog 658,spring,2023,Enrolled in a graduate program.
geog 671,spring,2023,GEOG 600.
geog 677,spring,2023,"GEOG 600, GEOG 601 and GEOG 606."
geog 678,spring,2023,"GEOG 600, GEOG 601 and GEOG 603."
geog 679,spring,2023,GEOG 600 and GEOG 671.
geog 691,spring,2023,
geog 697,spring,2023,
geog 698,spring,2023,
geog 699,spring,2023,
germ 100,spring,2023,
germ 110,spring,2023,GERM 100 (or GERM 102) or equivalent.
germ 210,spring,2023,GERM 200 (or GERM 201) or equivalent.
gero 300,spring,2023,60 units.
gero 404,spring,2023,"60 units, GERO 300."
gero 406,spring,2023,60 units. Recommended: GERO 300.
gero 408,spring,2023,60 units. Recommended: GERO 300.
gero 409,spring,2023,"GERO 300. Recommended: GERO 403, PSYC 241"
gero 412,spring,2023,60 units. Recommended: GERO 300.
gero 420,spring,2023,60 units. Recommended: GERO 300.
gero 802,spring,2023,
gero 804,spring,2023,
gero 806,spring,2023,
gero 850,spring,2023,MA in Gerontology students in good academic standing who have successfully completed a Criminal Record Check.
gero 889,spring,2023,
gero 896,spring,2023,
gero 897,spring,2023,
gero 898,spring,2023,
gero 899,spring,2023,
gero 994,spring,2023,All coursework towards the PhD in Gerontology.
gero 995,spring,2023,All coursework towards the PhD in Gerontology.
gero 996,spring,2023,GERO 994 and GERO 995.
gero 998,spring,2023,
grad 700,spring,2023,
grad 800,spring,2023,
grad 850,spring,2023,
grk 100,spring,2023,
grk 111,spring,2023,GRK 100 (or GRK 191) or equivalent.
grk 200,spring,2023,GRK 111 (or GRK 192) or equivalent.
grk 211,spring,2023,GRK 200 (or GRK 291) or equivalent.
gsws 101,spring,2023,
gsws 102,spring,2023,
gsws 200,spring,2023,
gsws 204,spring,2023,
gsws 212,spring,2023,
gsws 306,spring,2023,30 units including three units in GSWS or WS or GDST.
gsws 319,spring,2023,30 units including three units in GSWS or WS or GDST.
gsws 320,spring,2023,15 units.
gsws 321,spring,2023,15 units.
gsws 401,spring,2023,Nine units in GSWS including GSWS 101 (or WS 101) and/or GSWS 102 (or WS 102) and approval of the course proposal by the department.
gsws 402,spring,2023,Nine units in GSWS including GSWS 101 (or WS 101) and/or GSWS 102 (or WS 102) and approval of course proposal by Dept.
gsws 403,spring,2023,nine units in GSWS including GSWS 101 (or WS 101) or GSWS 102 (or WS 102) and approval of course proposal by Dept.
gsws 411,spring,2023,"45 units, including six units in GSWS."
gsws 414,spring,2023,"45 units, including 6 units in GSWS."
gsws 800,spring,2023,
gsws 812,spring,2023,
gsws 826,spring,2023,
gsws 840,spring,2023,
gsws 844,spring,2023,GSWS 822.
gsws 898,spring,2023,
gsws 997,spring,2023,
gsws 998,spring,2023,
gsws 999,spring,2023,GSWS 822 and five graduate courses.
hist 102w,spring,2023,
hist 106,spring,2023,
hist 111,spring,2023,
hist 115,spring,2023,
hist 151,spring,2023,
hist 206,spring,2023,
hist 213,spring,2023,Recommended: HIST 212.
hist 215,spring,2023,
hist 223,spring,2023,
hist 225,spring,2023,
hist 231,spring,2023,
hist 243,spring,2023,
hist 255,spring,2023,
hist 319,spring,2023,"45 units, including six units of lower division history."
hist 326,spring,2023,"45 units, including six units of lower division history."
hist 330w,spring,2023,"45 units, including six units of lower division history."
hist 335,spring,2023,"45 units, including six units of lower division history."
hist 336,spring,2023,"45 units, including six units of lower division history. Recommended: HIST 223 or 224."
hist 338,spring,2023,"45 units, including six units of lower division history. Recommended: HIST 225."
hist 358,spring,2023,"45 units, including six units of lower division history."
hist 367,spring,2023,"45 units, including six units of lower division history."
hist 404,spring,2023,45 units including nine units of lower division history. Recommended: HIST 315.
hist 424,spring,2023,"45 units including nine units of lower division history. Recommended: HIST 101, 102W."
hist 425w,spring,2023,45 units including nine units of lower division history.
hist 430,spring,2023,"45 units, including nine units of lower division history or permission of the instructor. Recommended: HIST 101, 102W, 104."
hist 432,spring,2023,45 units including nine units of lower division history.
hist 436,spring,2023,45 units including nine units of lower division history. Recommended: HIST 101 and 102W.
hist 440,spring,2023,"45 units, including nine units of lower division history."
hist 444w,spring,2023,"45 units, including nine units of lower division history. Recommended: HIST 101 or 102W."
hist 454,spring,2023,"45 units, including 9 units of lower-division HIST or 9 units of GSWS. Recommended: HIST 115."
hist 463w,spring,2023,45 units including nine units of lower division history.
hist 469,spring,2023,45 units including nine units of lower division history. Recommended: one of HIST 249 or 352.
hist 471w,spring,2023,45 units including nine units of lower division history.
hist 476,spring,2023,"45 units, including six units of lower division history or by permission of instructor."
hist 485,spring,2023,45 units including nine units of lower division history.
hist 489,spring,2023,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 490,spring,2023,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 494,spring,2023,Admission to the honours program in history.
hist 498,spring,2023,Admission to the honours program in History.
hist 810,spring,2023,
hist 815,spring,2023,
hist 852,spring,2023,
hist 860,spring,2023,
hist 861,spring,2023,
hist 862,spring,2023,
hist 889,spring,2023,
hist 897,spring,2023,
hist 898,spring,2023,
hist 899,spring,2023,
hsci 100,spring,2023,
hsci 120,spring,2023,
hsci 130,spring,2023,
hsci 160,spring,2023,
hsci 204,spring,2023,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 206,spring,2023,HSCI 130 with a minimum grade of C-.
hsci 207,spring,2023,HSCI 130 with a minimum grade of C-. Corequisite: STAT 201 or 203 or 205.
hsci 211,spring,2023,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 212,spring,2023,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 230,spring,2023,"30 units, including HSCI 130 with a minimum grade of C-, or permission of the instructor."
hsci 305,spring,2023,"60 units, including nine HSCI units with a minimum grade of C-."
hsci 310,spring,2023,60 units including HSCI 130 with a minimum grade of C-.
hsci 312,spring,2023,"60 units, including either HSCI 130 or BPK 140, with a minimum grade of C-."
hsci 319w,spring,2023,"45 units including nine HSCI units with a minimum grade of C-, one of which must be a 200-division course."
hsci 321,spring,2023,MBB 231 with a minimum grade of C- or permission of the instructor.
hsci 324,spring,2023,BISC 202 with a minimum grade of C-.
hsci 326,spring,2023,MBB 231 with a minimum grade of C-.
hsci 340,spring,2023,"60 units and two HSCI 200-level courses with a minimum grade of C-, one of which may be taken concurrently."
hsci 341,spring,2023,"HSCI 230, and STAT 201 or 203 or 205, all with a minimum grade of C-."
hsci 345,spring,2023,45 units. HSCI 130 strongly recommended.
hsci 350,spring,2023,Students must be accepted into the Health Sciences Co-op program and complete Bridging Online.
hsci 351,spring,2023,Completion of HSCI 350 Co-op Practicum I.
hsci 373,spring,2023,Will vary according to topic.
hsci 410,spring,2023,"STAT 302 or STAT 305, with a minimum grade of C-. Recommended: HSCI 230."
hsci 416,spring,2023,"STAT 302 or STAT 305, and HSCI 207 (or 307) or HSCI 230 (or 330), all with a minimum grade of C-."
hsci 427,spring,2023,"MBB 326 or HSCI 326, with a minimum grade of C, or permission of the instructor."
hsci 431,spring,2023,"60 units including either HSCI 212 or 230 (or 330), with a minimum grade of C-."
hsci 432,spring,2023,HSCI 230 (or 330) with a minimum grade of C-.
hsci 440,spring,2023,"HSCI 321, HSCI 323, and one of BISC 357, MBB 308, or MBB 309W, all with a minimum grade of C-."
hsci 441,spring,2023,"HSCI 338 and one of: BISC 303, BISC 357, MBB 308, or MBB 309, all with a minimum grade of C-."
hsci 449,spring,2023,"90 units including HSCI 312 with a minimum grade of C- and HSCI 319 or 327, with a minimum grade of C-. Students may be required to successfully complete a Criminal Record Check."
hsci 450,spring,2023,Completion of HSCI 351 Co-op Practicum II.
hsci 451,spring,2023,Completion of HSCI 450 Co-op Practicum III.
hsci 452,spring,2023,Completion of HSCI 451 Co-op Practicum IV.
hsci 471,spring,2023,Will vary according to topic.
hsci 472,spring,2023,Will vary according to topic.
hsci 481,spring,2023,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 483,spring,2023,"90 units, including HSCI 204 and HSCI 230 (or 330), with a minimum grade of C-."
hsci 485,spring,2023,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 486,spring,2023,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 488,spring,2023,
hsci 489,spring,2023,
hsci 490,spring,2023,
hsci 491,spring,2023,HSCI 490 with a minimum grade of C-.
hsci 492,spring,2023,"One of HSCI 491, HSCI 493, HSCI 494, with a minimum grade of C-."
hsci 493,spring,2023,HSCI 490 with a minimum grade of C-.
hsci 494,spring,2023,HSCI 490 with a minimum grade of C-.
hsci 495,spring,2023,Minimum 90 units completed.
hsci 727,spring,2023,MBB/HSCI 426 or permission of the instructor.
hsci 803,spring,2023,
hsci 826,spring,2023,
hsci 827,spring,2023,
hsci 842,spring,2023,
hsci 849,spring,2023,HSCI 802.
hsci 880,spring,2023,"HSCI 801, 802, 803, 901."
hsci 886,spring,2023,
hsci 887,spring,2023,
hsci 890,spring,2023,
hsci 891,spring,2023,
hsci 893,spring,2023,
hsci 894,spring,2023,
hsci 897,spring,2023,HSCI 880.
hsci 898,spring,2023,
hsci 901,spring,2023,HSCI 900
hsci 903,spring,2023,HSCI 902.
hsci 983,spring,2023,
hsci 990,spring,2023,
hum 101w,spring,2023,
hum 102w,spring,2023,
hum 130,spring,2023,
hum 162,spring,2023,HUM 161 or permission of the instructor.
hum 202,spring,2023,
hum 209,spring,2023,
hum 222,spring,2023,
hum 232,spring,2023,
hum 275,spring,2023,
hum 309,spring,2023,45 units.
hum 313,spring,2023,"One of the following courses: ARCH 100, ARCH 201, HS 100, HS 231, HS 232, HS 277, HIST 277 or by permission of the instructor."
hum 321w,spring,2023,45 units.
hum 330,spring,2023,45 units.
hum 340,spring,2023,45 units.
hum 349,spring,2023,"45 units, including six units of lower division history."
hum 390,spring,2023,"Two of any 300-division humanities courses or permission of the chair plus permission of instructor. This course may be used only once for credit towards a degree and is reserved for humanities major, joint major, extended minor, minor and PBD students."
hum 476,spring,2023,"45 units, including six units of lower division history or by permission of instructor."
hum 803,spring,2023,
iat 100,spring,2023,
iat 102,spring,2023,
iat 103w,spring,2023,
iat 106,spring,2023,
iat 110,spring,2023,
iat 167,spring,2023,"CMPT 120 (or equivalent first year programming course such as CMPT 102, 125, 126, 128, 130, 135, or 166) with a minimum grade of C-."
iat 201,spring,2023,"Completion of 21 units, including at least one lower division ""W"" course."
iat 202,spring,2023,IAT 100 with a minimum grade of C- and a minimum of 21 units.
iat 206w,spring,2023,IAT 103W with a minimum grade of C- and completion of 21 units.
iat 208,spring,2023,Completion of 21 units.
iat 210,spring,2023,Completion of 21 units.
iat 222,spring,2023,Completion of 21 units.
iat 233,spring,2023,"Completion of 21 units, IAT 102, and IAT 106, both with a minimum grade of C-."
iat 235,spring,2023,Completion of 21 units and IAT 102 with a minimum grade of C-.
iat 265,spring,2023,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-."
iat 267,spring,2023,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-. Recommended: IAT 265."
iat 271,spring,2023,
iat 272,spring,2023,IAT 271 (or WKTM 100).
iat 309w,spring,2023,IAT 206W with a minimum grade of C- and completion of 48 units.
iat 312,spring,2023,"Completion of 48 units, including IAT 265 with a minimum grade of C-."
iat 313,spring,2023,Completion of 48 units.
iat 320,spring,2023,"Completion of 48 units, including IAT 267 and 222, with a minimum grade of C-."
iat 333,spring,2023,"Completion of 48 units, including IAT 265 with a minimum grade of C-. Recommended: IAT 102 or 233."
iat 334,spring,2023,"Completion of 48 units, including IAT 235 with a minimum grade of C-."
iat 336,spring,2023,IAT 233 with a minimum grade of C-.
iat 339,spring,2023,"IAT 235 and IAT 265, with a minimum grade of C-."
iat 340,spring,2023,Completion of 24 units. Recommended: IAT 202 New Media Images.
iat 343,spring,2023,"Minimum of 24 units, including MATH 130 or MACM 101 or MATH 150 or MATH 151 or MATH 154 or MATH 157, with a minimum grade of C-."
iat 344,spring,2023,Minimum of 48 units and IAT 202 with a minimum grade of C-.
iat 355,spring,2023,"IAT 201 and IAT 267 and either IAT 265 or CMPT 225, all with a minimum grade of C-. Recommended: IAT 235."
iat 359,spring,2023,"Completion of 48 units, including IAT 265 and IAT 267, with a minimum grade of C-."
iat 373,spring,2023,IAT 272 (or WKTM 200).
iat 374,spring,2023,IAT 373 (or WKTM 300).
iat 375,spring,2023,IAT 374 (or WKTM 400).
iat 386,spring,2023,"Completion of 45 units, and permission of the instructor and of the School is required. No more than six units of Directed Studies may be taken."
iat 387,spring,2023,"Completion of 45 units, and permission of the School and the instructor is required. No more than six units of Directed Studies may be taken."
iat 395,spring,2023,45 units.
iat 410,spring,2023,"Completion of 60 units, including IAT 265 and IAT 312, with a minimum grade of C-."
iat 431,spring,2023,Completion of 60 units.
iat 432,spring,2023,IAT 334 with a minimum grade of C- and completion of 60 units. Recommended: IAT 201 and 235.
iat 438,spring,2023,"Completion of 75 units, including IAT 309W, 333 and 334, with a minimum grade of C-."
iat 443,spring,2023,"Completion of 60 units, including IAT 344 with a minimum grade of C-."
iat 445,spring,2023,"Completion of 60 units, including IAT 343 with a minimum grade of C-."
iat 452,spring,2023,"Completion of 60 units, including IAT 351 with a minimum grade of C-."
iat 455,spring,2023,"Completion of 60 units, including IAT 265 and MACM 101, with a minimum grade of C-. Recommended: MATH 151 or equivalent."
iat 486,spring,2023,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 487,spring,2023,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
