course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
BPK 241,D100,summer,2021,BPK 142.,BPK 142,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",,3
BPK 303,D100,summer,2021,"BPK 201, BPK 241 and STAT 201 or an equivalent statistics course.",BPK 201;BPK 241;STAT 201,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Michael Rosenblat,3
BPK 304W,D100,summer,2021,"BPK 142, 201, 205, and STAT 201.",BPK 142;STAT 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",,3
BPK 310,C100,summer,2021,"BPK 205, MBB 201 (or 231). Recommended: BPK 201.",BPK 205;MBB 201,False,[],Ryan Peter Dill,3
BPK 326,D100,summer,2021,"Admission to the major or honours program in Behavioural Neuroscience or Biomedical Physiology or Kinesiology. BPK 142, 201, 205 and at least 60 units. Behavioral Neuroscience Major and Honours students require BPK 142, 205, PSYC 280 and at least 60 units.",BPK 142;PSYC 280,False,"[{'days': 'Mo, We', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Leanne Ramer;Michael Rosenblat,4
BPK 340,D100,summer,2021,"BPK 142, STAT 201 (or PSYC 201). Recommended: BPK 140.",BPK 142;STAT 201;PSYC 201,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",,3
BPK 375,C100,summer,2021,"BPK 105 or 205, and 142.",BPK 105,False,[],Mike Walsh,3
BPK 431,D100,summer,2021,MBB 231 (or MBB 201) and at least 90 units.,MBB 231;MBB 201,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Miriam Rosin,3
CHEM 120,D100,summer,2021,"Chemistry 12 with a minimum grade of C, or CHEM 110 or 111 with a minimum grade of C-.",CHEM 110,False,[],Rebecca Goyan,3
CHEM 122,D100,summer,2021,CHEM 120 or 121 with a minimum grade of C-.,CHEM 120,False,"[{'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Hogan Yu,2
CHEM 125,LA01,summer,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,[],Garry Mund,1
CHEM 126,LA03,summer,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Garry Mund,2
CHEM 126,LA04,summer,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Garry Mund,2
CHEM 126,LA05,summer,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'We', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Garry Mund,2
CHEM 126,LA06,summer,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Garry Mund,2
CHEM 126,LA07,summer,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Garry Mund,2
CHEM 126,LA08,summer,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Garry Mund,2
CHEM 210,D100,summer,2021,CHEM 122 with a minimum grade of C-.,CHEM 122,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Paul Li,2
CHEM 216,LA01,summer,2021,"CHEM 122 and CHEM 126, both with a minimum grade of C-. Corequisite: CHEM 210.",CHEM 122;CHEM 126;CHEM 210,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dev Sharma,2
CHEM 216,LA02,summer,2021,"CHEM 122 and CHEM 126, both with a minimum grade of C-. Corequisite: CHEM 210.",CHEM 122;CHEM 126;CHEM 210,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dev Sharma,2
CHEM 280,D100,summer,2021,CHEM 120 or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 120;CHEM 121;CHEM 122,False,"[{'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",M Khaled Arafeh,3
CHEM 282,D100,summer,2021,CHEM 281 with a minimum grade of C-.,CHEM 281,False,"[{'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Vance Williams,2
CHEM 283,D100,summer,2021,CHEM 281 with a minimum grade of C-.,CHEM 281,False,"[{'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Vance Williams,3
CHEM 285,LA02,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
CHEM 285,LA03,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
EASC 103,D100,summer,2021,,,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Robbie Donald,3
EASC 206,D100,summer,2021,EASC 101 and prerequisite/co-requisite: EASC 210. All with a grade of C- or better.,EASC 101;EASC 210,False,[],Derek Thorkelson,2
EASC 306,D100,summer,2021,"Prerequisite/Corequisite: EASC 201, 204, 205, and 206. All with a grade of C- or better.",EASC 201,False,[],Derek Thorkelson,3
MACM 316,D100,summer,2021,"MATH 152 or 155 or 158, and MATH 232 or 240, and computing experience.",MATH 152;MATH 232,False,"[{'days': 'Mo, We, Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Pengyu Liu,3
MATH 150,D100,summer,2021,"Pre-Calculus 12 (or equivalent) with a grade of at least B+, or MATH 100 with a grade of at least B-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Seyyed Aliasghar Hosseini,4
MATH 152,D100,summer,2021,"MATH 150 or 151, with a minimum grade of C-; or MATH 154 or 157 with a grade of at least B.",MATH 150;MATH 154,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Vijaykumar Singh,3
MATH 155,D100,summer,2021,"MATH 150, 151 or 154, with a minimum grade of C-; or MATH 157 with a grade of at least B.",MATH 150;MATH 157,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Mahdieh Malekian,3
MATH 157,D100,summer,2021,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Justin Chan,3
MATH 190,OL01,summer,2021,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent) with a grade of at least B, or SFU FAN X99 course with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. This course may not be counted toward the Mathematics minor, major or honours degree requirements. Students who have taken, have received transfer credit for, or are currently taking MATH 150, 151, 154 or 157 may not take MATH 190 for credit without permission from the Department of Mathematics. Intended to be particularly accessible to students who are not specializing in mathematics.",MATH 150;MATH 190,False,[],Petra Menz,4
MATH 232,D200,summer,2021,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B.",MATH 150;MACM 101;MATH 154,False,"[{'days': 'Mo, We, Fr', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Justin Chan,3
MATH 240,D100,summer,2021,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B.",MATH 150;MACM 101;MATH 154,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Shuxing Li,3
MATH 251,D100,summer,2021,MATH 152 with a minimum grade of C-; or MATH 155 or MATH 158 with a grade of at least B. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251.,MATH 152;MATH 155;MATH 158,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Steven Ruuth,3
MATH 251,D200,summer,2021,MATH 152 with a minimum grade of C-; or MATH 155 or MATH 158 with a grade of at least B. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251.,MATH 152;MATH 155;MATH 158,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Jamie Mulholland,3
MATH 254,D100,summer,2021,"MATH 240 or 232, and 251, all with a minimum grade of C-. MATH 240 or 232 may be taken concurrently.",MATH 240,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Mahsa Faizrahnemoon,3
MATH 260,D100,summer,2021,"MATH 152 with a minimum grade of C-; or MATH 155 or 158, with a grade of at least B; MATH 232 or 240, with a minimum grade of C-.",MATH 152;MATH 155;MATH 232,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Justin Gray,3
MATH 260,D200,summer,2021,"MATH 152 with a minimum grade of C-; or MATH 155 or 158, with a grade of at least B; MATH 232 or 240, with a minimum grade of C-.",MATH 152;MATH 155;MATH 232,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Vijaykumar Singh,3
MATH 338,D100,summer,2021,"MATH 340 or 332, with a minimum grade of C- or permission of the instructor.",MATH 340,False,"[{'days': 'We', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Imin Chen,3
MATH 342,D100,summer,2021,"MATH 240 or 232, with a minimum grade of C-, and one additional 200 level MATH or MACM course.",MATH 240,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Imin Chen,3
MATH 426,D100,summer,2021,"MATH 242 and (MATH 348 or STAT 380), all with a minimum grade of C-.",MATH 242;MATH 348;STAT 380,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Paul Tupper,3
MATH 436,D100,summer,2021,MATH 337 and permission of the co-op co-ordinator; students must apply at least one term in advance.,MATH 337,False,[],,3
MBB 151,D100,summer,2021,Acceptance in the Science Co-operative Education Program.,,True,[],,3
MBB 201,D100,summer,2021,BISC 101; CHEM 281 as prerequisite or corequisite.,BISC 101;CHEM 281,False,"[{'days': 'Mo, We, Fr', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Ingrid Northwood,3
MBB 222,D100,summer,2021,or Corequisite CHEM 281.,CHEM 281,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Irina Kovalyova,3
MBB 231,D100,summer,2021,"MBB 222, BISC 101, CHEM 281 with grades of C- or better. Corequisite or Prerequisite: CHEM 282 or CHEM 283.",MBB 222;BISC 101;CHEM 281;CHEM 282;CHEM 283,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Sophie Sneddon,3
MBB 251,D100,summer,2021,Acceptance in the Science Co-operative Education Program.,,True,[],,3
MBB 302,D100,summer,2021,"45 units. This course is only open to students in the Faculties of Applied Sciences, Arts and Social Sciences, Communication, Art and Technology, Education, Environment, Beedie School of Business and Health Sciences (Bachelor of Arts Degree Program only).",,False,"[{'days': 'Tu, Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Lynne Quarmby,3
MBB 308,D100,summer,2021,or corequisite: MBB 331 with a minimum grade of C-.,MBB 331,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Stephanie Vlachos,3
MBB 321,D100,summer,2021,"MBB 231, with a minimum grade of C.",MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Ingrid Northwood,3
MBB 331,D100,summer,2021,"MBB 231, and BISC 202, with a minimum grade of C.",MBB 231;BISC 202,False,"[{'days': 'Tu, Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Irina Kovalyova,4
MBB 402,D100,summer,2021,MBB 331 or BISC 302W with a minimum grade of C.,MBB 331;BISC 302W,False,"[{'days': 'We, Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Stephanie Vlachos,3
MBB 429,D100,summer,2021,MBB 331 with a minimum grade of C.,MBB 331,False,"[{'days': 'We, Fr', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Peter Unrau,3
MBB 430,D100,summer,2021,"MBB 322 and MBB 331, with a minimum grade of C.",MBB 322;MBB 331,False,"[{'days': 'Tu, Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Christopher Beh,3
MBB 461,D100,summer,2021,"MBB 331 and MBB 342, with a minimum grade of C.",MBB 331;MBB 342,False,"[{'days': 'Tu, Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Nansheng Chen,3
PHYS 100,D100,summer,2021,BC Pre-Calculus 12 (or equivalent) or MATH 100. BC Physics 11 (or equivalent) is recommended.,MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Simin Bagheri Najmi,3
PHYS 101,D100,summer,2021,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154 or 157; BISC 100 or 101 or 102. Recommended Corequisite: PHYS 132.",PHYS 100;MATH 150;BISC 100;PHYS 132,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Andrew DeBenedictis,3
PHYS 102,D100,summer,2021,"PHYS 101 or 120 or 125 or 140; MATH 150 or 151 or 154 or 157; both with a minimum grade of C-. Corequisite: BISC 100 or 101 or 102. Recommended Corequisites: MATH 152, 155 or 158; PHYS 133.",PHYS 101;MATH 150;BISC 100;MATH 152;PHYS 133,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Andrew DeBenedictis,3
PHYS 121,D100,summer,2021,"PHYS 120 or 125 or 140, with a minimum grade of C-, or PHYS 101 with a minimum grade of B. Corequisite: MATH 152 or 155. Recommended Corequisite: PHYS 133.",PHYS 120;PHYS 101;MATH 152;PHYS 133,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Sarah Johnson,3
PHYS 133,LA01,summer,2021,"PHYS 132 or 140 or ENSC 120 (no substitutions), with a minimum grade of C-. Corequisite: PHYS 102 or 121 or 126.",PHYS 132;ENSC 120;PHYS 102,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Simin Bagheri Najmi,1
PHYS 335,D100,summer,2021,"Completion of 30 units, with a minimum GPA of 2.75 in the physics program. Students should apply to the department at least one term in advance.",,False,[],,3
STAT 100,D100,summer,2021,,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Gaitri Yapa,3
STAT 201,D100,summer,2021,Recommended: 30 units.,,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Tim Swartz,3
STAT 203,E100,summer,2021,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200, or equivalent.",,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Scott Pai,3
STAT 270,D100,summer,2021,"or Corequisite: MATH 152 or 155 or 158, with a minimum grade of C-. Students wishing an intuitive appreciation of a broad range of statistical strategies may wish to take STAT 100 first.",MATH 152;STAT 100,False,"[{'days': 'We', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Scott Pai,3
STAT 300W,D100,summer,2021,Admission to the major or honours programs in statistics; STAT 350 with a minimum grade of C- or permission of the instructor; prior completion of a lower division W course.,STAT 350,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Michael Davis,3
STAT 302,D100,summer,2021,"One of STAT 201, STAT 203, STAT 205, STAT 270, or BUEC 232, with a minimum grade of C-.",STAT 201;STAT 203;STAT 205;STAT 270;BUEC 232,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Rachel Altman,3
STAT 336,D100,summer,2021,Students must apply and receive permission from the co-op co-ordinator at least one but preferably two terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5 before they may take this practicum course.,,True,[],,3
ENSC 296,D200,summer,2021,ENSC 195 or 196 and approval of internship co-ordinator required.,ENSC 195,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
MSE 110,D100,summer,2021,,,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Amr Marzouk,3
MSE 393,D100,summer,2021,MSE 293 or 294.,MSE 293,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:30', 'endTime': '16:50', 'campus': None}]",,3
MSE 394,D100,summer,2021,MSE 293 or 294 and approval of internship co-ordinator required.,MSE 293,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:30', 'endTime': '16:50', 'campus': None}]",,3
MSE 404,D100,summer,2021,,,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",,1
MSE 411,D100,summer,2021,MSE 410. Must not be taken concurrently with MSE 493 or MSE 494.,MSE 410;MSE 493;MSE 494,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Farid Golnaraghi,3
MSE 427,D100,summer,2021,"MSE 280 or ENSC 380, MSE 320 or ENSC 382, MSE 321 or ENSC 388 and a minimum of 80 credits.",MSE 280;ENSC 380;MSE 320;ENSC 382;MSE 321;ENSC 388,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Gary Wang,3
MSE 452,D100,summer,2021,MSE 353.,MSE 353,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Jason Jiacheng Wang,3
CHIN 100,D200,summer,2021,,,False,"[{'days': 'We, Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Jia Fei,3
CRIM 135,D100,summer,2021,,,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Amy Conroy,3
ECON 370,E100,summer,2021,"ECON 103 and ECON 105, with a minimum grade of C-.",ECON 103;ECON 105,False,"[{'days': 'Tu', 'startTime': '18:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Natt Hongdilokkul,3
ENGL 205,D100,summer,2021,Two 100 division English courses.,,False,"[{'days': 'We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Betty Schellenberg,3
ENGL 434W,E100,summer,2021,"Two 300 division English courses. Strongly recommend: ENGL 327 or 330. Reserved for English honours, major, joint major and minor students.",ENGL 327,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Margaret Linley,4
GERM 102,D100,summer,2021,,,False,"[{'days': 'Tu, We, Th, Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Julia Rueben,3
HIST 236,D100,summer,2021,,,False,"[{'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Janice Matsumura,3
HUM 350,D100,summer,2021,45 units.,,False,"[{'days': 'Mo', 'startTime': '13:30', 'endTime': '16:50', 'campus': 'Burnaby'}]",Svend Robinson,4
INDG 332,D200,summer,2021,INDG (or FNST) 101.,,False,"[{'days': 'Fr', 'startTime': '12:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Robert Bandringa,3
JAPN 100,D300,summer,2021,,,False,"[{'days': 'We, Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Eri Hato,3
LBST 308,D100,summer,2021,Strongly Recommended: LBST 101 and/or 301.,,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Benjamin Anderson,3
PHIL 326,D100,summer,2021,"One of PHIL 120W (or equivalent), 121, 220, 221, ENV 320W, or with permission of instructor.",PHIL 120W;ENV 320W,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Jennifer Warriner,3
POL 141,D100,summer,2021,,,False,"[{'days': 'We, Fr', 'startTime': '15:30', 'endTime': '16:50', 'campus': 'Burnaby'}]",Elis Vllasi,3
PSYC 480,D100,summer,2021,"PSYC 201, 210, 280, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering.",PSYC 201,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Ralph Mistlberger,4
BUS 217W,D400,summer,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 221,E100,summer,2021,,,False,"[{'days': 'Mo', 'startTime': '18:30', 'endTime': '21:20', 'campus': 'Burnaby'}]",,3
BUS 326,D100,summer,2021,,,False,[],,3
BUS 421,E100,summer,2021,"BUS 207 (or ECON 201 or ECON 301), BUS 321, BUS 360W, all with a minimum grade of C-; 60 units.",BUS 207;ECON 201;ECON 301;BUS 321;BUS 360W,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '19:20', 'campus': 'Burnaby'}]",,3
BUS 446,D100,summer,2021,"BUS 343, 347, 360W, all with a minimum grade of C-; 60 units.",BUS 343,False,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3
BUS 485,D100,summer,2021,"BUS 272, 360W, and either 374 or 381, all with a minimum grade of C-; 60 units.",BUS 272,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3
CA 263,D100,summer,2021,CA (or FPA) 160. A course materials fee is required.,,False,"[{'days': 'Mo, We', 'startTime': '9:30', 'endTime': '15:20', 'campus': 'DT VSAR'}]",Neil Wedman,3
CMNS 453,D100,summer,2021,"75 units, including CMNS 253W, 353 or 354, with a minimum grade of C-. CMNS 362 is recommended.",CMNS 253W;CMNS 362,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,4
IAT 373,D100,summer,2021,IAT 272 (or WKTM 200).,IAT 272;WKTM 200,False,"[{'days': 'Mo, Tu, We, Th, Fr, Sa, Su', 'startTime': '8:00', 'endTime': '20:00', 'campus': 'Burnaby'}]",,3
IAT 374,I100,summer,2021,IAT 373 (or WKTM 300).,IAT 373;WKTM 300,False,"[{'days': 'Mo, Tu, We, Th, Fr, Sa, Su', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
IAT 438,D100,summer,2021,"Completion of 60 units, including IAT 233, 235 and 267, with a minimum grade of C-.",IAT 233,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
PUB 231,D100,summer,2021,PUB 131 or equivalent. IAT 102 is recommended.,PUB 131;IAT 102,False,"[{'days': 'Mo, We', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,3
PUB 480,E100,summer,2021,75 units.,,False,"[{'days': 'Mo, We', 'startTime': '18:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,4
EDUC 313,D100,summer,2021,EDUC 401/402 or corequisite EDUC 403.,EDUC 401;EDUC 403,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Sean Chorney,3
EDUC 326,C200,summer,2021,"One of EDUC 100, 220, 230, or 240; or EDUC 401/402, or corequisite EDUC 403.",EDUC 100;EDUC 401;EDUC 403,False,[],Zuzana Vasko,3
EDUC 326,D100,summer,2021,"One of EDUC 100, 220, 230, or 240; or EDUC 401/402, or corequisite EDUC 403.",EDUC 100;EDUC 401;EDUC 403,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Koichi Haseyama,3
EDUC 330,E100,summer,2021,60 units including six units in EDUC courses.,,False,"[{'days': 'Th', 'startTime': '17:30', 'endTime': '21:20', 'campus': 'Burnaby'}]",Cheryl Kay,3
EDUC 341,C200,summer,2021,60 units including three units in EDUC courses.,,False,[],Liang Cao,3
EDUC 382,F100,summer,2021,60 units.,,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Diane Dagenais,4
