Date,Faculty,Subject,CatNbr,Level,Credit,Course Title,Sect,Type,MaxEnrol,Location,ActEnrol,NonCoopAFTE,CoopAFTE,TotAFTE,SeatsRemaining,%CapRemaining,%Filled,Status,CrsFlag,LastSemTaught5Yrs,#SemTaught2Yrs
28-Jul,BUS,BUS,251,200,3,Financial Accounting I,E100,LEC,144,BURNABY,83,8.3,0.0,8.3,61,42%,58%,,REG,1224,6
28-Jul,BUS,BUS,254,200,3,Managerial Accounting I,D100,LEC,168,BURNABY,168,16.8,0.0,16.8,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,272,200,3,Behaviour in Organizations,D100,LEC,163,BURNABY,151,15.1,0.0,15.1,12,7%,93%,,REG,1224,6
28-Jul,BUS,BUS,272,200,3,Behaviour in Organizations,D200,LEC,96,SURREY,89,8.9,0.0,8.9,7,7%,93%,,REG,1224,6
28-Jul,BUS,BUS,272,200,3,Behaviour in Organizations,E100,LEC,120,BURNABY,89,8.9,0.0,8.9,31,26%,74%,,REG,1224,6
28-Jul,BUS,BUS,303,300,3,Bus/Society/Ethics,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,303,300,3,Bus/Society/Ethics,D400,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,311,300,4,Managerial Acct & Fin. Mgmt.,D100,LEC,60,BURNABY,60,8.0,0.0,8.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,312,300,3,Introduction to Finance,D200,LEC,96,SURREY,91,9.1,0.0,9.1,5,5%,95%,,REG,1224,6
28-Jul,BUS,BUS,315,300,3,Investments,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,315,300,3,Investments,E100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,316,300,3,Derivative Securities,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,321,300,3,Financial Accounting: Equities,D100,LEC,60,BURNABY,44,4.4,0.0,4.4,16,27%,73%,,REG,1224,6
28-Jul,BUS,BUS,322,300,3,Intermediate Managerial Acct.,D100,LEC,60,BURNABY,40,4.0,0.0,4.0,20,33%,67%,,REG,1224,6
28-Jul,BUS,BUS,325,300,3,Co-op Practicum II,D100,COP,250,VAN,36,0.0,18.0,18.0,214,86%,14%,,PRT,1224,6
28-Jul,BUS,BUS,326,300,3,Co-op Practicum III,D200,COP,250,OFF,3,0.0,1.5,1.5,247,99%,1%,,PRT,1224,6
28-Jul,BUS,BUS,327,300,3,Co-op Practicum IV,D200,COP,250,OFF,1,0.0,0.5,0.5,249,100%,0%,,PRT,1224,6
28-Jul,BUS,BUS,330,300,3,Income Taxation for Indv.,D100,SEM,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,DST,1224,6
28-Jul,BUS,BUS,331,300,3,Corporate Taxation,D100,SEM,60,BURNABY,37,3.7,0.0,3.7,23,38%,62%,,REG,1224,6
28-Jul,BUS,BUS,336,300,3,Data Analytics & Visualization,D100,LEC,175,BURNABY,175,17.5,0.0,17.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,336,300,3,Data Analytics & Visualization,D200,LEC,96,SURREY,66,6.6,0.0,6.6,30,31%,69%,,REG,1224,6
28-Jul,BUS,BUS,336,300,3,Data Analytics & Visualization,E100,LEC,175,BURNABY,95,9.5,0.0,9.5,80,46%,54%,,REG,1224,6
28-Jul,BUS,BUS,338,300,3,Foundations of Innovation,D100,LEC,51,SURREY,29,2.9,0.0,2.9,22,43%,57%,,REG,1221,4
28-Jul,BUS,BUS,341,300,4,Fundamentals of Marketing,D100,LEC,60,BURNABY,42,5.6,0.0,5.6,18,30%,70%,,REG,1224,6
28-Jul,BUS,BUS,343,300,3,Intro to Marketing,D100,LEC,198,BURNABY,198,19.8,0.0,19.8,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,347,300,3,Consumer Behaviour,D200,LEC,52,BURNABY,41,4.1,0.0,4.1,11,21%,79%,,REG,1224,6
28-Jul,BUS,BUS,360W,300,4,Business Communication,D300,LEC,35,BURNABY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,360W,300,4,Business Communication,D500,LEC,35,SURREY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,360W,300,4,Business Communication,D600,LEC,35,SURREY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,360W,300,4,Business Communication,D700,LEC,35,BURNABY,34,4.5,0.0,4.5,1,3%,97%,,REG,1224,6
28-Jul,BUS,BUS,360W,300,4,Business Communication,E100,LEC,35,BURNABY,27,3.6,0.0,3.6,8,23%,77%,,REG,1224,6
28-Jul,BUS,BUS,361,300,3,Project Management,D200,LEC,60,SURREY,55,5.5,0.0,5.5,5,8%,92%,,REG,1224,6
28-Jul,BUS,BUS,381,300,3,Intro Human Resource Mgmt,E100,LEC,144,BURNABY,144,14.4,0.0,14.4,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,393,300,3,Commercial Law,D100,LEC,72,BURNABY,72,7.2,0.0,7.2,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,393,300,3,Commercial Law,D200,LEC,72,BURNABY,72,7.2,0.0,7.2,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,393,300,3,Commercial Law,D300,LEC,72,BURNABY,72,7.2,0.0,7.2,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,393,300,3,Commercial Law,D400,LEC,72,SURREY,71,7.1,0.0,7.1,1,1%,99%,,REG,1224,6
28-Jul,BUS,BUS,393,300,3,Commercial Law,E100,LEC,71,BURNABY,73,7.3,0.0,7.3,-2,-3%,103%,Full,REG,1224,6
28-Jul,BUS,BUS,401,400,4,Organizational Opportunities,E100,SEM,35,BURNABY,22,2.9,0.0,2.9,13,37%,63%,,REG,1224,6
28-Jul,BUS,BUS,410,400,3,Financial Institutions,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,411,400,3,Fixed Income Securities,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
28-Jul,BUS,BUS,413,400,3,Corporate Finance,E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,414,400,3,Real Estate Investments,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1217,2
28-Jul,BUS,BUS,417,400,3,Equity Security Analysis,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,419,400,3,Advanced Derivative Securities,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,420,400,3,Advanced Accounting,D100,SEM,35,BURNABY,18,1.8,0.0,1.8,17,49%,51%,,REG,1224,6
28-Jul,BUS,BUS,420,400,3,Advanced Accounting,E100,SEM,35,BURNABY,19,1.9,0.0,1.9,16,46%,54%,,REG,1224,6
28-Jul,BUS,BUS,421,400,3,Accounting Theory,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,421,400,3,Accounting Theory,E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,432,400,3,Intl Human Resource Mgmt.,D100,LEC,34,BURNABY,35,3.5,0.0,3.5,-1,-3%,103%,Full,REG,1221,4
28-Jul,BUS,BUS,434,400,3,Foreign Market Entry,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,4
28-Jul,BUS,BUS,437,400,3,Decision Analysis,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,440,400,4,Mgmt Decision Making,E100,SEM,32,BURNABY,32,4.3,0.0,4.3,0,0%,100%,Full,REG,1221,2
28-Jul,BUS,BUS,443,400,3,New Product Develop. & Design,D200,SEM,35,BURNABY,31,3.1,0.0,3.1,4,11%,89%,,REG,1221,4
28-Jul,BUS,BUS,445,400,3,Customer Analytics,D200,SEM,32,BURNABY,32,3.2,0.0,3.2,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,446,400,3,Marketing Strategy,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1221,2
28-Jul,BUS,BUS,448,400,3,Integrated Marketing Com.,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,5
28-Jul,BUS,BUS,449,400,3,Ethical Issues in Marketing,D100,SEM,35,BURNABY,33,3.3,0.0,3.3,2,6%,94%,,REG,1221,4
28-Jul,BUS,BUS,464,400,3,Business Data Management,D200,SEM,35,BURNABY,34,3.4,0.0,3.4,1,3%,97%,,REG,1224,6
28-Jul,BUS,BUS,465,400,3,Business Systems Development,D100,LEC,27,BURNABY,21,2.1,0.0,2.1,6,22%,78%,,REG,1217,3
28-Jul,BUS,BUS,466,400,3,Web-Enabled Business,D100,SEM,30,BURNABY,30,3.0,0.0,3.0,0,0%,100%,Full,REG,1224,4
28-Jul,BUS,BUS,468,400,3,Managing IT for Business Value,D100,SEM,30,BURNABY,30,3.0,0.0,3.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,468,400,3,Managing IT for Business Value,E100,SEM,30,BURNABY,30,3.0,0.0,3.0,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,471,400,3,Strategic Decision Making,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1221,4
28-Jul,BUS,BUS,473,400,3,Advanced Operations Management,D100,SEM,35,BURNABY,24,2.4,0.0,2.4,11,31%,69%,,REG,1224,6
28-Jul,BUS,BUS,473,400,3,Advanced Operations Management,D200,SEM,35,BURNABY,31,3.1,0.0,3.1,4,11%,89%,,REG,1224,6
28-Jul,BUS,BUS,478,400,3,Strategy,D200,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,478,400,3,Strategy,D300,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,478,400,3,Strategy,D700,SEM,35,SURREY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,478,400,3,Strategy,E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,BUS,BUS,479,400,3,Strategy Analysis Practicum,D100,TUT,35,BURNABY,17,1.7,0.0,1.7,18,51%,49%,,PRT,1214,1
28-Jul,BUS,BUS,483,400,3,Introduction to Employment Law,D100,SEM,30,BURNABY,30,3.0,0.0,3.0,0,0%,100%,Full,REG,1221,4
28-Jul,BUS,BUS,486,400,3,Leadership,D100,SEM,30,BURNABY,18,1.8,0.0,1.8,12,40%,60%,,REG,1221,4
28-Jul,BUS,BUS,488,400,3,Group Dynamics and Teamwork,D100,SEM,30,BURNABY,19,1.9,0.0,1.9,11,37%,63%,,REG,1217,3
28-Jul,CAT,CA,104,100,3,Music Fundamentals,OL01,OLC,125,BURNABY,126,12.6,0.0,12.6,-1,-1%,101%,Full,REG,1224,6
28-Jul,CAT,CA,117,100,3,Modern Art History,E100,LEC,75,HRBRCNTR,54,5.4,0.0,5.4,21,28%,72%,,REG,1217,2
28-Jul,CAT,CA,122,100,5,Dance Training & Mvmt Sys I,D100,STD,35,GOLDCORP,20,3.3,0.0,3.3,15,43%,57%,,REG,1217,2
28-Jul,CAT,CA,127,100,3,Dance from 20th C. to Present,D100,LEC,35,GOLDCORP,28,2.8,0.0,2.8,7,20%,80%,,REG,1217,2
28-Jul,CAT,CA,129,100,3,Movement Fundamentals,D100,STD,30,GOLDCORP,23,2.3,0.0,2.3,7,23%,77%,,REG,1217,2
28-Jul,CAT,CA,130,100,4,Fundamentals of Film,D100,STD,24,GOLDCORP,23,3.1,0.0,3.1,1,4%,96%,,REG,1217,2
28-Jul,CAT,CA,135,100,3,Introduction to Cinema,E100,LEC,300,BURNABY,300,30.0,0.0,30.0,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,CA,136,100,3,History of Cinema I,D100,LEC,126,GOLDCORP,106,10.6,0.0,10.6,20,16%,84%,,REG,1217,2
28-Jul,CAT,CA,142,100,3,Music Appreciation 21st Cent.,OL01,OLC,142,BURNABY,142,14.2,0.0,14.2,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,CA,145,100,3,Creative Sound Studio I,D100,LEC,24,GOLDCORP,19,1.9,0.0,1.9,5,21%,79%,,REG,1217,2
28-Jul,CAT,CA,149,100,3,Sound,OL01,OLC,250,BURNABY,251,25.1,0.0,25.1,-1,0%,100%,Full,REG,1224,5
28-Jul,CAT,CA,150,100,3,Introduction to Acting,D100,STD,26,GOLDCORP,26,2.6,0.0,2.6,0,0%,100%,Full,REG,1221,4
28-Jul,CAT,CA,160,100,3,Intro-Visual Art I,D100,STD,20,GOLDCORP,20,2.0,0.0,2.0,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CA,170,100,3,Intro to Production Technology,D100,STD,30,GOLDCORP,31,3.1,0.0,3.1,-1,-3%,103%,Full,REG,1221,4
28-Jul,CAT,CA,186,100,3,Moving Image,E100,LEC,162,GOLDCORP,139,13.9,0.0,13.9,23,14%,86%,,REG,1217,2
28-Jul,CAT,CA,210W,200,3,"Artworks, Theories, Contexts",D100,LEC,44,HRBRCNTR,42,4.2,0.0,4.2,2,5%,95%,,REG,1217,2
28-Jul,CAT,CA,220,200,4,Dance Training & Mvmt Sys III,D100,STD,24,GOLDCORP,11,1.5,0.0,1.5,13,54%,46%,,REG,1217,2
28-Jul,CAT,CA,233,200,2,Techniques of Film,D100,STD,24,GOLDCORP,21,1.4,0.0,1.4,3,13%,88%,,REG,1221,2
28-Jul,CAT,CA,240,200,3,Soundbox I,D100,STD,14,GOLDCORP,14,1.4,0.0,1.4,0,0%,100%,Full,REG,1217,1
28-Jul,CAT,CA,247,200,3,Fixed Media Lab,D100,STD,16,GOLDCORP,15,1.5,0.0,1.5,1,6%,94%,,REG,1217,2
28-Jul,CAT,CA,250,200,3,Acting III,D100,STD,20,GOLDCORP,11,1.1,0.0,1.1,9,45%,55%,,REG,1217,2
28-Jul,CAT,CA,260,200,3,Studio Visual Art I,D100,STD,24,DT VSAR,23,2.3,0.0,2.3,1,4%,96%,,REG,1217,2
28-Jul,CAT,CA,269,200,3,Methods/Concepts: Select Topic,D100,STD,8,DT VSAR,6,0.6,0.0,0.6,2,25%,75%,,REG,1221,4
28-Jul,CAT,CA,270,200,6,Production Ensemble I,D100,STD,15,GOLDCORP,15,3.0,0.0,3.0,0,0%,100%,Full,REG,1217,3
28-Jul,CAT,CA,285,200,3,Interdisciplinary Studio,D100,STD,35,GOLDCORP,40,4.0,0.0,4.0,-5,-14%,114%,Full,REG,1224,6
28-Jul,CAT,CA,312W,300,3,Sel. Top. Art & Culture Stud.,E100,SEM,38,HRBRCNTR,38,3.8,0.0,3.8,0,0%,100%,Full,REG,1224,2
28-Jul,CAT,CA,316,300,4,Select.Topics Cinema Studies,E100,LEC,51,HRBRCNTR,51,6.8,0.0,6.8,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CA,320,300,4,Dance Training & Mvmt Sys V,D100,STD,21,GOLDCORP,17,2.3,0.0,2.3,4,19%,81%,,REG,1217,2
28-Jul,CAT,CA,322,300,3,Intermediate Ballet I,D100,STD,25,GOLDCORP,11,1.1,0.0,1.1,14,56%,44%,,REG,1217,2
28-Jul,CAT,CA,324,300,3,Approaches to Composition,D100,STD,20,GOLDCORP,13,1.3,0.0,1.3,7,35%,65%,,REG,1217,2
28-Jul,CAT,CA,339,300,3,Directing and Acting,E100,STD,20,GOLDCORP,20,2.0,0.0,2.0,0,0%,100%,Full,REG,1221,2
28-Jul,CAT,CA,341,300,3,Music and Culture,E100,LEC,85,GOLDCORP,85,8.5,0.0,8.5,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CA,354,300,2,Voice/Movement III,D100,STD,20,GOLDCORP,11,0.7,0.0,0.7,9,45%,55%,,REG,1217,2
28-Jul,CAT,CA,362,300,3,Drawing-Based Practices,D100,STD,10,DT VSAR,10,1.0,0.0,1.0,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CA,366,300,3,Seminar in Visual Art I,D100,SEM,24,GOLDCORP,16,1.6,0.0,1.6,8,33%,67%,,REG,1217,2
28-Jul,CAT,CA,369,300,3,Methods/Concepts: Select Topic,D100,STD,12,DT VSAR,12,1.2,0.0,1.2,0,0%,100%,Full,REG,1221,4
28-Jul,CAT,CA,386,300,3,Film Music,C100,OLC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,CA,390,300,4,Filmmaking IV,D100,SEM,22,GOLDCORP,19,2.5,0.0,2.5,3,14%,86%,,REG,1217,2
28-Jul,CAT,CA,401,400,3,Directed StudiesTheory/History,D300,IND,10,GOLDCORP,1,0.1,0.0,0.1,9,90%,10%,,DST,1217,4
28-Jul,CAT,CA,427,400,3,Advanced Ballet I,D100,STD,15,GOLDCORP,4,0.4,0.0,0.4,11,73%,27%,,REG,1217,2
28-Jul,CAT,CA,430,400,6,Filmmaking VI,D100,SEM,21,GOLDCORP,13,2.6,0.0,2.6,8,38%,62%,,REG,1217,2
28-Jul,CAT,CA,445,400,5,Senior Project I,D100,SEM,8,GOLDCORP,2,0.3,0.0,0.3,6,75%,25%,,REG,1217,2
28-Jul,CAT,CA,470,400,6,Production Ensemble V,D100,STD,20,GOLDCORP,8,1.6,0.0,1.6,12,60%,40%,,REG,1217,2
28-Jul,CAT,CMNS,110,100,3,Intro Cmns Studies,D100,LEC,200,HRBRCNTR,148,14.8,0.0,14.8,52,26%,74%,,REG,1224,6
28-Jul,CAT,CMNS,110,100,3,Intro Cmns Studies,OL01,OLC,140,BURNABY,140,14.0,0.0,14.0,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,CMNS,120W,100,3,Creativity and Communication,D100,LEC,192,HRBRCNTR,192,19.2,0.0,19.2,0,0%,100%,Full,REG,1224,1
28-Jul,CAT,CMNS,130,100,3,Communication Social Change,D100,LEC,216,BURNABY,180,18.0,0.0,18.0,36,17%,83%,,REG,1224,6
28-Jul,CAT,CMNS,240,200,3,Political Economy,D100,LEC,72,HRBRCNTR,20,2.0,0.0,2.0,52,72%,28%,,REG,1224,5
28-Jul,CAT,CMNS,253W,200,3,Information Technology,D100,LEC,96,HRBRCNTR,10,1.0,0.0,1.0,86,90%,10%,,REG,1224,6
28-Jul,CAT,CMNS,253W,200,3,Information Technology,OL01,OLC,55,BURNABY,53,5.3,0.0,5.3,2,4%,96%,,REG,1224,6
28-Jul,CAT,CMNS,258,200,3,History of Sound in Media,D100,LEC,36,BURNABY,36,3.6,0.0,3.6,0,0%,100%,Full,REG,1221,2
28-Jul,CAT,CMNS,304W,300,4,Communication in Everyday Life,E100,LEC,160,BURNABY,160,21.3,0.0,21.3,0,0%,100%,Full,REG,1224,5
28-Jul,CAT,CMNS,310,300,4,Media and Modernity,D100,LEC,72,BURNABY,72,9.6,0.0,9.6,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CMNS,332,300,4,Communication and Rhetoric,E100,LEC,72,HRBRCNTR,72,9.6,0.0,9.6,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CMNS,353,300,4,Topics in Tech and Society,D100,LEC,72,HRBRCNTR,52,6.9,0.0,6.9,20,28%,72%,,REG,1224,5
28-Jul,CAT,CMNS,353,300,4,Topics in Tech and Society,D200,LEC,72,BURNABY,72,9.6,0.0,9.6,0,0%,100%,Full,REG,1224,5
28-Jul,CAT,CMNS,359,300,4,Culture and Politics of Sound,D100,SEM,18,BURNABY,18,2.4,0.0,2.4,0,0%,100%,Full,REG,1191,Not taught in last 2 yrs
28-Jul,CAT,CMNS,362,300,6,Evaluation Methods Appld Rsrch,D100,LEC,72,HRBRCNTR,28,5.6,0.0,5.6,44,61%,39%,,REG,1224,6
28-Jul,CAT,CMNS,387,300,4,Special Topics / Communication,D100,LEC,72,BURNABY,42,5.6,0.0,5.6,30,42%,58%,,REG,1207,1
28-Jul,CAT,CMNS,395,300,3,Communication Practicum I,D100,COP,25,METRO,1,0.0,0.5,0.5,24,96%,4%,,PRT,1224,6
28-Jul,CAT,CMNS,425,400,4,Applied Cmns for Social Issues,D100,SEM,45,HRBRCNTR,45,6.0,0.0,6.0,0,0%,100%,Full,REG,1217,2
28-Jul,CAT,CMNS,455W,400,4,Women and New Info. Technol.,D100,SEM,40,BURNABY,40,5.3,0.0,5.3,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,CMNS,488,400,4,Selected Topics in Cmns,D200,SEM,25,BURNABY,20,2.7,0.0,2.7,5,20%,80%,,REG,1221,4
28-Jul,CAT,CMNS,488,400,4,Selected Topics in Cmns,E100,SEM,25,HRBRCNTR,3,0.4,0.0,0.4,22,88%,12%,,REG,1221,4
28-Jul,CAT,IAT,102,100,3,Graphic Design,D100,LEC,144,SURREY,143,14.3,0.0,14.3,1,1%,99%,,REG,1224,6
28-Jul,CAT,IAT,103W,100,3,Design Commun and Collab,D100,LEC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,IAT,103W,100,3,Design Commun and Collab,D200,LEC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,IAT,106,100,3,Spatial Thinking Communicating,D100,LEC,96,SURREY,96,9.6,0.0,9.6,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,IAT,110,100,3,Visual Communication Design,D100,LEC,125,BURNABY,125,12.5,0.0,12.5,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,IAT,167,100,3,Digital Games,D100,LEC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,IAT,210,200,3,Game Studies,D100,LEC,200,BURNABY,200,20.0,0.0,20.0,0,0%,100%,Full,REG,1224,6
28-Jul,CAT,IAT,222,200,3,Interactive Arts,D100,LEC,95,SURREY,92,9.2,0.0,9.2,3,3%,97%,,REG,1224,5
28-Jul,CAT,IAT,271,200,3,Co-op Practicum I,D100,COP,30,SURREY,4,0.0,2.0,2.0,26,87%,13%,,PRT,1224,6
28-Jul,CAT,IAT,271,200,3,Co-op Practicum I,D200,COP,30,OFF,1,0.0,0.5,0.5,29,97%,3%,,PRT,1224,6
28-Jul,CAT,IAT,272,200,3,Co-op Practicum II,D100,COP,30,SURREY,6,0.0,3.0,3.0,24,80%,20%,,PRT,1224,6
28-Jul,CAT,IAT,309W,300,3,Writing Methods for Research,D200,LEC,40,SURREY,5,0.5,0.0,0.5,35,88%,13%,,REG,1224,6
28-Jul,CAT,IAT,312,300,3,Foundations of Game Design,OL01,OLC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1221,5
28-Jul,CAT,IAT,313,300,3,Narrative and New Media,D100,LEC,48,SURREY,51,5.1,0.0,5.1,-3,-6%,106%,Full,REG,1224,6
28-Jul,CAT,IAT,333,300,3,Interaction Design Methods,D100,LEC,47,SURREY,47,4.7,0.0,4.7,0,0%,100%,Full,REG,1224,5
28-Jul,CAT,IAT,344,300,3,Moving Images,D100,LEC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1221,5
28-Jul,CAT,IAT,352,300,3,Internet Computing Technologie,D100,LEC,48,SURREY,43,4.3,0.0,4.3,5,10%,90%,,REG,1217,2
28-Jul,CAT,IAT,355,300,3,Intro to Visual Analytics,D100,LEC,48,SURREY,32,3.2,0.0,3.2,16,33%,67%,,REG,1221,4
28-Jul,CAT,IAT,373,300,3,Co-op Practicum III,D100,COP,30,SURREY,7,0.0,3.5,3.5,23,77%,23%,,PRT,1224,6
28-Jul,CAT,IAT,410,400,3,Advanced Game Design,D100,LEC,48,SURREY,45,4.5,0.0,4.5,3,6%,94%,,REG,1217,2
28-Jul,CAT,IAT,431,400,3,Speculative Design,D100,LEC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1221,4
28-Jul,CAT,IAT,445,400,3,Immersive Environments,D100,LEC,48,SURREY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1221,5
28-Jul,CAT,PUB,331,300,4,Graphic Design Transition:Book,D100,LEC,42,HRBRCNTR,38,5.1,0.0,5.1,4,10%,90%,,REG,1217,2
28-Jul,CAT,PUB,372,300,4,The Book Publishing Process,OL01,OLC,50,BURNABY,52,6.9,0.0,6.9,-2,-4%,104%,Full,REG,1214,2
28-Jul,CAT,PUB,456,400,4,Event Planning and Management,D100,SEM,40,HRBRCNTR,38,5.1,0.0,5.1,2,5%,95%,,REG,1221,4
28-Jul,EDUC,EDUC,100W,100,3,Selected Questions and Issues,D100,SEM,35,BURNABY,11,1.1,0.0,1.1,24,69%,31%,,REG,1224,6
28-Jul,EDUC,EDUC,100W,100,3,Selected Questions and Issues,OL01,OLC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,100W,100,3,Selected Questions and Issues,OL02,OLC,60,BURNABY,61,6.1,0.0,6.1,-1,-2%,102%,Full,REG,1224,6
28-Jul,EDUC,EDUC,100W,100,3,Selected Questions and Issues,OL06,OLC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,220,200,3,Education Psychology,OL01,OLC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,230,200,3,Intro. Philosophy of Education,C100,OLC,45,BURNABY,45,4.5,0.0,4.5,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,252,200,4,Intro to Reflective Practice,OL01,OLC,38,BURNABY,38,5.1,0.0,5.1,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,315,300,3,Language Acquisition,OL01,OLC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,323,300,3,Counselling Theories,D100,SEM,35,SURREY,27,2.7,0.0,2.7,8,23%,77%,,REG,1224,6
28-Jul,EDUC,EDUC,323,300,3,Counselling Theories,D200,SEM,35,SURREY,15,1.5,0.0,1.5,20,57%,43%,,REG,1224,6
28-Jul,EDUC,EDUC,326,300,3,Creating Positive Learn. Comm.,C100,OLC,45,BURNABY,45,4.5,0.0,4.5,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,326,300,3,Creating Positive Learn. Comm.,E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,330,300,3,Movement Lang Elements Dance,E100,SEM,35,BURNABY,23,2.3,0.0,2.3,12,34%,66%,,REG,1224,4
28-Jul,EDUC,EDUC,341,300,3,"Literacy, Education, Culture",OL01,OLC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1224,6
28-Jul,EDUC,EDUC,352W,300,4,Building Reflective Practice,OL01,OLC,40,BURNABY,40,5.3,0.0,5.3,0,0%,100%,Full,REG,1224,6
