course,term,year,prereqs
chem 406,spring,2021,CHEM 307 and completion of 56 units toward a BSc degree. Minimum CGPA of 2.67 (or permission of co-op co-ordinator).
chem 407,spring,2021,CHEM 406. Minimum CGPA of 2.67 (or permission of co-op co-ordinator).
chem 408,spring,2021,CHEM 407.
chem 419,spring,2021,CHEM 316 with a minimum grade of C-.
chem 432,spring,2021,CHEM 332 with a minimum grade of C-.
chem 440,spring,2021,CHEM 340 with a minimum grade of C-.
chem 459,spring,2021,"CHEM 380 with a minimum grade of C-, or permission of the instructor."
chem 481,spring,2021,Permission of the Department; knowledge of chemistry at an advanced level. Normally taken after completion of 300-level course requirements.
chem 482,spring,2021,Permission of the Department. Normally taken during the fourth year of study.
chem 483,spring,2021,CHEM 481 and permission of the Department. This course cannot be counted towards the 400-level CHEM unit requirement for the Chemistry Majors program.
chem 484,spring,2021,Permission of the Department; knowledge of chemistry at an advanced level. Normally taken after completion of 300-level course requirements.
chem 740,spring,2021,
chem 759,spring,2021,
chem 802,spring,2021,
chem 808,spring,2021,For students in the PhD program.
chem 819,spring,2021,
chem 832,spring,2021,
chem 898,spring,2021,
chem 899,spring,2021,
chin 100,spring,2021,
chin 101,spring,2021,CHIN 100 or equivalent.
chin 190,spring,2021,"This course is for students of Chinese origin who have native or near native speaking ability in Chinese (Mandarin or other dialects), but limited knowledge of written Chinese."
chin 191,spring,2021,"CHIN 190 or equivalent. This course is for students of Chinese origin who have near native speaking ability in Chinese (Mandarin or other dialects), but limited knowledge of written Chinese."
chin 280,spring,2021,"CHIN 181, CHIN 101 or equivalent."
chin 281,spring,2021,"CHIN 280, CHIN 200 or equivalent. Corequisite: This course may be taken concurrently with CHIN 280."
chin 290,spring,2021,"CHIN 191 or equivalent. This course is for students of Chinese origin who have near native speaking ability in Chinese (Mandarin or other dialects), but basic knowledge of written Chinese."
chin 291,spring,2021,"CHIN 290 or equivalent. This course is for students of Chinese origin who have near native speaking ability in Chinese (Mandarin or other dialects), but basic knowledge of written Chinese."
chin 390,spring,2021,CHIN 291 or permission of the instructor.
cmns 110,spring,2021,
cmns 130,spring,2021,
cmns 201w,spring,2021,"24 units, and CMNS 110 and 130."
cmns 202,spring,2021,"24 units, and CMNS 110 and 130."
cmns 220,spring,2021,CMNS 110 and 130.
cmns 221,spring,2021,CMNS 110 and 130.
cmns 223w,spring,2021,CMNS 110 and 130.
cmns 226,spring,2021,CMNS 110 and 130. CMNS 220 recommended.
cmns 230,spring,2021,CMNS 130.
cmns 240,spring,2021,CMNS 110 and 130.
cmns 253w,spring,2021,CMNS 110 or 130.
cmns 258,spring,2021,
cmns 304w,spring,2021,"45 units, including one of CMNS 220, 221, 223, 223W, 235."
cmns 321,spring,2021,"One of CMNS 220, 221 or 223W."
cmns 322,spring,2021,"60 units including CMNS 220; or FPA 135, 136 or 137."
cmns 323w,spring,2021,45 units including one of CMNS 223W or 253W.
cmns 325,spring,2021,"60 units including two CMNS, IAT or FPA upper division courses."
cmns 326,spring,2021,CMNS 226 or 235; or permission of the instructor.
cmns 331,spring,2021,at least one of CMNS 235 or 240.
cmns 348,spring,2021,"60 units including at least two of CMNS 210, 220, 221, 223 (or 223W), 230, 235, 240, or 253 (or 253W)."
cmns 349,spring,2021,"45 units, including at least one upper division course in CMNS, DIAL, EVSC, GEOG or BlSC."
cmns 353,spring,2021,CMNS 253W and one of CMNS 201W (201 or 260) or CMNS 202 (or 262). Recommended: CMNS 362.
cmns 355,spring,2021,60 units.
cmns 356,spring,2021,"60 units, including two of CMNS 230, 240, and 253 (or 253W)."
cmns 357,spring,2021,CMNS 258 or CMNS 226 or equivalent introductory media course with permission of the Instructor
cmns 362,spring,2021,"60 units including CMNS 253 (or 253W), and two of CMNS 201W (201 or 260), CMNS 202 (or 262) or CMNS 261."
cmns 395,spring,2021,"Complete Bridging Online at least two terms before anticipated co-op placement. Students must then enroll with the co-op program by the second week of the term preceding the work term of application, and have a minimum GPA of 2.7."
cmns 396,spring,2021,CMNS 395.
cmns 408,spring,2021,Two upper division CMNS courses and permission of the instructor.
cmns 410,spring,2021,"75 units, including CMNS 310. CMNS 331 and SA 327 recommended."
cmns 426,spring,2021,"75 units, including CMNS 226 and two of CMNS 220, 326, 358."
cmns 428,spring,2021,Two upper division CMNS courses and permission of the instructor.
cmns 432,spring,2021,75 units including at least two CMNS or DIAL upper division courses.
cmns 440,spring,2021,60 units including CMNS 230 or CMNS 240 (or written permission of the instructor).
cmns 444,spring,2021,"60 units, including CMNS 240 or 247, and CMNS 346 or 348."
cmns 445,spring,2021,"75 units. Recommended: CMNS 201W (201 or 260), CMNS 202 (or 262), CMNS 230, CMNS 240, CMNS 310, CMNS 331 and CMNS 346."
cmns 452,spring,2021,"75 units including one of CMNS 202 (or 262), 220, 221, 223 (or 223W), and at least two CMNS upper division courses."
cmns 453,spring,2021,"75 units, including CMNS 253W, 353 or 354. CMNS 362 is recommended."
cmns 455w,spring,2021,"60 units, including CMNS 253W."
cmns 461,spring,2021,75 units including CMNS 460.
cmns 479,spring,2021,Two upper division CMNS courses and permission of the instructor.
cmns 480,spring,2021,Two upper division CMNS courses and consent of instructor.
cmns 481,spring,2021,Two upper division CMNS courses and consent of instructor.
cmns 482,spring,2021,Two upper division CMNS courses and consent of instructor.
cmns 483,spring,2021,Two upper division CMNS courses and consent of instructor.
cmns 486,spring,2021,Depends on topic; published before enrollment.
cmns 487,spring,2021,Depends on topic; published before enrollment.
cmns 488,spring,2021,Depends on topic; published before enrollment.
cmns 489,spring,2021,75 units and permission of the school.
cmns 494,spring,2021,CMNS 396.
cmns 495,spring,2021,CMNS 494.
cmns 496,spring,2021,CMNS 495.
cmns 497,spring,2021,Students accepted into honours program only.
cmns 498,spring,2021,"Successful completion of CMNS 497-5, Honours Research Proposal, with grade of ""B"" or higher."
cmns 8dd,spring,2021,
cmns 801,spring,2021,
cmns 802,spring,2021,
cmns 824,spring,2021,
cmns 848,spring,2021,
cmns 850,spring,2021,
cmns 851,spring,2021,
cmns 855,spring,2021,
cmns 880,spring,2021,
cmns 881,spring,2021,
cmns 882,spring,2021,
cmns 891,spring,2021,
cmns 892,spring,2021,
cmns 893,spring,2021,"CMNS 801 and one of CMNS 800, CMNS 802 or CMNS 804."
cmns 895,spring,2021,
cmns 896,spring,2021,"CMNS 801 and one of CMNS 800, 802, or 804."
cmns 897,spring,2021,
cmns 898,spring,2021,
cmns 899,spring,2021,
cmpt 105w,spring,2021,
cmpt 120,spring,2021,BC Math 12 or equivalent is recommended.
cmpt 125,spring,2021,CMPT 120. Corequisite: CMPT 127.
cmpt 127,spring,2021,CMPT 120 or CMPT 128 or CMPT 130. Corequisite: CMPT 125.
cmpt 129,spring,2021,CMPT 102 or CMPT 120.
cmpt 135,spring,2021,CMPT 130.
cmpt 218,spring,2021,
cmpt 225,spring,2021,"(MACM 101 and ((CMPT 125 and 127), CMPT 129 or CMPT 135)) or (ENSC 251 and ENSC 252)."
cmpt 276,spring,2021,"One W course, CMPT 225, (MACM 101 or (ENSC 251 and ENSC 252)) and (MATH 151 or MATH 150). MATH 154 or MATH 157 with at least a B+ may be substituted for MATH 151 or MATH 150."
cmpt 295,spring,2021,Either (MACM 101 and ((CMPT 125 and CMPT 127) or CMPT 135)) or (MATH 151 and CMPT 102 for students in an Applied Physics program).
cmpt 300,spring,2021,CMPT 225 and (CMPT 295 or (ENSC 251 and ENSC 252)).
cmpt 305,spring,2021,"CMPT 225, (MACM 101 or (ENSC 251 and ENSC 252)) and STAT 270."
cmpt 307,spring,2021,"CMPT 225, MACM 201, MATH 151 (or MATH 150), and MATH 232 or 240."
cmpt 310,spring,2021,CMPT 225 and (MACM 101 or ENSC 251 and ENSC 252)).
cmpt 318,spring,2021,CMPT 225. Additional prerequisites to be determined by the instructor subject to approval by the undergraduate program chair.
cmpt 320,spring,2021,A CMPT course and 45 units.
cmpt 340,spring,2021,"Completion of 60 units including one of CMPT 125, 126, 128, 135 or (102 with a grade of B or higher)."
cmpt 354,spring,2021,"CMPT 225, and (MACM 101 or (ENSC 251 and ENSC 252))."
cmpt 361,spring,2021,CMPT 225 and MATH 232 or 240.
cmpt 363,spring,2021,CMPT 225.
cmpt 365,spring,2021,CMPT 225.
cmpt 371,spring,2021,"CMPT 225 and (MATH 151 or MATH 150).
MATH 154 or MATH 157 with a grade of at least B+ may be substituted for MATH 151 (MATH 150)."
cmpt 373,spring,2021,CMPT 276 or 275.
cmpt 376w,spring,2021,CMPT 105W and (CMPT 275 or CMPT 276).
cmpt 404,spring,2021,MACM 201. CMPT 307 and 308 are recommended.
cmpt 415,spring,2021,Permission of Instructor and School.
cmpt 416,spring,2021,Permission of the department.
cmpt 417,spring,2021,CMPT 225.
cmpt 419,spring,2021,
cmpt 426,spring,2021,"Students must complete Bridging Online (visit www.sfu.ca/coop/bol for further details) at least two terms before their anticipated co-op placement. Students must then enrol with the co-op program by the second week of the term preceding the work term. Normally, students will have completed a minimum of 45 units by the end of the term of application, CMPT 275 or 276, and have a minimum CGPA of 2.50."
cmpt 427,spring,2021,"CMPT 426, CGPA of 2.50."
cmpt 428,spring,2021,"CMPT 427, CGPA of 2.50."
cmpt 429,spring,2021,"CMPT 428, CGPA of 2.50."
cmpt 430,spring,2021,"CMPT 429, CGPA of 2.50."
cmpt 433,spring,2021,CMPT 295 and CMPT 300.
cmpt 454,spring,2021,CMPT 300 and 354.
cmpt 459,spring,2021,CMPT 354.
cmpt 461,spring,2021,"CMPT 361, MACM 201 and 316."
cmpt 464,spring,2021,"CMPT 361, MACM 316."
cmpt 469,spring,2021,CMPT 361.
cmpt 473,spring,2021,(CMPT 275 or CMPT 276) and 15 upper division CMPT units.
cmpt 474,spring,2021,CMPT 371.
cmpt 475,spring,2021,"CMPT 275 or 276, MACM 201 and 15 units of upper division courses. Recommended: co-op experience."
cmpt 479,spring,2021,CMPT 300.
cmpt 494,spring,2021,Students must have completed at least 15 units of upper division CMPT courses. Successful Capstone Project Proposal.
cmpt 495,spring,2021,CMPT 494. CMPT 495 must be taken in the term immediately following the successful completion of CMPT 494 and must be for the same project and faculty supervisor.
cmpt 497,spring,2021,Submission of a satisfactory capstone project proposal.
cmpt 498,spring,2021,"Students must have completed 90 units, including 15 units of upper division CMPT courses, and have a GPA of at least 3.00. The proposal must be submitted to the Undergraduate Chair at least 15 days in advance of the term. The proposal must be signed by the supervisor(s) and the undergraduate chair."
cmpt 499,spring,2021,CMPT/ENSC 250.
cmpt 626,spring,2021,12 units of CMPT coursework at the 700-level or higher with a CGPA of at least 3.0. Department Consent is required for enrollment.
cmpt 627,spring,2021,CMPT 626 and a CGPA of at least 3.0. Department Consent is required for enrollment.
cmpt 628,spring,2021,CMPT 627 and a CGPA of at least 3.0. Department Consent is required for enrollment.
cmpt 629,spring,2021,Permission of the Graduate Program Chair.
cmpt 631,spring,2021,"12 units of CMPT course work with an SFU CGPA of at least 3.0. Approval of supervisor and a GPC representative is required prior to applying for, or accepting an internship."
cmpt 700,spring,2021,
cmpt 720,spring,2021,
cmpt 726,spring,2021,
cmpt 727,spring,2021,
cmpt 728,spring,2021,
cmpt 733,spring,2021,CMPT 732: Programming for Big Data 1
cmpt 743,spring,2021,CMPT 742.
cmpt 745,spring,2021,
cmpt 756,spring,2021,
cmpt 762,spring,2021,
cmpt 764,spring,2021,"CMPT 361, MACM 316."
cmpt 783,spring,2021,
cmpt 827,spring,2021,
cmpt 894,spring,2021,
cmpt 895,spring,2021,
cmpt 896,spring,2021,
cmpt 897,spring,2021,
cmpt 898,spring,2021,
cmpt 899,spring,2021,
cmpt 981,spring,2021,
cmpt 982,spring,2021,
cmpt 983,spring,2021,
cmpt 985,spring,2021,
cogs 100,spring,2021,Open to all students.
cogs 110,spring,2021,
cogs 200,spring,2021,COGS 100.
cogs 315,spring,2021,"One of: PHIL 110, 210, 310, 314, MACM 101, BUEC 232 or STAT 270."
crim 101,spring,2021,
crim 103,spring,2021,PSYC 100 and 102 are recommended.
crim 104,spring,2021,SA 150 is recommended.
crim 131,spring,2021,
crim 135,spring,2021,
crim 210,spring,2021,CRIM 101 and CRIM 131.
crim 213,spring,2021,Any 100 division CRIM course.
crim 220,spring,2021,Any 100 division CRIM course is recommended.
crim 230,spring,2021,CRIM 135.
crim 241,spring,2021,CRIM 131.
crim 251,spring,2021,CRIM 131.
crim 300w,spring,2021,CRIM 101.
crim 302,spring,2021,CRIM 101.
crim 310,spring,2021,CRIM 101 and CRIM 210.
crim 312,spring,2021,CRIM 101.
crim 315,spring,2021,45 units.
crim 317,spring,2021,CRIM 101.
crim 318,spring,2021,CRIM 101.
crim 319,spring,2021,CRIM 101.
crim 320,spring,2021,CRIM 101; one of CRIM 120 or 220. CRIM 320 may be taken concurrently with CRIM 321.
crim 321,spring,2021,CRIM 101; one of CRIM 120 or 220. This course may be taken concurrently with CRIM 320.
crim 330,spring,2021,CRIM 101 and 230.
crim 332,spring,2021,CRIM 101 and 135.
crim 335,spring,2021,CRIM 101 and CRIM 135.
crim 338,spring,2021,CRIM 101 and 135.
crim 343,spring,2021,CRIM 101. Recommended: CRIM 241.
crim 350,spring,2021,CRIM 101.
crim 351,spring,2021,CRIM 101 and 251.
crim 352,spring,2021,CRIM 101.
crim 355,spring,2021,45 units.
crim 356,spring,2021,CRIM 101.
crim 358,spring,2021,CRIM 101. Recommended: CRIM 320 or equivalent.
crim 370,spring,2021,"CRIM 320 and 330, and written application to the school no later than the last day of classes of the preceding term. CRIM 370 and 470 may not be taken concurrently."
crim 380,spring,2021,CRIM 101.
crim 402,spring,2021,CRIM 101.
crim 406,spring,2021,CRIM 101.
crim 410,spring,2021,CRIM 131.
crim 413,spring,2021,CRIM 101.
crim 414,spring,2021,CRIM 101.
crim 417,spring,2021,CRIM 101.
crim 418,spring,2021,CRIM 101.
crim 429,spring,2021,CRIM 101 or FNST 101 or 201 or permission of instructor.
crim 433,spring,2021,CRIM 101.
crim 438,spring,2021,CRIM 330 is recommended.
crim 441,spring,2021,CRIM 101 and CRIM 220.
crim 442,spring,2021,CRIM 315. Recommended: CRIM 343.
crim 452,spring,2021,CRIM 101. Recommended: CRIM 357.
crim 455,spring,2021,"CRIM 101, 131 and 251."
crim 458,spring,2021,CRIM 251.
crim 470,spring,2021,"CRIM 320, 321 and 330. Written application to the school no later than the last day of classes of the preceding term. Reserved for criminology honours and majors. Recommended: CRIM 370."
crim 480,spring,2021,CRlM 380.
crim 499,spring,2021,A minimum grade of B in CRIM 490 and 491 is required.
crim 801,spring,2021,"CRIM 800, or permission of the instructor."
crim 811,spring,2021,
crim 861,spring,2021,
crim 862,spring,2021,
crim 863,spring,2021,"CRIM 861, or permission of the instructor."
crim 870,spring,2021,
crim 897,spring,2021,Completion of all course work within the PhD program.
crim 898,spring,2021,
crim 899,spring,2021,
dial 390w,spring,2021,"45 units. Students should apply prior to the term in which they wish to enroll. Students can be accepted into either the Summer Institute in Dialogue (DIAL 390W and 391W, 10 units) or the Semester in Dialogue (fall or spring term, DIAL 390W, 391W and 392W, 15 units), but not both."
dial 391w,spring,2021,"45 units. Students should apply prior to the term in which they wish to enroll. Students can be accepted into either the Summer Institute in Dialogue (DIAL 390W and 391W, 10 units) or the Semester in Dialogue (fall or spring semester, DIAL 390W, 391W and 392W, 15 units) but not both."
dial 392w,spring,2021,"45 units. Students should apply prior to the term in which they wish to enroll. Students can be accepted into either the Summer Institute in Dialogue (DIAL 390W and 391W, 10 units) or the Semester in Dialogue (fall or spring semester, DIAL 390W, 391W and 392W, 15 units), but not both."
dial 393,spring,2021,45 units or permission of instructor. Corequisite: DIAL 394.
dial 394,spring,2021,45 units or permission of instructor. Corequisite: DIAL 393.
dial 395,spring,2021,45 units or permission of instructor. Corequisite: DIAL 393 and DIAL 394.
dial 461,spring,2021,45 units and permission of instructor.
dmed 501,spring,2021,
dmed 521,spring,2021,
dmed 531,spring,2021,DMED 530.
dmed 540,spring,2021,
easc 101,spring,2021,
easc 103,spring,2021,
easc 104,spring,2021,
easc 106,spring,2021,
easc 201,spring,2021,EASC 210 with a grade of C- or better.
easc 204,spring,2021,"EASC 210, PHYS 101 or 120 or 125 or 140. All with a grade of C- or better."
easc 205,spring,2021,"EASC 202, CHEM 122, and one of: (PHYS 102 and PHYS 130), (PHYS 121 and PHYS 133), (PHYS 126 and PHYS 133) or (PHYS 141). All with a grade of C- or better."
easc 208,spring,2021,"EASC 202, CHEM 121, 122 and 126. All with a grade of C- or better."
easc 210,spring,2021,EASC 101 with a grade of C- or better.
easc 305,spring,2021,"EASC 101; MATH 152, PHYS 121 or 126 or 102 or 141, and STAT 201 or 270 (all with a grade of C- or better), and six units in any 200 division or higher EASC courses."
easc 307,spring,2021,EASC 207 with a grade of C- or better.
easc 313,spring,2021,"EASC 101, 204 or permission of instructor. All with a grade of C- or better."
easc 400,spring,2021,To be determined by instructor.
easc 403,spring,2021,"EASC 201, EASC 209W or GEOG 213, and EASC 308. All with a grade of C- or better."
easc 410,spring,2021,EASC 315W or EASC 412. All with a grade of C- or better.
easc 411,spring,2021,EASC 206 and 209W. All with a grade of C- or better.
easc 493,spring,2021,75 units including 30 units in earth sciences courses and permission of the department.
easc 499,spring,2021,"105 units, admittance to the honours program and consent of a thesis supervisor."
easc 617,spring,2021,
easc 619,spring,2021,
easc 630,spring,2021,Permission of instructor. Undergraduate physical hydrogeology and aqueous geochemistry courses required.
easc 704,spring,2021,Permission of the instructor.
easc 711,spring,2021,Permission of the instructor.
easc 810,spring,2021,Enrollment in MSc program.
easc 898,spring,2021,Enrollment in MSc program.
easc 901,spring,2021,Enrollment in PhD program.
easc 910,spring,2021,Enrollment in PhD program.
easc 998,spring,2021,Enrollment in PhD Program.
eco 600,spring,2021,
eco 622,spring,2021,"ECOR 9100 - Concepts of ER and the Physical Environment; 
ECO 611 - Concepts of ER and the
Biological Environment; 
ECOR 9110 - Planning and Monitoring for ER."
econ 102,spring,2021,
econ 103,spring,2021,
econ 105,spring,2021,
econ 201,spring,2021,ECON 103 and 105; MATH 157.
econ 220w,spring,2021,"ECON 201, minimum 30 units and no more than 80 units. This course is only open to approved Economics majors/joint majors/honours/joint honours/extended minor students."
econ 233,spring,2021,"MATH 150, MATH 151, MATH 154, or MATH 157; 15 units. MATH 150, MATH 151, MATH 154, or MATH 157 may be taken concurrently with ECON 233."
econ 280,spring,2021,ECON 103 or 200 and 105 or 205.
econ 290,spring,2021,ECON 103 or 200 and ECON 105 or 205.
econ 302,spring,2021,ECON 201 or 301; 60 Units.
econ 305,spring,2021,"ECON 201 or 301, 60 units. Students with a minimum grade of A- in ECON 103 and 105 at Simon Fraser University at their first attempt can complete ECON 305 concurrently with ECON 201 after 30 units. Students seeking permission to register on this basis must contact the undergraduate advisor in economics."
econ 325,spring,2021,ECON 201 or 301; 60 units.
econ 331,spring,2021,ECON 201 or 301; 60 units.
econ 333,spring,2021,"ECON 103 or 200; ECON 105 or 205; ECON 233 or BUS (or BUEC) 232 or STAT 270; MATH 157; 60 units. Students with a minimum grade of A- in ECON 233, BUS (or BUEC) 232 or STAT 270 can take ECON 333 after 30 units. Students seeking permission to enroll based on their ECON 233, BUS (or BUEC) 232 or STAT 270 grade must contact the Undergraduate Advisor in Economics."
econ 335,spring,2021,
econ 342,spring,2021,ECON 103 or 200 and 105 or 205; 60 units or permission of the department.
econ 345,spring,2021,ECON 103 or 200 and 105 or 205; 60 units or permission of the department.
econ 354,spring,2021,ECON 103 and 105; 60 units.
econ 355w,spring,2021,ECON 103 or 200 and 105 or 205; 60 units.
econ 370,spring,2021,ECON 103 and ECON 105.
econ 381,spring,2021,ECON 201 or 301; 60 units.
econ 392,spring,2021,ECON 201 or 301; 60 units.
econ 398,spring,2021,ECON 103 or 200 and ECON 105 or 205; 60 units.
econ 403,spring,2021,"ECON 302, 305 and 331. Students who have completed both MATH 232 and 251 may substitute them for ECON 331. Entry into this course requires a minimum CGPA of 3.0 or permission of the department."
econ 425,spring,2021,ECON 302.
econ 426w,spring,2021,ECON 302.
econ 427w,spring,2021,"ECON 201 or 301, and ECON (or BUEC 333) or ECON 302."
econ 433,spring,2021,ECON 333 and ECON 305; 60 units.
econ 446,spring,2021,"ECON 201 or 301, ECON 305 and ECON 345."
econ 448w,spring,2021,ECON 302 and ECON (or BUEC) 333.
econ 450w,spring,2021,ECON 201 or 301 and ECON 305.
econ 455w,spring,2021,ECON 333.
econ 483,spring,2021,To be determined by the instructor subject to approval by the department chair.
econ 499w,spring,2021,ECON 494.
econ 750,spring,2021,"Completion of core MA degree requirements of ECON 802, 807 (or 808), 835, and 836 with a minimum GPA of 3.0."
econ 751,spring,2021,ECON 750.
econ 752,spring,2021,ECON 751 and department approval.
econ 804,spring,2021,ECON 802 and 803 or equivalent.
econ 807,spring,2021,ECON 798 or equivalent. Offered once a year.
econ 809,spring,2021,ECON 808.
econ 828,spring,2021,
econ 832,spring,2021,"ECON 802, 807 or 808, or with the approval of the instructor."
econ 836,spring,2021,ECON 835 or equivalent.
econ 838,spring,2021,ECON 837.
econ 857,spring,2021,
econ 899,spring,2021,"ECON 802, 807 (or 808), 835, and 836 (or 837)."
econ 900,spring,2021,
econ 921,spring,2021,
econ 987,spring,2021,
econ 990,spring,2021,
econ 991,spring,2021,
edpr 502,spring,2021,
edpr 503,spring,2021,
edpr 504,spring,2021,
edpr 506,spring,2021,
edpr 507,spring,2021,
edpr 510,spring,2021,
edpr 521,spring,2021,
edpr 525,spring,2021,
edpr 527,spring,2021,
edpr 528,spring,2021,
edpr 536,spring,2021,
edpr 541,spring,2021,
edpr 542,spring,2021,
edpr 543,spring,2021,
edpr 544,spring,2021,
edpr 545,spring,2021,
edpr 546,spring,2021,
edpr 548,spring,2021,
edpr 561,spring,2021,
edpr 562,spring,2021,
edpr 563,spring,2021,
edpr 564,spring,2021,
edpr 566,spring,2021,
edpr 577,spring,2021,
educ 100w,spring,2021,
educ 199,spring,2021,
educ 211,spring,2021,"Students who have credit for MATH 150, MATH 151, MATH 154, MATH 157 need permission of the instructor to participate in EDUC 211 and EDUC 212."
educ 220,spring,2021,
educ 222,spring,2021,
educ 230,spring,2021,
educ 240,spring,2021,
educ 250,spring,2021,
educ 252,spring,2021,
educ 298,spring,2021,
educ 311,spring,2021,60 units.
educ 315,spring,2021,EDUC 220 or PSYC 250 or LING 100. Students may be required to successfully complete a Criminal Record Check.
educ 320,spring,2021,EDUC 220.
educ 322,spring,2021,EDUC 220 or PSYC 250.
educ 323,spring,2021,60 units including EDUC 220.
educ 324,spring,2021,EDUC 220 or PSYC 250 and 60 units.
educ 326,spring,2021,"One of EDUC 100, 220, 230, or 240; or EDUC 401/402, or corequisite EDUC 403."
educ 327,spring,2021,"60 units, including EDUC 220."
educ 328,spring,2021,EDUC 220 or EDUC 401/402 or corequisite EDUC 403.
educ 341,spring,2021,60 units including three in EDUC courses.
educ 352w,spring,2021,EDUC 252.
educ 370,spring,2021,"Completion of at least 60 units, including 3 units in Education."
educ 371w,spring,2021,60 units; or permission of instructor.
educ 380,spring,2021,FREN 301 or 304 or 370 or equivalent.
educ 382,spring,2021,60 units.
educ 388,spring,2021,
educ 401w,spring,2021,Admission to Professional Development Program. Students must successfully complete a Criminal Record Check.
educ 402w,spring,2021,Admission to PDP or PLP program. Students must successfully complete a Criminal Record Check.
educ 403,spring,2021,EDUC 402. Students must successfully complete a Criminal Record Check.
educ 404,spring,2021,EDUC 401/402 or corequisite EDUC 403.
educ 405,spring,2021,EDUC 401/402 or EDUC 402/403. Students must successfully complete a Criminal Record Check.
educ 406,spring,2021,Permission will not be given to students without previous teaching experience. Students must successfully complete a Criminal Record Check.
educ 422,spring,2021,PSYC 250 or corequisite of EDUC 315 or 473. Students may be required to successfully complete a Criminal Record Check.
educ 423,spring,2021,Or corequisite: EDUC 323.
educ 426,spring,2021,"Students may be required to successfully complete a Criminal Record Check. 60 units including EDUC 220 or PSYC 250, or EDUC 401/402 or Corequsite: EDUC 403."
educ 437,spring,2021,60 units including 3 units in Education.
educ 446,spring,2021,60 units.
educ 458,spring,2021,60 units.
educ 464,spring,2021,EDUC 401/402 or PSYC 250 or corequisite EDUC 403.
educ 465,spring,2021,60 units.
educ 469,spring,2021,60 units.
educ 471,spring,2021,60 units.
educ 472,spring,2021,EDUC 401/402 or corequisite EDUC 403.
educ 482,spring,2021,60 units.
educ 490,spring,2021,"60 units, consent of supervising faculty member, and approval of the director of undergraduate programs."
educ 491,spring,2021,"60 units, consent of supervising faculty member, and approval of the director of undergraduate programs."
educ 492,spring,2021,"60 units, consent of supervising faculty member, and approval of the director of undergraduate programs."
educ 702,spring,2021,
educ 703,spring,2021,
educ 704,spring,2021,
educ 705,spring,2021,
educ 800,spring,2021,EDUC 799. Students must successfully complete a Criminal Record Check.
educ 801,spring,2021,EDUC 800. Students must successfully complete a Criminal Record Check.
educ 802,spring,2021,EDUC 801. Students must successfully complete a Criminal Record Check.
educ 805,spring,2021,
educ 806,spring,2021,
educ 807,spring,2021,Acceptance into the MEd in Educational Practice program.
educ 811,spring,2021,
educ 813,spring,2021,
educ 816,spring,2021,
educ 817,spring,2021,
educ 820,spring,2021,
educ 823,spring,2021,
educ 825,spring,2021,
educ 829,spring,2021,
educ 833,spring,2021,
educ 844,spring,2021,
educ 849,spring,2021,
educ 855,spring,2021,
educ 863,spring,2021,EDUC 810 or 864.
educ 864,spring,2021,
educ 866,spring,2021,
educ 872,spring,2021,
educ 874,spring,2021,EDUC 870.
educ 878,spring,2021,EDUC 874.
educ 881,spring,2021,
educ 882,spring,2021,
educ 883,spring,2021,
educ 885,spring,2021,
educ 886,spring,2021,
educ 892,spring,2021,
educ 898,spring,2021,
educ 899,spring,2021,
educ 902a,spring,2021,
educ 902b,spring,2021,
educ 904,spring,2021,
educ 910,spring,2021,
educ 912,spring,2021,
educ 922,spring,2021,
educ 923,spring,2021,
educ 924,spring,2021,
educ 928,spring,2021,
educ 945,spring,2021,
educ 946,spring,2021,EDUC 942.
educ 971,spring,2021,EDUC 860.
educ 983,spring,2021,
educ 984,spring,2021,
engl 111w,spring,2021,
engl 112w,spring,2021,
engl 114w,spring,2021,
engl 115w,spring,2021,
engl 121,spring,2021,
engl 199w,spring,2021,12 units.
engl 201,spring,2021,Two 100 division English courses.
engl 203,spring,2021,Two 100 division English courses.
engl 206,spring,2021,Two 100 division English courses.
engl 207,spring,2021,Two 100 division English courses.
engl 212,spring,2021,Two 100 division English courses OR formal declaration in the creative writing minor.
engl 306,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 310,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 311,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 313,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 320,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 340,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 357,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 359,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 364,spring,2021,"Two 100 division English courses, and two 200 division English courses. Recommended: ENGL 216."
engl 374,spring,2021,"Two 100 division English courses and two 200 division English courses, OR formal declaration in the creative writing minor and ENGL 272."
engl 375,spring,2021,"Two 100 division English courses, and two 200 division English courses. Recommended: One of English 199/199W or 214."
engl 385,spring,2021,"Two 100 division English courses, and two 200 division English courses."
engl 404w,spring,2021,"ENGL 304 or 306 strongly recommended. Reserved for English honours, major, joint major and minor students."
engl 410w,spring,2021,"One of ENGL 304, 306, 310, 311, 313 or 315. Reserved for English honours, major, joint major and minor students."
engl 434w,spring,2021,"Two 300 division English courses. Strongly recommend: ENGL 327 or 330. Reserved for English honours, major, joint major and minor students."
