course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
STAT 100,D100,fall,2024,,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Richard Lockhart,3
STAT 201,D100,fall,2024,Recommended: 30 units.,,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]","Faculty ,",3
STAT 201,OL01,fall,2024,Recommended: 30 units.,,False,[],Gamage Perera,3
STAT 203,D900,fall,2024,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200W, or equivalent.",,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Surrey'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Surrey'}]",Gamage Perera,3
STAT 203,OL01,fall,2024,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200W, or equivalent.",,False,[],Tim Swartz,3
STAT 260,D100,fall,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, ECON 233, or POL 201, with a grade of at least C- or permission of the instructor.",STAT 201;STAT 203;STAT 205;STAT 270;BUS 232;ECON 233;POL 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Owen Ward,3
STAT 270,D100,fall,2024,"or Corequisite: MATH 152 or 155 or 158, with a minimum grade of C-. Students wishing an intuitive appreciation of a broad range of statistical strategies may wish to take STAT 100 first.",MATH 152;STAT 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Lloyd Elliott,3
STAT 285,D100,fall,2024,"STAT 270 and one of MATH 152, MATH 155, or MATH 158, all with a minimum grade of C-.",STAT 270;MATH 152;MATH 155;MATH 158,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Liangliang Wang,3
STAT 302,OL01,fall,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-.",STAT 201;STAT 203;STAT 205;STAT 270;BUS 232;ECON 233,False,[],Gamage Perera,3
STAT 305,D100,fall,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-.",STAT 201;STAT 203;STAT 205;STAT 270;BUS 232;ECON 233,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Joan Hu,3
STAT 330,D100,fall,2024,"STAT 285, MATH 251, and one of MATH 232 or MATH 240, all with a minimum grade of C-.",STAT 285;MATH 251;MATH 232;MATH 240,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Liangliang Wang,3
STAT 342,D100,fall,2024,"STAT 285 or STAT 302 or STAT 305 or ECON 333, with a minimum grade of C-.",STAT 285;STAT 302;STAT 305;ECON 333,False,"[{'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Haolun Shi,2
STAT 350,D100,fall,2024,"STAT 260, STAT 285, MATH 251, and one of MATH 232 or MATH 240, all with a minimum grade of C-.",STAT 260;STAT 285;MATH 251;MATH 232;MATH 240,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]","Faculty ,",3
STAT 430,D100,fall,2024,STAT 350 with a minimum grade of C-.,STAT 350,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Boxin Tang,3
STAT 440,D100,fall,2024,"90 units including STAT 350 with a minimum grade of C- and one of STAT 341, STAT 260, or CMPT 225, with a minimum grade of C-, or instructor approval. STAT 240 is also recommended.",STAT 350;STAT 341;STAT 260;CMPT 225;STAT 240,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Lloyd Elliott,3
STAT 450,D100,fall,2024,STAT 330 with a minimum grade of C-.,STAT 330,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Lin Zhang,3
STAT 452,D100,fall,2024,"STAT 260 and one of STAT 302 or STAT 305 or STAT 350 or ECON 333 or equivalent, with a minimum grade of C-.",STAT 260;STAT 302;STAT 305;STAT 350;ECON 333,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Owen Ward,3
STAT 485,E100,fall,2024,"STAT 260 and one of STAT 285 or STAT 302 or STAT 305 or ECON 333 or equivalent, with a minimum grade of C-.",STAT 260;STAT 285;STAT 302;STAT 305;ECON 333,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '17:50', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '16:30', 'endTime': '17:50', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '16:30', 'endTime': '17:50', 'campus': 'Burnaby'}]",Gary Parker,3
CMPT 105W,D100,fall,2024,,,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Surrey'}, {'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Surrey'}]",Harinder Khangura,3
CMPT 105W,E100,fall,2024,,,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Cristina Eftenaru,3
CMPT 120,D100,fall,2024,BC Math 12 or equivalent is recommended.,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Toby Donaldson,3
CMPT 120,D300,fall,2024,BC Math 12 or equivalent is recommended.,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Nicholas Vincent,3
CMPT 120,D400,fall,2024,BC Math 12 or equivalent is recommended.,,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Surrey'}]",Brian Fraser,3
CMPT 125,E100,fall,2024,"CMPT 120 or CMPT 130, with a minimum grade of C-.",CMPT 120;CMPT 130,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Victor Cheung,3
CMPT 130,D100,fall,2024,"BC Math 12 (or equivalent, or any of MATH 100, 150, 151, 154, or 157, with a minimum grade of C-).",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}]",Brian Fraser,3
CMPT 201,D100,fall,2024,"(CMPT 125 or CMPT 135) and MACM 101, both with a minimum grade of C-.",CMPT 125;CMPT 135;MACM 101,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Steven Ko,4
CMPT 210,D100,fall,2024,"MACM 101, MATH 152, CMPT 125 or CMPT 135, and (MATH 240 or MATH 232), all with a minimum grade of C-.",MACM 101;MATH 152;CMPT 125;CMPT 135;MATH 240;MATH 232,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Sharan Vaswani,3
CMPT 210,D200,fall,2024,"MACM 101, MATH 152, CMPT 125 or CMPT 135, and (MATH 240 or MATH 232), all with a minimum grade of C-.",MACM 101;MATH 152;CMPT 125;CMPT 135;MATH 240;MATH 232,False,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '13:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Sharan Vaswani,3
CMPT 213,D100,fall,2024,CMPT 225 with a minimum grade of C-.,CMPT 225,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Surrey'}]",Brian Fraser,3
CMPT 225,D100,fall,2024,"(MACM 101 and (CMPT 125, CMPT 129 or CMPT 135)) or (ENSC 251 and ENSC 252), all with a minimum grade of C-.",MACM 101;CMPT 125;CMPT 129;CMPT 135;ENSC 251;ENSC 252,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",John Edgar,3
CMPT 276,D100,fall,2024,"One W course, CMPT 225, (MACM 101 or (ENSC 251 and ENSC 252)) and (MATH 151 or MATH 150), all with a minimum grade of C-. MATH 154 or MATH 157 with at least a B+ may be substituted for MATH 151 or MATH 150.",CMPT 225;MACM 101;ENSC 251;ENSC 252;MATH 151;MATH 150;MATH 154;MATH 157,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Saba Alimadadi Jani,3
CMPT 276,D300,fall,2024,"One W course, CMPT 225, (MACM 101 or (ENSC 251 and ENSC 252)) and (MATH 151 or MATH 150), all with a minimum grade of C-. MATH 154 or MATH 157 with at least a B+ may be substituted for MATH 151 or MATH 150.",CMPT 225;MACM 101;ENSC 251;ENSC 252;MATH 151;MATH 150;MATH 154;MATH 157,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Steve Pearce,3
CMPT 295,D100,fall,2024,"Either (MACM 101 and (CMPT 125 or CMPT 135)) or (MATH 151 and CMPT 102 for students in an Applied Physics program), all with a minimum grade of C-.",MACM 101;CMPT 125;CMPT 135;MATH 151;CMPT 102,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Arrvindh Shriraman,4
CMPT 307,D100,fall,2024,"CMPT 225, (MACM 201 or CMPT 210), (MATH 150 or MATH 151), and (MATH 232 or MATH 240), all with a minimum grade of C-. MATH 154 or MATH 157 with a grade of at least B+ may be substituted for MATH 150 or MATH 151.",CMPT 225;MACM 201;CMPT 210;MATH 150;MATH 151;MATH 232;MATH 240;MATH 154;MATH 157,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Andrei Bulatov,3
CMPT 307,D200,fall,2024,"CMPT 225, (MACM 201 or CMPT 210), (MATH 150 or MATH 151), and (MATH 232 or MATH 240), all with a minimum grade of C-. MATH 154 or MATH 157 with a grade of at least B+ may be substituted for MATH 150 or MATH 151.",CMPT 225;MACM 201;CMPT 210;MATH 150;MATH 151;MATH 232;MATH 240;MATH 154;MATH 157,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",David Mitchell,3
CMPT 310,D100,fall,2024,"CMPT 225 and (MACM 101 or (ENSC 251 and ENSC 252)), all with a minimum grade of C-.",CMPT 225;MACM 101;ENSC 251;ENSC 252,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Angelica Lim,3
CMPT 318,D100,fall,2024,CMPT 225 with a minimum grade of C-. Additional prerequisites to be determined by the instructor subject to approval by the undergraduate program chair.,CMPT 225,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Uwe Glaesser,3
CMPT 340,BLS1,fall,2024,"Completion of 60 units including one of CMPT 125, 126, 128, 135, with a minimum grade of C- or CMPT 102 with a grade of B or higher.",CMPT 125;CMPT 102,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Ghassan Hamarneh,3
CMPT 353,D100,fall,2024,"CMPT 225 and (BUS 232, STAT 201, STAT 203, STAT 205, STAT 270, STAT 271, ENSC 280, MSE 210, or SEE 241), with a minimum grade of C-.",CMPT 225;BUS 232;STAT 201;STAT 203;STAT 205;STAT 270;STAT 271;ENSC 280;MSE 210;SEE 241,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Gregory Baker;Rob Cameron,3
CMPT 354,E100,fall,2024,"CMPT 225 and (MACM 101 or (ENSC 251 and ENSC 252)), all with a minimum grade of C-.",CMPT 225;MACM 101;ENSC 251;ENSC 252,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Martin Ester,3
CMPT 361,D100,fall,2024,"CMPT 225 and MATH 232 or 240, all with a minimum grade of C-.",CMPT 225;MATH 232,False,"[{'days': 'We', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Xue Bin Jason Peng;Yagiz Aksoy,3
CMPT 362,D100,fall,2024,CMPT 225 with a minimum grade of C-.,CMPT 225,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Xingdong Yang,3
CMPT 365,E100,fall,2024,CMPT 225 with a minimum grade of C-.,CMPT 225,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Jiangchuan Liu,3
CMPT 371,D100,fall,2024,"CMPT 225 and (MATH 151 or MATH 150), with a minimum grade of C-. MATH 154 or MATH 157 with a grade of at least B+ may be substituted for MATH 151 (MATH 150).",CMPT 225;MATH 151;MATH 150;MATH 154;MATH 157,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Ouldooz Baghban Karimi,3
CMPT 373,D100,fall,2024,"CMPT 276 or 275, with a minimum grade of C-.",CMPT 276,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Surrey'}, {'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}]",William Sumner,3
CMPT 376W,D100,fall,2024,"CMPT 105W and (CMPT 275 or CMPT 276), with a minimum grade of C-.",CMPT 105W;CMPT 275;CMPT 276,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Angelica Lim,3
CMPT 383,D100,fall,2024,"CMPT 225 and (MACM 101 or (ENSC 251 and ENSC 252)), all with a minimum grade of C-.",CMPT 225;MACM 101;ENSC 251;ENSC 252,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Anders Miltner,3
CMPT 405,D100,fall,2024,CMPT 307 with a minimum grade of C-.,CMPT 307,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Qianping Gu,3
CMPT 410,D100,fall,2024,"CMPT 310 and MACM 316, both with a minimum grade of C-.",CMPT 310;MACM 316,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Steven Bergner,3
CMPT 412,D100,fall,2024,"CMPT 361 and MATH 152, both with a minimum grade of C-.",CMPT 361;MATH 152,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Yagiz Aksoy,3
CMPT 417,D100,fall,2024,CMPT 225 with a minimum grade of C-.,CMPT 225,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Hang Ma,3
CMPT 426,D100,fall,2024,"Students must complete Bridging Online (visit www.sfu.ca/coop/bol for further details) at least two terms before their anticipated co-op placement. Students must then enroll with the co-op program by the second week of the term preceding the work term. Normally, students will have completed a minimum of 45 units by the end of the term of application, CMPT 275 or 276, and have a minimum CGPA of 2.50.",CMPT 275,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",Tanya Behrisch;Cristina Eftenaru;Stephanie Greaves,3
CMPT 427,D100,fall,2024,"CMPT 426, CGPA of 2.50.",CMPT 426,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",Tanya Behrisch;Cristina Eftenaru;Stephanie Greaves,3
CMPT 427,D300,fall,2024,"CMPT 426, CGPA of 2.50.",CMPT 426,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",Tanya Behrisch;Cristina Eftenaru;Stephanie Greaves,3
CMPT 428,D100,fall,2024,"CMPT 427, CGPA of 2.50.",CMPT 427,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",Tanya Behrisch;Cristina Eftenaru;Stephanie Greaves,3
CMPT 430,D100,fall,2024,"CMPT 429, CGPA of 2.50.",CMPT 429,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",Tanya Behrisch;Cristina Eftenaru;Stephanie Greaves,3
CMPT 431,D100,fall,2024,"CMPT 300, 371, both with a minimum grade of C-.",CMPT 300,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Alaa Alameldeen,3
CMPT 441,D100,fall,2024,CMPT 307 with a minimum grade of C-.,CMPT 307,False,"[{'days': 'Mo, We', 'startTime': '15:30', 'endTime': '16:50', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '15:30', 'endTime': '16:50', 'campus': 'Burnaby'}]",Kay C Wiese,3
CMPT 450,D100,fall,2024,CMPT 295 with a minimum grade of C-.,CMPT 295,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Alaa Alameldeen;Arrvindh Shriraman,3
CMPT 454,E100,fall,2024,"CMPT 300 and 354, with a minimum grade of C-.",CMPT 300,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '19:20', 'campus': 'Burnaby'}]",Ke Wang,3
CMPT 459,D100,fall,2024,CMPT 354 with a minimum grade of C-.,CMPT 354,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Martin Ester,3
CMPT 464,D100,fall,2024,"CMPT 361, MACM 316, both with a minimum grade of C-.",CMPT 361;MACM 316,False,"[{'days': 'We', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Richard Zhang,3
CMPT 469,D100,fall,2024,CMPT 361 with a minimum grade of C-.,CMPT 361,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Xingdong Yang,3
CMPT 473,D100,fall,2024,(CMPT 275 or CMPT 276) with a minimum grade of C- and 15 upper division CMPT units.,CMPT 275;CMPT 276,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Surrey'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Surrey'}]",William Sumner,3
CMPT 477,D100,fall,2024,"CMPT 275 or 276, with a minimum grade of C-.",CMPT 275,False,"[{'days': 'Mo', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Yuepeng Wang,3
CMPT 479,D100,fall,2024,CMPT 300 with a minimum grade of C-.,CMPT 300,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Saba Alimadadi Jani,3
ENSC 100W,D100,fall,2024,,,False,"[{'days': 'We', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Michael Hegedus,3
ENSC 105W,D100,fall,2024,,,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Michael Sjoerdsma,3
ENSC 120,D100,fall,2024,BC Pre-Calculus 12 and BC Physics 12 (or equivalents).,,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Atousa Hajshirmohammadi,2
ENSC 151,D100,fall,2024,"BC Math 12 (or equivalent, or any of MATH 100, 150, 151, 154, or 157, with a minimum grade of C-).",MATH 100,False,"[{'days': 'Tu, Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Yuri Reis Rodrigues,4
ENSC 204,E100,fall,2024,,,False,"[{'days': 'We', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Mohammad Soltanshah,3
ENSC 220,D100,fall,2024,"(PHYS 121 or PHYS 126 or PHYS 141), ENSC 120, MATH 232 and (MATH 260 or MATH 310), all with a minimum grade of C-. MATH 260 may be taken concurrently.",PHYS 121;PHYS 126;PHYS 141;ENSC 120;MATH 232;MATH 260;MATH 310,False,"[{'days': 'We, Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Bernhard Rabus,4
ENSC 225,D100,fall,2024,"(ENSC 220 or MSE 250), MATH 232, and (MATH 260 or MATH 310), all with a minimum grade of C-.",ENSC 220;MSE 250;MATH 232;MATH 260;MATH 310,False,"[{'days': 'Tu, Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Ash Parameswaran,4
ENSC 251,D100,fall,2024,"ENSC 151 or CMPT 135 or (CMPT 125 and CMPT 127), all with a minimum grade of C-.",ENSC 151;CMPT 135;CMPT 125;CMPT 127,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Herbert Tsang,4
ENSC 252,D100,fall,2024,"ENSC 151 or CMPT 125 or CMPT 126 or CMPT 135, with a minimum grade of C-. ENSC 252 is a required course for all engineering science majors and honours students (no course substitutions are permitted).",ENSC 151;CMPT 125;CMPT 126;CMPT 135;ENSC 252,False,"[{'days': 'Tu, Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Rafegabeham Ahamedsheriff,4
ENSC 316,D100,fall,2024,"MATH 251 and (ENSC 220 or MSE 250), all with a minimum grade of C-.",MATH 251;ENSC 220;MSE 250,False,"[{'days': 'We, Fr', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Bernhard Rabus,3
