course,term,year,prereqs
educ 878,spring,2022,EDUC 874.
educ 881,spring,2022,
educ 883,spring,2022,
educ 885,spring,2022,
educ 886,spring,2022,
educ 888,spring,2022,
educ 892,spring,2022,
educ 898,spring,2022,
educ 899,spring,2022,
educ 902a,spring,2022,
educ 902b,spring,2022,
educ 904,spring,2022,
educ 905,spring,2022,
educ 910,spring,2022,
educ 912,spring,2022,
educ 922,spring,2022,
educ 925,spring,2022,
educ 926,spring,2022,
educ 927,spring,2022,
educ 943,spring,2022,
educ 983,spring,2022,
educ 984,spring,2022,
engl 112w,spring,2022,
engl 113w,spring,2022,
engl 114w,spring,2022,
engl 115w,spring,2022,
engl 199w,spring,2022,12 units.
engl 204,spring,2022,12 units or one 100 division English course.
engl 209,spring,2022,12 units or one 100 division English course.
engl 211,spring,2022,12 units or one 100 division English course.
engl 234,spring,2022,12 units or one 100 division English course.
engl 312,spring,2022,30 units or two 200 division English courses.
engl 320,spring,2022,30 units or two 200 division English courses.
engl 345,spring,2022,30 units or two 200 division English courses.
engl 355,spring,2022,30 units or two 200 division English courses.
engl 360,spring,2022,30 units or two 200 division English courses.
engl 364,spring,2022,30 units or two 200 division English courses. Recommended: ENGL 216.
engl 371,spring,2022,"30 units or two 200 division English courses. Recommended: One of English 199, 199W, or 214."
engl 374,spring,2022,30 units; or two 200 division English courses; or formal declaration in the creative writing minor and ENGL 272.
engl 376,spring,2022,30 units or two 200 division English courses.
engl 415w,spring,2022,45 units or two 300 division English courses.
engl 433w,spring,2022,45 units or two 300 division English courses.
engl 437w,spring,2022,45 units or two 300 division English courses.
engl 470w,spring,2022,"45 units including at least one upper division English course, or permission of instructor. Reserved for English honours, major, joint major and minor students."
engl 472w,spring,2022,ENGL 372 or 374.
engl 490,spring,2022,"Two 100 division English courses, two 200 division English courses and two 300 division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the Department."
engl 491,spring,2022,"Two 100 division English courses, two 200 division English courses and two 300 division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the Department."
engl 493w,spring,2022,45 units or two 300 division English courses.
engl 494,spring,2022,"Permission of the department, plus normally a minimum of 90 units, including credit or standing in two 100 division English courses, two 200 division English courses, and four 300 or 400 division English courses, one of which must be ENGL 364."
engl 496,spring,2022,"Lower division requirements for the English major. Open only to students who have been accepted into the English honours program, and who have completed ENGL 494."
engl 811,spring,2022,
engl 821,spring,2022,
engl 830,spring,2022,
engl 833,spring,2022,
engl 851,spring,2022,
engl 875,spring,2022,
engl 881,spring,2022,
engl 882,spring,2022,
engl 891,spring,2022,
engl 892,spring,2022,
engl 893,spring,2022,
engl 894,spring,2022,ENGL 892 and ENGL 893.
engl 899,spring,2022,
ensc 180,spring,2022,"(CMPT 128, CMPT 120, or CMPT 130) and (MATH 151 or MATH 150), all with a minimum grade of C-. Corequisite: MATH 152 and MATH 232."
ensc 194,spring,2022,
ensc 195,spring,2022,
ensc 196,spring,2022,
ensc 295,spring,2022,ENSC 195 or 196.
ensc 296,spring,2022,ENSC 195 or 196 and approval of internship co-ordinator required.
ensc 325,spring,2022,"ENSC 225 or ENSC 226 or MSE 251, with a minimum grade of C-."
ensc 327,spring,2022,"(ENSC 380 or MSE 280) and ENSC 280, all with a minimum grade of C-. Students who completed STAT 270 prior to Spring 2015 may use STAT 270 instead of ENSC 280."
ensc 350,spring,2022,"(ENSC 215 and either ENSC 250 or CMPT 250) or (ENSC 252 and ENSC 254), all with a minimum grade of C-."
ensc 383,spring,2022,"ENSC 380 (or MSE 280), with a minimum grade of C-."
ensc 386,spring,2022,"PHYS 120, (MATH 260 or MATH 310), and (ENSC 281 or ENSC 385), all with a minimum grade of C-."
ensc 387,spring,2022,"ENSC 380 or MSE 280, with a minimum grade of C-."
ensc 395,spring,2022,ENSC 295 or 296 and a minimum of 75 units.
ensc 396,spring,2022,"ENSC 295 or 296, a minimum of 75 units and approval of internship co-ordinator required."
ensc 400,spring,2022,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
ensc 403,spring,2022,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
ensc 405w,spring,2022,"(ENSC 105W or MSE 101W), ENSC 204, all with a minimum grade of C-, completion of a minimum of 22 units of required upper division ENSC courses, and completion of (or concurrent enrollment in) two upper division technical electives meeting the requirements of the program. Students are required to complete at least two co-ops before enrolling in ENSC 440 Capstone B. Capstone B must be taken in the term immediately following Capstone A. Enrollment into Capstone A is by approval of the department via Capstone application form."
ensc 410,spring,2022,A minimum of 80 units is required to enroll in this course.
ensc 413,spring,2022,"MATH 251, ENSC 280, ENSC 351, ENSC 380, all with a minimum grade of C-."
ensc 416,spring,2022,ENSC 316 with a grade of at least C+.
ensc 428,spring,2022,ENSC 327 with a minimum grade of C- and a minimum of 80 units.
ensc 450,spring,2022,"(ENSC 225 or ENSC 226 or MSE 251) and ENSC 350, all with a minimum grade of C- and a minimum of 80 units."
ensc 462,spring,2022,To be determined by the instructor subject to approval by the department chair.
ensc 474,spring,2022,((ENSC 180 and ENSC 251) or CMPT 225) with a minimum grade of C- and a minimum of 80 units.
ensc 475,spring,2022,"(ENSC 225 or MSE 251), ENSC 320, (ENSC 380 or MSE 280), all with a minimum grade of C- and a minimum of 80 units. ENSC 380/MSE 280 can be taken concurrently."
ensc 483,spring,2022,"ENSC 383 or MSE 381, with a minimum grade of C- and a minimum of 80 units."
ensc 488,spring,2022,"(ENSC 230 or ENSC 386) and (ENSC 383 or MSE 381), all with a minimum grade of C- and 80 units."
ensc 491,spring,2022,Permission of the undergraduate curriculum committee chair.
ensc 494,spring,2022,Permission of the undergraduate curriculum committee chair.
ensc 495,spring,2022,"ENSC 225 or ENSC 226 or MSE 251 or PHYS 365, with a minimum grade of C- and permission of the instructor and a minimum of 80 units. Enrollment in this course is by application only."
ensc 498,spring,2022,At least 115 units or permission of the academic supervisor.
ensc 499,spring,2022,ENSC 498 with a minimum grade of C-.
ensc 704,spring,2022,"12 units of ENSC course work at the 800-level or higher with an SFU CGPA of at least 3.0. Approval of supervisor and a GPC representative is required prior to applying for, and accepting an internship."
ensc 813,spring,2022,MATH 251 or ENSC 280 or ENSC 380 or permission of instructor.
ensc 833,spring,2022,ENSC 802 or permission of instructor.
ensc 851,spring,2022,
ensc 859,spring,2022,Recommended: ENSC 495/851 or ENSC 854.
ensc 870,spring,2022,Students may only register for the ENSC 870-0 during their final term.
ensc 880,spring,2022,ENSC PhD student.
ensc 891,spring,2022,
ensc 892,spring,2022,
ensc 894,spring,2022,
ensc 895,spring,2022,
ensc 896,spring,2022,
ensc 897,spring,2022,
ensc 898,spring,2022,
ensc 899,spring,2022,
env 302,spring,2022,Admission into Environment Co-operative Education Program.
env 303,spring,2022,"ARCH 350, ENV 302 or GEOG 302 and readmission into Environment Co-operative Education Program."
env 402,spring,2022,"ARCH 351, ENV 303 or GEOG 303 and readmission into Environment Co-operative Education Program."
env 403,spring,2022,"ARCH 450, ENV 402 or GEOG 402 and readmission into Environment Co-operative Education Program."
env 404,spring,2022,"ARCH 451, ENV 403 or GEOG 403 and readmission into Environment Co-operative Education Program."
evsc 100,spring,2022,
evsc 300,spring,2022,EVSC 201W.
evsc 305,spring,2022,EVSC 100 and 50 units of credit in the environmental science program.
evsc 334,spring,2022,"REM 100 or EVSC 100; GEOG 111 or EASC 101 or EASC 106; and 45 units. Recommended: EASC 210, GEOG 214 or GEOG 215."
evsc 380,spring,2022,Acceptance in the environment science co-operative education program.
evsc 381,spring,2022,EVSC 380 and re-admission to the environment science co-operative education program.
evsc 395,spring,2022,
evsc 400,spring,2022,EVSC 300 and EVSC 305.
evsc 445,spring,2022,"STAT 100, 201, 203, 205 or 270 or permission of the instructor."
evsc 480,spring,2022,EVSC 381 and readmission to the environment science co-operative education program.
evsc 481,spring,2022,EVSC 480 and re-admission to the environment science co-operative education program.
evsc 482,spring,2022,EVSC 481 and readmission to the environment science co-operative education program.
evsc 489,spring,2022,"EVSC 305, 90 units and consent of EVSC Director."
evsc 645,spring,2022,
evsc 695,spring,2022,
fal x99,spring,2022,
fan x92,spring,2022,FAN X91.
fan x99,spring,2022,
fass 201,spring,2022,Open only to students accepted to the FASS Co-op Program.
fass 301,spring,2022,Open only to students accepted to the FASS Co-op Program.
fass 302,spring,2022,Open only to students accepted to the FASS Co-op Program.
fass 401,spring,2022,Open only to students accepted to the FASS Co-op Program.
fass 402,spring,2022,Open only to students accepted to the FASS Co-op Program.
fep 200,spring,2022,
fep 201,spring,2022,
fep 202,spring,2022,
fep 203,spring,2022,
fep 204,spring,2022,
fep 205,spring,2022,
fep 206,spring,2022,
fep 209,spring,2022,
fep 221,spring,2022,
fep 222,spring,2022,
fep 224,spring,2022,
fep 225,spring,2022,
fren 120,spring,2022,Never studied or experienced French before.
fren 121,spring,2022,FREN 120 or grade 10 French (or equivalent based on placement test). May not be taken for credit by students with French 11 or 12.
fren 122,spring,2022,FREN 121 or grade 11 French (or equivalent based on placement test). May not be taken for credit by students with French 12.
fren 200,spring,2022,Grade 12 French immersion or FREN 211 or FREN 212 (or FREN 221 with permission from the department). Contact the departmental advisor for details.
fren 210,spring,2022,"FREN 122 or grade 12 French (or equivalent based on placement test). May not be taken by students from French immersion, programme cadre or IB students."
fren 211,spring,2022,Grade 12 French with a grade of A or FREN 122 with a grade of A or FREN 210 (or equivalent based on placement test).
fren 217,spring,2022,FREN 211. May be taken concurrently with FREN 212 and 221.
fren 221,spring,2022,"FREN 211 or 212, or with a grade of A, FREN 210. In the latter case, FREN 211 and 221 may be taken concurrently."
fren 222,spring,2022,"FREN 221 or, with a grade of A, FREN 211 or, with a grade of A, FREN 212."
fren 245,spring,2022,FREN 222 (students with B+ in FREN 221 can take 222 concurrently with 245).
fren 275,spring,2022,FREN 222 (students with B+ in FREN 221 can take 222 concurrently with FREN 275).
fren 301w,spring,2022,"FREN 222 or, with a grade of A, FREN 221."
fren 304,spring,2022,FREN 222 (or equivalent based on placement test).
fren 331,spring,2022,FREN 275 or 270 or LING 222.
fren 334,spring,2022,FREN 275 or 270 OR LING 222.
fren 340,spring,2022,FREN 245 or 240.
fren 407w,spring,2022,FREN 301W and one of FREN 304 or FREN 307 or permission of the department.
fren 424,spring,2022,"FREN 270 or 275 or LING 222, FREN 301W and at least one 300-level group A (ling.) course."
fren 425,spring,2022,"FREN 270 or 275 or LING 222, FREN 301W, and at least one 300-level group A (ling.) course."
fren 455,spring,2022,FREN 355 or departmental approval.
fren 491,spring,2022,
fren 811,spring,2022,
fren 824,spring,2022,
fren 896,spring,2022,
fren 898,spring,2022,
fren 998,spring,2022,
ga 101,spring,2022,
ga 201,spring,2022,15 units.
ga 400,spring,2022,45 units.
geog 100,spring,2022,
geog 104,spring,2022,
geog 111,spring,2022,
geog 162,spring,2022,
geog 213,spring,2022,GEOG 111 or EASC 101.
geog 214,spring,2022,GEOG 111.
geog 215,spring,2022,GEOG 111.
geog 221,spring,2022,GEOG 100.
geog 241,spring,2022,GEOG 100.
geog 251,spring,2022,GEOG 100 or 111.
geog 253,spring,2022,GEOG 111.
geog 255,spring,2022,GEOG 100 or 111 or permission of instructor.
geog 302,spring,2022,acceptance in the environment co-operative education program.
geog 303,spring,2022,GEOG 302 and readmission to the environment co-operative education program.
geog 310,spring,2022,"GEOG 213 and one of GEOG 214 or 215. Prerequisite or Corequisite: One of GEOG 311, 313, 314, 315, 316, 317 or 319."
geog 313,spring,2022,"GEOG 213, or both EASC 209W and EASC 304."
geog 316,spring,2022,GEOG 215 or BISC 204 or permission of the instructor.
geog 321,spring,2022,"At least 45 units, including GEOG 100."
geog 327,spring,2022,"At least 45 units, including GEOG 100 or REM 100."
geog 328,spring,2022,"At least 45 units, including GEOG 100 or LBST 101."
geog 333,spring,2022,A minimum of 45 units.
geog 352,spring,2022,"GEOG 251 or one of STAT 201, 203 (formerly 103), 205, or 270."
geog 353,spring,2022,GEOG 253.
geog 356,spring,2022,GEOG 255.
geog 402,spring,2022,GEOG 303 and readmission to the environment co-operative education program.
geog 403,spring,2022,GEOG 402 and readmission to the environment co-operative education program.
geog 404,spring,2022,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 405,spring,2022,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 409,spring,2022,GEOG 403 and readmission to the environment co-operative education program.
geog 417w,spring,2022,GEOG 317.
geog 418,spring,2022,"One of GEOG 311, GEOG 314, GEOG 316, GEOG 317, EASC 304, or EASC 405; one of GEOG 251, STAT 201, STAT 203 (formerly STAT 103), STAT 205, or STAT 270."
geog 455w,spring,2022,GEOG 355.
geog 465,spring,2022,"At least 60 units, including GEOG 241."
geog 491,spring,2022,105 units and consent of supervisor. See a departmental academic advisor for details.
geog 601,spring,2022,
geog 614,spring,2022,
geog 657,spring,2022,Enrolment in any graduate program plus permission of the instructor. Graduate students from other disciplines are welcome to take this course.
geog 658,spring,2022,Enrolled in a graduate program.
geog 665,spring,2022,
geog 671,spring,2022,GEOG 600.
geog 677,spring,2022,"GEOG 600, GEOG 601 and GEOG 606."
geog 678,spring,2022,"GEOG 600, GEOG 601 and GEOG 603."
geog 679,spring,2022,GEOG 600 and GEOG 671.
geog 691,spring,2022,
geog 697,spring,2022,
geog 698,spring,2022,
geog 699,spring,2022,
germ 100,spring,2022,
germ 110,spring,2022,GERM 100 (or GERM 102) or equivalent.
germ 210,spring,2022,GERM 200 (or GERM 201) or equivalent.
germ 300,spring,2022,GERM 202 or consent of the instructor.
gero 101,spring,2022,
gero 300,spring,2022,60 units.
gero 401,spring,2022,60 units. Recommended: GERO 300.
gero 406,spring,2022,60 units. Recommended: GERO 300.
gero 411,spring,2022,60 units. Recommended: GERO 300.
gero 420,spring,2022,60 units. Recommended: GERO 300.
gero 450,spring,2022,60 units. GERO 301 or PSYC 201 or SA 255 or HSCI 307. Recommended: GERO 101 or 300. Students must successfully complete a Criminal Record Check.
gero 804,spring,2022,
gero 822,spring,2022,
gero 823,spring,2022,
gero 850,spring,2022,MA in Gerontology students in good academic standing who have successfully completed a Criminal Record Check.
gero 889,spring,2022,
gero 896,spring,2022,
gero 897,spring,2022,
gero 898,spring,2022,
gero 899,spring,2022,
gero 994,spring,2022,All coursework towards the PhD in Gerontology.
gero 995,spring,2022,All coursework towards the PhD in Gerontology.
gero 996,spring,2022,GERO 994 and GERO 995.
gero 998,spring,2022,
grad 700,spring,2022,
grad 800,spring,2022,
grad 850,spring,2022,
gsws 101,spring,2022,
gsws 102,spring,2022,
gsws 205,spring,2022,
gsws 212,spring,2022,
gsws 315,spring,2022,15 units.
gsws 316,spring,2022,30 units.
gsws 320,spring,2022,15 units.
gsws 321,spring,2022,15 units.
gsws 322,spring,2022,"30 units, including three units in GSWS or WS or GDST."
gsws 401,spring,2022,Nine units in GSWS including GSWS 101 (or WS 101) and/or GSWS 102 (or WS 102) and approval of the course proposal by the department.
gsws 402,spring,2022,Nine units in GSWS including GSWS 101 (or WS 101) and/or GSWS 102 (or WS 102) and approval of course proposal by Dept.
gsws 403,spring,2022,nine units in GSWS including GSWS 101 (or WS 101) or GSWS 102 (or WS 102) and approval of course proposal by Dept.
gsws 411,spring,2022,"45 units, including six units in GSWS."
gsws 800,spring,2022,
gsws 812,spring,2022,
gsws 826,spring,2022,
gsws 840,spring,2022,
gsws 844,spring,2022,GSWS 822.
gsws 898,spring,2022,
gsws 997,spring,2022,
gsws 998,spring,2022,
gsws 999,spring,2022,GSWS 822 and five graduate courses.
hist 102w,spring,2022,
hist 104,spring,2022,
hist 106,spring,2022,
hist 132,spring,2022,
hist 151,spring,2022,
hist 206,spring,2022,
hist 215,spring,2022,
hist 225,spring,2022,
hist 231,spring,2022,
hist 243,spring,2022,
hist 249,spring,2022,
hist 255,spring,2022,
hist 288,spring,2022,
hist 320,spring,2022,"45 units, including six units of lower division history. Strongly recommended: HIST 220 or 223."
hist 326,spring,2022,"45 units, including six units of lower division history."
hist 330w,spring,2022,"45 units, including six units of lower division history."
hist 335,spring,2022,"45 units, including six units of lower division history."
hist 338,spring,2022,"45 units, including six units of lower division history. Recommended: HIST 225."
hist 344,spring,2022,"45 units, including six units of lower division history."
hist 354,spring,2022,"45 units, including six units of lower division history. Recommended: one of HIST 151, 249."
hist 359,spring,2022,45 units.
hist 362,spring,2022,"45 units, including six units of lower division history."
hist 372,spring,2022,"45 units, including six units of lower division history or enrollment in the Urban Studies Certificate program."
hist 376,spring,2022,"45 units, including six units of lower division history."
hist 404,spring,2022,45 units including nine units of lower division history. Recommended: HIST 315.
hist 417w,spring,2022,45 units including nine units of lower division history. Recommended: HIST 224 or 225.
hist 420,spring,2022,45 units including nine units of lower division history.
hist 424,spring,2022,"45 units including nine units of lower division history. Recommended: HIST 101, 102W."
hist 430,spring,2022,"45 units, including nine units of lower division history or permission of the instructor. Recommended: HIST 101, 102W, 104."
hist 436,spring,2022,45 units including nine units of lower division history. Recommended: HIST 101 and 102W.
hist 454,spring,2022,"45 units, including 9 units of lower-division HIST or 9 units of GSWS. Recommended: HIST 115."
hist 455w,spring,2022,45 units including nine units of lower division history.
hist 464,spring,2022,45 units including nine units of lower division history.
hist 465,spring,2022,"45 units including nine units of lower division history and one of HIST 151, 249, 350, 354, 355 or permission of the department."
hist 489,spring,2022,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 490,spring,2022,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 494,spring,2022,Admission to the honours program in history.
hist 498,spring,2022,Admission to the honours program in History.
hist 815,spring,2022,
hist 860,spring,2022,
hist 861,spring,2022,
hist 862,spring,2022,
hist 889,spring,2022,
hist 897,spring,2022,
hist 898,spring,2022,
hist 899,spring,2022,
hsci 100,spring,2022,
hsci 120,spring,2022,
hsci 130,spring,2022,
hsci 160,spring,2022,
hsci 204,spring,2022,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 206,spring,2022,HSCI 130 with a minimum grade of C-.
hsci 207,spring,2022,HSCI 130 with a minimum grade of C-. Corequisite: STAT 201 or 203 or 205.
hsci 210,spring,2022,Will vary according to topic.
hsci 211,spring,2022,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 230,spring,2022,"30 units, including HSCI 130 with a minimum grade of C-, or permission of the instructor."
hsci 305,spring,2022,"60 units, including nine HSCI units with a minimum grade of C-."
hsci 310,spring,2022,60 units including HSCI 130 with a minimum grade of C-.
hsci 312,spring,2022,"60 units, including either HSCI 130 or BPK 140, with a minimum grade of C-."
hsci 319w,spring,2022,"45 units including nine HSCI units with a minimum grade of C-, one of which must be a 200 division course."
hsci 321,spring,2022,MBB 231 with a minimum grade of C- or permission of the instructor.
hsci 324,spring,2022,BISC 202 with a minimum grade of C-.
hsci 326,spring,2022,MBB 231 with a minimum grade of C-.
hsci 340,spring,2022,"60 units and two HSCI 200-level courses with a minimum grade of C-, one of which may be taken concurrently."
hsci 341,spring,2022,"HSCI 230, and STAT 201 or 203 or 205, all with a minimum grade of C-."
hsci 350,spring,2022,Students must be accepted into the Health Sciences Co-op program and complete Bridging Online.
hsci 351,spring,2022,Completion of HSCI 350 Co-op Practicum I.
hsci 373,spring,2022,Will vary according to topic.
hsci 406,spring,2022,"60 units and completion of HSCI 305 with a minimum grade of C- and either HSCI 340 or HSCI 319W, with a minimum grade of C-."
hsci 408,spring,2022,"90 units, including HSCI 230 (or 330) with a minimum grade of C-."
hsci 410,spring,2022,"STAT 302 or STAT 305, with a minimum grade of C-. Recommended: HSCI 230."
hsci 416,spring,2022,"STAT 302 or STAT 305, and HSCI 207 (or 307) or HSCI 230 (or 330), all with a minimum grade of C-."
hsci 427,spring,2022,"MBB 326 or HSCI 326, with a minimum grade of C, or permission of the instructor."
hsci 431,spring,2022,"60 units including either HSCI 212 or 230 (or 330), with a minimum grade of C-."
hsci 440,spring,2022,"HSCI 321 and one of BISC 357, MBB 308, or MBB 309W, all with a minimum grade of C-."
hsci 441,spring,2022,"HSCI 338 and one of: BISC 303, BISC 357, MBB 308, or MBB 309, all with a minimum grade of C-."
hsci 449,spring,2022,"90 units including HSCI 312 with a minimum grade of C- and HSCI 319 or 327, with a minimum grade of C-. Students may be required to successfully complete a Criminal Record Check."
hsci 450,spring,2022,Completion of HSCI 351 Co-op Practicum II.
hsci 451,spring,2022,Completion of HSCI 450 Co-op Practicum III.
hsci 452,spring,2022,Completion of HSCI 451 Co-op Practicum IV.
hsci 475,spring,2022,"MBB 331 and HSCI 324, both with a minimum grade of C-, or permission of the instructor."
hsci 478,spring,2022,"HSCI 230 (or 330) and MBB 331, with a minimum grade of C- as prerequisites or corequisites."
hsci 481,spring,2022,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 482,spring,2022,"HSCI 326 or MBB 326 or HSCI 338, with a minimum grade of C-."
hsci 483,spring,2022,"90 units, including HSCI 204 and HSCI 230 (or 330), with a minimum grade of C-."
hsci 485,spring,2022,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 488,spring,2022,
hsci 489,spring,2022,
hsci 490,spring,2022,
hsci 491,spring,2022,HSCI 490 with a minimum grade of C-.
hsci 492,spring,2022,"One of HSCI 491, HSCI 493, HSCI 494, with a minimum grade of C-."
hsci 493,spring,2022,HSCI 490 with a minimum grade of C-.
hsci 494,spring,2022,HSCI 490 with a minimum grade of C-.
hsci 727,spring,2022,MBB/HSCI 426 or permission of the instructor.
hsci 775,spring,2022,MBB 331 or permission from the instructor.
hsci 778,spring,2022,"BISC 303, 330, MBB 331, or permission from the instructor."
hsci 803,spring,2022,
hsci 804,spring,2022,HSCI 801.
hsci 821,spring,2022,
hsci 827,spring,2022,
hsci 842,spring,2022,
hsci 849,spring,2022,HSCI 802.
hsci 880,spring,2022,"HSCI 801, 802, 803, 901."
hsci 886,spring,2022,
hsci 887,spring,2022,
hsci 890,spring,2022,
hsci 891,spring,2022,
hsci 893,spring,2022,
hsci 897,spring,2022,HSCI 880.
hsci 898,spring,2022,
hsci 901,spring,2022,HSCI 900
hsci 903,spring,2022,HSCI 902.
hsci 983,spring,2022,
hsci 990,spring,2022,
hum 101w,spring,2022,
hum 102w,spring,2022,
hum 130,spring,2022,
hum 161,spring,2022,
hum 162,spring,2022,HUM 161 or permission of the instructor.
hum 202,spring,2022,
hum 222,spring,2022,
hum 277,spring,2022,
hum 309,spring,2022,45 units.
hum 311,spring,2022,45 units.
hum 313,spring,2022,"One of the following courses: ARCH 100, ARCH 201, HS 100, HS 231, HS 232, HS 277, HIST 277 or by permission of the instructor."
hum 320,spring,2022,45 units.
hum 321w,spring,2022,45 units.
hum 330,spring,2022,45 units.
hum 331,spring,2022,45 units.
hum 340,spring,2022,45 units.
hum 359,spring,2022,45 units.
hum 801,spring,2022,
hum 802,spring,2022,
hum 803,spring,2022,
hum 804,spring,2022,
iat 100,spring,2022,
iat 102,spring,2022,
iat 103w,spring,2022,
iat 106,spring,2022,
iat 110,spring,2022,
iat 167,spring,2022,"CMPT 166 (or equivalent first year programming course such as CMPT 120, 125, 126, 128, 130 or 135) with a minimum grade of C-."
iat 201,spring,2022,"Completion of 21 units, including at least one lower division ""W"" course."
iat 202,spring,2022,IAT 100 with a minimum grade of C- and a minimum of 21 units.
iat 206w,spring,2022,IAT 103W with a minimum grade of C- and completion of 21 units.
iat 210,spring,2022,Completion of 21 units.
iat 222,spring,2022,Completion of 21 units.
iat 233,spring,2022,"Completion of 21 units, IAT 102, and IAT 106, both with a minimum grade of C-."
iat 235,spring,2022,Completion of 21 units and IAT 102 with a minimum grade of C-.
iat 265,spring,2022,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-."
iat 267,spring,2022,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-. Recommended: IAT 265."
iat 271,spring,2022,
iat 272,spring,2022,IAT 271 (or WKTM 100).
iat 309w,spring,2022,IAT 206W with a minimum grade of C- and completion of 48 units.
iat 312,spring,2022,"Completion of 48 units, including IAT 265 with a minimum grade of C-."
iat 313,spring,2022,Completion of 48 units.
iat 320,spring,2022,"Completion of 48 units, including IAT 267 and 222, with a minimum grade of C-."
iat 333,spring,2022,"Completion of 48 units, including IAT 265 with a minimum grade of C-. Recommended: IAT 102 or 233."
iat 334,spring,2022,"Completion of 48 units, including IAT 235 with a minimum grade of C-."
iat 336,spring,2022,IAT 233 with a minimum grade of C-.
iat 339,spring,2022,"IAT 235 and IAT 265, with a minimum grade of C-."
iat 340,spring,2022,Completion of 24 units. Recommended: IAT 202 New Media Images.
iat 343,spring,2022,"Minimum of 24 units, including MATH 130 or MACM 101 or MATH 150 or MATH 151 or MATH 154 or MATH 157, with a minimum grade of C-."
iat 344,spring,2022,Minimum of 48 units and IAT 202 with a minimum grade of C-.
iat 355,spring,2022,"IAT 201 and IAT 267 and either IAT 265 or CMPT 225, all with a minimum grade of C-. Recommended: IAT 235."
iat 359,spring,2022,"Completion of 48 units, including IAT 265 and IAT 267, with a minimum grade of C-."
iat 373,spring,2022,IAT 272 (or WKTM 200).
iat 374,spring,2022,IAT 373 (or WKTM 300).
iat 375,spring,2022,IAT 374 (or WKTM 400).
iat 386,spring,2022,"Completion of 45 units, and permission of the instructor and of the School is required. No more than six units of Directed Studies may be taken."
iat 387,spring,2022,"Completion of 45 units, and permission of the School and the instructor is required. No more than six units of Directed Studies may be taken."
iat 391,spring,2022,Completion of 45 units.
iat 431,spring,2022,Completion of 60 units.
iat 432,spring,2022,IAT 334 with a minimum grade of C- and completion of 60 units. Recommended: IAT 201 and 235.
iat 437,spring,2022,Completion of 60 units and IAT 336 with a minimum grade of C-.
iat 438,spring,2022,"Completion of 75 units, including IAT 309W, 333 and 334, with a minimum grade of C-."
iat 443,spring,2022,"Completion of 60 units, including IAT 344 with a minimum grade of C-."
iat 445,spring,2022,"Completion of 60 units, including IAT 343 with a minimum grade of C-."
iat 455,spring,2022,"Completion of 60 units, including IAT 265 and MACM 101, with a minimum grade of C-. Recommended: MATH 151 or equivalent."
iat 486,spring,2022,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 487,spring,2022,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 488,spring,2022,"Completion of 69 units. No more than six units of Directed Studies may be taken, and permission of the instructor and school are required."
iat 499,spring,2022,"Completion of 90 units (ensuring a 4th year equivalent student), including 18 upper division IAT units plus IAT 309W with a minimum grade of C-. Enrollment is competitive - each term we will enroll a maximum of 20 students or team based on the strongest student project ideas and CGPA."
iat 801,spring,2022,
iat 802,spring,2022,Graduate student status.
iat 803,spring,2022,SIAT Graduate Student.
iat 805,spring,2022,Enrollment in the SIAT graduate program.
iat 814,spring,2022,
iat 871,spring,2022,
iat 883,spring,2022,
iat 884,spring,2022,
iat 890,spring,2022,Enrollment in SIAT PhD Program and completion of Annotated Bibliography.
iat 897,spring,2022,
iat 898,spring,2022,
iat 899,spring,2022,
indg 101,spring,2022,
indg 102,spring,2022,
indg 110w,spring,2022,
indg 201w,spring,2022,
indg 210,spring,2022,or Corequisite: INDG 101 or INDG 201W.
indg 212,spring,2022,INDG (or FNST) 101 or 201W.
indg 326,spring,2022,45 units including INDG (or FNST) 101 or 201W.
indg 327,spring,2022,45 units.
indg 329,spring,2022,45 units.
indg 332,spring,2022,INDG (or FNST) 101.
indg 360,spring,2022,45 units.
indg 401,spring,2022,INDG (or FNST) 101 and 201W. Recommended: POL 221.
