course,term,year,prereqs
engl 494,spring,2024,"Permission of the department, plus normally a minimum of 90 units, including credit or standing in two 100-division English courses, two 200-division English courses, and four 300 or 400-division English courses, one of which must be ENGL 364."
engl 496,spring,2024,"Lower division requirements for the English major. Open only to students who have been accepted into the English honours program, and who have completed ENGL 494."
engl 832,spring,2024,
engl 844,spring,2024,
engl 860,spring,2024,
engl 875,spring,2024,
engl 881,spring,2024,
engl 882,spring,2024,
engl 891,spring,2024,
engl 892,spring,2024,
engl 893,spring,2024,
engl 894,spring,2024,ENGL 892 and ENGL 893.
engl 899,spring,2024,
ensc 180,spring,2024,"(ENSC 151 or CMPT 120 or CMPT 130) and (MATH 151 or MATH 150), all with a minimum grade of C-. Corequisite: MATH 152 and MATH 232."
ensc 194,spring,2024,
ensc 195,spring,2024,
ensc 196,spring,2024,
ensc 295,spring,2024,ENSC 195 or 196.
ensc 296,spring,2024,ENSC 195 or 196 and approval of internship co-ordinator required.
ensc 325,spring,2024,"ENSC 225 or ENSC 226 or MSE 251, with a minimum grade of C-."
ensc 327,spring,2024,"(ENSC 380 or MSE 280) and ENSC 280, all with a minimum grade of C-. Students who completed STAT 270 prior to Spring 2015 may use STAT 270 instead of ENSC 280."
ensc 350,spring,2024,"(ENSC 215 and either ENSC 250 or CMPT 250) or (ENSC 252 and ENSC 254), all with a minimum grade of C-."
ensc 383,spring,2024,"ENSC 380 (or MSE 280), with a minimum grade of C-."
ensc 386,spring,2024,"PHYS 120, (MATH 260 or MATH 310), and (ENSC 281 or ENSC 385), all with a minimum grade of C-."
ensc 387,spring,2024,"ENSC 380 or MSE 280, with a minimum grade of C-."
ensc 395,spring,2024,ENSC 295 or 296 and a minimum of 75 units.
ensc 396,spring,2024,"ENSC 295 or 296, a minimum of 75 units and approval of internship co-ordinator required."
ensc 410,spring,2024,A minimum of 80 units is required to enroll in this course.
ensc 413,spring,2024,"MATH 251, ENSC 280, ENSC 351, ENSC 380, all with a minimum grade of B."
ensc 416,spring,2024,"ENSC 316 and MATH 254, both with a minimum grade of C-."
ensc 427,spring,2024,ENSC 327 with a minimum grade of C-. A minimum of 80 units required.
ensc 450,spring,2024,"(ENSC 225 or ENSC 226 or MSE 251) and ENSC 350, all with a minimum grade of C- and a minimum of 80 units."
ensc 452,spring,2024,"ENSC 350 and 351, with a minimum grade of C- and a minimum of 80 units."
ensc 461,spring,2024,To be determined by the instructor subject to approval by the department chair.
ensc 474,spring,2024,((ENSC 180 and ENSC 251) or CMPT 225) with a minimum grade of C- and a minimum of 80 units.
ensc 475,spring,2024,"(ENSC 225 or MSE 251), ENSC 320, (ENSC 380 or MSE 280), all with a minimum grade of C- and a minimum of 80 units. ENSC 380/MSE 280 can be taken concurrently."
ensc 488,spring,2024,"(ENSC 230 or ENSC 386) and (ENSC 383 or MSE 381), all with a minimum grade of C- and 80 units."
ensc 495,spring,2024,"ENSC 225 or ENSC 226 or MSE 251 or PHYS 365, with a minimum grade of C- and permission of the instructor and a minimum of 80 units. Enrollment in this course is by application only."
ensc 498,spring,2024,At least 115 units or permission of the academic supervisor.
ensc 499,spring,2024,ENSC 498 with a minimum grade of P.
ensc 704,spring,2024,"12 units of ENSC course work at the 800-level or higher with an SFU CGPA of at least 3.0. Approval of supervisor and a GPC representative is required prior to applying for, and accepting an internship."
ensc 813,spring,2024,MATH 251 or ENSC 280 or ENSC 380 or permission of instructor.
ensc 851,spring,2024,
ensc 870,spring,2024,Students may only register for the ENSC 870-0 during their final term.
ensc 880,spring,2024,ENSC PhD student.
ensc 891,spring,2024,
ensc 892,spring,2024,
ensc 894,spring,2024,
ensc 895,spring,2024,
ensc 896,spring,2024,
ensc 897,spring,2024,
ensc 898,spring,2024,
ensc 899,spring,2024,
env 299,spring,2024,
env 302,spring,2024,Admission into Environment Co-operative Education Program.
env 303,spring,2024,"ARCH 350, ENV 302 or GEOG 302 and readmission into Environment Co-operative Education Program."
env 402,spring,2024,"ARCH 351, ENV 303 or GEOG 303 and readmission into Environment Co-operative Education Program."
env 403,spring,2024,"ARCH 450, ENV 402 or GEOG 402 and readmission into Environment Co-operative Education Program."
env 404,spring,2024,"ARCH 451, ENV 403 or GEOG 403 and readmission into Environment Co-operative Education Program."
evsc 100,spring,2024,
evsc 300,spring,2024,EVSC 201W.
evsc 305,spring,2024,EVSC 100 and 50 units.
evsc 320,spring,2024,"EVSC 100 or permission of the instructor and one of the following: BISC 204, REM 211, or GEOG 215."
evsc 380,spring,2024,Acceptance in the environmental science co-operative education program.
evsc 381,spring,2024,EVSC 380 and readmission to the environmental science co-operative education program.
evsc 391,spring,2024,"60 units, 3.0 cumulative grade point average."
evsc 395,spring,2024,
evsc 400,spring,2024,EVSC 300 and EVSC 305.
evsc 445,spring,2024,"GEOG 251, or one of STAT 100, 201, 203, 205 or 270 or permission of the instructor."
evsc 480,spring,2024,EVSC 381 and readmission to the environmental science co-operative education program.
evsc 481,spring,2024,EVSC 480 and readmission to the environmental science co-operative education program.
evsc 482,spring,2024,EVSC 481 and readmission to the environmental science co-operative education program.
evsc 489,spring,2024,"EVSC 305, 90 units and consent of EVSC Director."
evsc 491,spring,2024,"60 units, 3.0 cumulative grade point average."
evsc 645,spring,2024,"Enrollment in the ER MSc program, or permission of the instructor."
fass 201,spring,2024,Open only to students accepted to the FASS Co-op Program.
fass 301,spring,2024,Open only to students accepted to the FASS Co-op Program.
fass 302,spring,2024,Open only to students accepted to the FASS Co-op Program.
fass 401,spring,2024,Open only to students accepted to the FASS Co-op Program.
fass 402,spring,2024,Open only to students accepted to the FASS Co-op Program.
fep 200,spring,2024,
fep 201,spring,2024,
fep 202,spring,2024,
fep 203,spring,2024,
fep 204,spring,2024,
fep 205,spring,2024,
fep 206,spring,2024,
fep 209,spring,2024,
fep 221,spring,2024,
fep 222,spring,2024,
fep 224,spring,2024,
fep 225,spring,2024,
fren 102,spring,2024,FREN 120 or FREN 121 or FREN 101 or Grade 9 core French.
fren 120,spring,2024,Never studied or experienced French before.
fren 121,spring,2024,FREN 120 or grade 10 French (or equivalent based on placement test). May not be taken for credit by students with French 11 or 12.
fren 201,spring,2024,FREN 122 or FREN 102 or Grade 12 core French.
fren 221,spring,2024,"FREN 211 or 212, or with a grade of A, FREN 210. In the latter case, FREN 211 and 221 may be taken concurrently."
fren 222,spring,2024,"FREN 221 or, with a grade of A, FREN 211 or, with a grade of A, FREN 212."
fren 245,spring,2024,FREN 222 (students with B+ in FREN 221 can take 222 concurrently with 245).
fren 275,spring,2024,FREN 222 (students with B+ in FREN 221 can take 222 concurrently with FREN 275).
fren 300,spring,2024,"FREN 222 or, with a grade of A and permission of instructor, FREN 215 or 217."
fren 340,spring,2024,FREN 245 or 240.
fren 344,spring,2024,FREN 245 or 230 or 240.
fren 352,spring,2024,FREN 222. Students with B+ in FREN 221 may take FREN 222 and FREN 352 concurrently.
fren 416,spring,2024,"FREN 270 or 275 or LING 222, FREN 301W, and at least one 300-level group A (ling.) course."
fren 425,spring,2024,"FREN 270 or 275 or LING 222, FREN 301W, and at least one 300-level group A (ling.) course."
fren 440,spring,2024,"FREN 230 or 240 or 245, FREN 301W, and at least one 300-level group B (lit.) course."
fren 444,spring,2024,"FREN 230 or 240 or 245, FREN 301W, and at least one 300-level group B (lit.) course."
fren 480,spring,2024,"FREN 301W and one of 230, 240, 245, 270 or 275 or LING 222. Corequisite: To be taken in conjunction with a 400-division course in French linguistics or literature."
fren 803,spring,2024,
fren 840,spring,2024,
fren 896,spring,2024,
fren 898,spring,2024,
fren 998,spring,2024,
ga 101,spring,2024,
ga 210,spring,2024,15 units.
ga 303,spring,2024,45 units. Recommended: GA (or ASC) 201.
ga 400,spring,2024,45 units.
geog 100,spring,2024,
geog 104,spring,2024,
geog 111,spring,2024,
geog 161,spring,2024,
geog 213,spring,2024,GEOG 111 or EASC 101.
geog 214,spring,2024,GEOG 111.
geog 215,spring,2024,GEOG 111.
geog 221,spring,2024,GEOG 100.
geog 241,spring,2024,"One of GEOG 100, INDG 101, SA 101, or SA 150."
geog 251,spring,2024,
geog 253,spring,2024,
geog 255,spring,2024,
geog 302,spring,2024,acceptance in the environment co-operative education program.
geog 303,spring,2024,GEOG 302 and readmission to the environment co-operative education program.
geog 313,spring,2024,"GEOG 213, or both EASC 209W and EASC 304."
geog 315,spring,2024,GEOG 215 or BISC 204.
geog 316,spring,2024,GEOG 215 or BISC 204 or permission of the instructor.
geog 324,spring,2024,"At least 45 units, including GEOG 100."
geog 333,spring,2024,A minimum of 45 units.
geog 352,spring,2024,"GEOG 251 or one of STAT 201, 203 (formerly 103), 205, or 270."
geog 353,spring,2024,GEOG 253.
geog 355,spring,2024,GEOG 255.
geog 402,spring,2024,GEOG 303 and readmission to the environment co-operative education program.
geog 403,spring,2024,GEOG 402 and readmission to the environment co-operative education program.
geog 404,spring,2024,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 405,spring,2024,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 409,spring,2024,GEOG 403 and readmission to the environment co-operative education program.
geog 414,spring,2024,GEOG 314.
geog 418,spring,2024,"One of GEOG 311, GEOG 314, GEOG 316, GEOG 317, EASC 304, or EASC 405; one of GEOG 251, STAT 201, STAT 203 (formerly STAT 103), STAT 205, or STAT 270."
geog 457,spring,2024,GEOG 356.
geog 465,spring,2024,"At least 60 units, including GEOG 241."
geog 491,spring,2024,105 units and consent of supervisor. See a departmental academic advisor for details.
geog 601,spring,2024,
geog 614,spring,2024,
geog 655,spring,2024,
geog 658,spring,2024,Enrolled in a graduate program.
geog 665,spring,2024,
geog 671,spring,2024,GEOG 600.
geog 677,spring,2024,"GEOG 600, GEOG 601 and GEOG 606."
geog 678,spring,2024,"GEOG 600, GEOG 601 and GEOG 603."
geog 679,spring,2024,GEOG 600 and GEOG 671.
geog 681,spring,2024,
geog 691,spring,2024,
geog 697,spring,2024,
geog 698,spring,2024,
geog 699,spring,2024,
germ 100,spring,2024,
germ 110,spring,2024,GERM 100 (or GERM 102) or equivalent.
germ 210,spring,2024,GERM 200 (or GERM 201) or equivalent.
gero 101,spring,2024,
gero 300,spring,2024,60 units.
gero 404,spring,2024,"60 units, GERO 300."
gero 408,spring,2024,60 units. Recommended: GERO 300.
gero 413,spring,2024,Recommended: GERO 101 or 300.
gero 802,spring,2024,
gero 823,spring,2024,
gero 840,spring,2024,
gero 896,spring,2024,
gero 897,spring,2024,
gero 898,spring,2024,
gero 899,spring,2024,
gero 994,spring,2024,All coursework towards the PhD in Gerontology.
gero 995,spring,2024,All coursework towards the PhD in Gerontology.
gero 998,spring,2024,
grad 700,spring,2024,
grad 800,spring,2024,
grad 850,spring,2024,
gsws 100,spring,2024,
gsws 204,spring,2024,
gsws 212,spring,2024,
gsws 215,spring,2024,
gsws 312,spring,2024,15 units.
gsws 315,spring,2024,15 units.
gsws 320,spring,2024,15 units.
gsws 321,spring,2024,15 units.
gsws 331,spring,2024,"30 units, including three unist in GSWS. Students who have taken GDST 301, or WS 301 Special Topics: Theorizing Queer Genders may not take this course for further credit."
gsws 341,spring,2024,"45 units, including six units of lower division history."
gsws 401,spring,2024,Nine units in GSWS including GSWS 101 (or WS 101) and/or GSWS 102 (or WS 102) and approval of the course proposal by the department.
gsws 402,spring,2024,Nine units in GSWS including GSWS 101 (or WS 101) and/or GSWS 102 (or WS 102) and approval of course proposal by Dept.
gsws 403,spring,2024,nine units in GSWS including GSWS 101 (or WS 101) or GSWS 102 (or WS 102) and approval of course proposal by Dept.
gsws 431,spring,2024,45 units including six units in GSWS or CA.
gsws 433,spring,2024,"45 units, including six units in GSWS or WS or GDST."
gsws 800,spring,2024,
gsws 812,spring,2024,
gsws 824,spring,2024,
gsws 830,spring,2024,
gsws 840,spring,2024,
gsws 844,spring,2024,GSWS 822.
gsws 898,spring,2024,
gsws 997,spring,2024,
gsws 998,spring,2024,
gsws 999,spring,2024,GSWS 822 and five graduate courses.
hist 104,spring,2024,
hist 106,spring,2024,
hist 132,spring,2024,
hist 151,spring,2024,
hist 200,spring,2024,
hist 204,spring,2024,Recommended: HIST 101 and 102W.
hist 206,spring,2024,
hist 215,spring,2024,
hist 223,spring,2024,
hist 225,spring,2024,
hist 243,spring,2024,
hist 255,spring,2024,
hist 320,spring,2024,"45 units, including six units of lower division history. Strongly recommended: HIST 220 or 223."
hist 326,spring,2024,"45 units, including six units of lower division history."
hist 338,spring,2024,"45 units, including six units of lower division history. Recommended: HIST 225."
hist 341,spring,2024,"45 units, including six units of lower division history."
hist 354,spring,2024,"45 units, including six units of lower division history. Recommended: one of HIST 151, 249."
hist 355,spring,2024,"45 units, including six units of lower division history. Recommended: one of HIST 151, 249."
hist 376,spring,2024,"45 units, including six units of lower division history."
hist 402,spring,2024,"45 units including nine units of lower division history and one of HIST 220, 223, HUM 219, 305, 311, 312W or permission of the department."
hist 404,spring,2024,45 units including nine units of lower division history. Recommended: HIST 315.
hist 430,spring,2024,"45 units, including nine units of lower division history or permission of the instructor. Recommended: HIST 101, 102W, 104."
hist 436,spring,2024,45 units including nine units of lower division history. Recommended: HIST 101 and 102W.
hist 454,spring,2024,"45 units, including 9 units of lower-division HIST or 9 units of GSWS. Recommended: HIST 115."
hist 467,spring,2024,"45 units including nine units of lower division history and one of HIST 151, 249, 350, 354, 355 or permission of the department."
hist 485,spring,2024,45 units including nine units of lower division history.
hist 489,spring,2024,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 490,spring,2024,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 494,spring,2024,Admission to the honours program in history.
hist 498,spring,2024,Admission to the honours program in History.
hist 805,spring,2024,
hist 810,spring,2024,
hist 815,spring,2024,
hist 860,spring,2024,
hist 861,spring,2024,
hist 862,spring,2024,
hist 869,spring,2024,
hist 870,spring,2024,
hist 872,spring,2024,
hist 889,spring,2024,
hist 892,spring,2024,
hist 896,spring,2024,
hist 897,spring,2024,
hist 898,spring,2024,
hist 899,spring,2024,
hsci 100,spring,2024,
hsci 120,spring,2024,
hsci 130,spring,2024,
hsci 160,spring,2024,
hsci 180,spring,2024,
hsci 204,spring,2024,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 206,spring,2024,HSCI 130 with a minimum grade of C-.
hsci 207,spring,2024,HSCI 130 with a minimum grade of C-. Corequisite: STAT 201 or 203 or 205.
hsci 211,spring,2024,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 212,spring,2024,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-."
hsci 220,spring,2024,HSCI 130 with a minimum grade of C- or permission of the instructor.
hsci 230,spring,2024,"30 units, including HSCI 130 with a minimum grade of C-, or permission of the instructor."
hsci 305,spring,2024,"60 units, including nine HSCI units with a minimum grade of C-."
hsci 310,spring,2024,60 units including HSCI 130 with a minimum grade of C-.
hsci 312,spring,2024,"60 units, including either HSCI 130 or BPK 140, with a minimum grade of C-."
hsci 321,spring,2024,MBB 231 with a minimum grade of C- or permission of the instructor.
hsci 324,spring,2024,BISC 202 with a minimum grade of C-.
hsci 326,spring,2024,MBB 231 with a minimum grade of C-.
hsci 333,spring,2024,"60 units and completion of one of: HSCI 100, BISC 100, BISC 101 or BISC 102, with a minimum grade of C-."
hsci 336,spring,2024,MBB 231 with a minimum grade of C-.
hsci 340,spring,2024,"60 units and two HSCI 200-level courses with a minimum grade of C-, one of which may be taken concurrently."
hsci 341,spring,2024,"HSCI 230, and STAT 201 or 203 or 205, all with a minimum grade of C-."
hsci 350,spring,2024,Students must be accepted into the Health Sciences Co-op program and complete Bridging Online.
hsci 351,spring,2024,Completion of HSCI 350 Co-op Practicum I.
hsci 408,spring,2024,"90 units, including HSCI 230 (or 330) with a minimum grade of C-."
hsci 410,spring,2024,"STAT 302 or STAT 305, with a minimum grade of C-. Recommended: HSCI 230."
hsci 416,spring,2024,"STAT 302 or STAT 305, and HSCI 207 (or 307) or HSCI 230 (or 330), all with a minimum grade of C-."
hsci 427,spring,2024,"MBB 326 or HSCI 326, with a minimum grade of C, or permission of the instructor."
hsci 431,spring,2024,"60 units including either HSCI 212 or 230 (or 330), with a minimum grade of C-."
hsci 432,spring,2024,HSCI 230 (or 330) with a minimum grade of C-.
hsci 440,spring,2024,"HSCI 321, HSCI 323, and one of BISC 357, MBB 308, or MBB 309W, all with a minimum grade of C-."
hsci 441,spring,2024,"HSCI 338 and one of: BISC 303, BISC 357, MBB 308, or MBB 309, all with a minimum grade of C-."
hsci 449,spring,2024,"90 units including HSCI 312 with a minimum grade of C- and HSCI 319 or 327, with a minimum grade of C-. Students may be required to successfully complete a Criminal Record Check."
hsci 450,spring,2024,Completion of HSCI 351 Co-op Practicum II.
hsci 451,spring,2024,Completion of HSCI 450 Co-op Practicum III.
hsci 452,spring,2024,Completion of HSCI 451 Co-op Practicum IV.
hsci 471,spring,2024,Will vary according to topic.
hsci 472,spring,2024,Will vary according to topic.
hsci 474,spring,2024,"HSCI 323 and either HSCI 321 or MBB 331, all with a minimum grade of C-."
hsci 481,spring,2024,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 482,spring,2024,"HSCI 326 or MBB 326 or HSCI 338, with a minimum grade of C-."
hsci 485,spring,2024,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 486,spring,2024,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 488,spring,2024,
hsci 489,spring,2024,
hsci 490,spring,2024,
hsci 491,spring,2024,HSCI 490 with a minimum grade of C-.
hsci 492,spring,2024,"One of HSCI 491, HSCI 493, HSCI 494, with a minimum grade of C-."
hsci 493,spring,2024,HSCI 490 with a minimum grade of C-.
hsci 495,spring,2024,Minimum 90 units completed.
hsci 727,spring,2024,MBB/HSCI 426 or permission of the instructor.
hsci 774,spring,2024,
hsci 803,spring,2024,
hsci 804,spring,2024,HSCI 801.
hsci 821,spring,2024,
hsci 826,spring,2024,
hsci 827,spring,2024,
hsci 842,spring,2024,
hsci 846,spring,2024,HSCI 845 or permission of the instructor.
hsci 849,spring,2024,HSCI 802.
hsci 880,spring,2024,"HSCI 801, 802, 803, 901."
hsci 886,spring,2024,
hsci 887,spring,2024,
hsci 890,spring,2024,
hsci 891,spring,2024,
hsci 893,spring,2024,
hsci 897,spring,2024,HSCI 880.
hsci 898,spring,2024,
hsci 901,spring,2024,HSCI 900
hsci 903,spring,2024,HSCI 902.
hsci 983,spring,2024,
hsci 990,spring,2024,
hum 106,spring,2024,
hum 130,spring,2024,
hum 162,spring,2024,HUM 161 or permission of the instructor.
hum 222,spring,2024,
hum 232,spring,2024,
hum 309,spring,2024,45 units.
hum 320,spring,2024,45 units.
hum 330,spring,2024,45 units.
hum 331,spring,2024,45 units.
hum 350,spring,2024,45 units.
hum 360,spring,2024,45 units.
hum 381,spring,2024,45 units.
hum 390,spring,2024,"Two of any 300-division humanities courses or permission of the chair plus permission of instructor. This course may be used only once for credit towards a degree and is reserved for humanities major, joint major, extended minor, minor and PBD students."
hum 480,spring,2024,"45 units, including HUM 101."
hum 800,spring,2024,
hum 801,spring,2024,
hum 802,spring,2024,
hum 803,spring,2024,
hum 804,spring,2024,
hum 805,spring,2024,
iat 100,spring,2024,
iat 102,spring,2024,
iat 106,spring,2024,
iat 110,spring,2024,
iat 167,spring,2024,"CMPT 120 (or equivalent first year programming course such as CMPT 102, 125, 126, 128, 130, 135, or 166) with a minimum grade of C-."
iat 201,spring,2024,"Completion of 21 units, including at least one lower division ""W"" course."
iat 202,spring,2024,IAT 100 with a minimum grade of C- and a minimum of 21 units.
iat 208,spring,2024,Completion of 21 units.
iat 210,spring,2024,Completion of 21 units.
iat 222,spring,2024,Completion of 21 units.
iat 233,spring,2024,"Completion of 21 units, IAT 102, and IAT 106, both with a minimum grade of C-."
iat 235,spring,2024,Completion of 21 units and IAT 102 with a minimum grade of C-.
iat 244,spring,2024,Completion of 21 units.
iat 265,spring,2024,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-."
iat 267,spring,2024,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-. Recommended: IAT 265."
iat 271,spring,2024,
iat 272,spring,2024,IAT 271 (or WKTM 100).
iat 312,spring,2024,"Completion of 48 units, including IAT 265 with a minimum grade of C-."
iat 313,spring,2024,Completion of 48 units.
iat 320,spring,2024,"Completion of 48 units, including IAT 267 and 222, with a minimum grade of C-."
iat 333,spring,2024,"Completion of 48 units, including IAT 265 with a minimum grade of C-. Recommended: IAT 102 or 233."
iat 334,spring,2024,"Completion of 48 units, including IAT 235 with a minimum grade of C-."
iat 336,spring,2024,IAT 233 with a minimum grade of C-.
iat 339,spring,2024,"IAT 235 and IAT 265, with a minimum grade of C-."
iat 340,spring,2024,Completion of 24 units. Recommended: IAT 202 New Media Images.
iat 343,spring,2024,"Minimum of 24 units, including MATH 130 or MACM 101 or MATH 150 or MATH 151 or MATH 154 or MATH 157, with a minimum grade of C-."
iat 344,spring,2024,Minimum of 48 units and IAT 202 with a minimum grade of C-.
iat 355,spring,2024,"IAT 201 and IAT 267 and either IAT 265 or CMPT 225, all with a minimum grade of C-. Recommended: IAT 235."
iat 359,spring,2024,"Completion of 48 units, including IAT 265 and IAT 267, with a minimum grade of C-."
iat 373,spring,2024,IAT 272 (or WKTM 200).
iat 374,spring,2024,IAT 373 (or WKTM 300).
iat 375,spring,2024,IAT 374 (or WKTM 400).
iat 386,spring,2024,"Completion of 45 units, and permission of the instructor and of the School is required. No more than six units of Directed Studies may be taken."
iat 387,spring,2024,"Completion of 45 units, and permission of the School and the instructor is required. No more than six units of Directed Studies may be taken."
iat 410,spring,2024,"Completion of 60 units, including IAT 265 and IAT 312, with a minimum grade of C-."
iat 431,spring,2024,Completion of 60 units.
iat 432,spring,2024,IAT 334 with a minimum grade of C- and completion of 60 units. Recommended: IAT 201 and 235.
iat 438,spring,2024,"Completion of 75 units, including IAT 309W, 333 and 334, with a minimum grade of C-."
iat 443,spring,2024,"Completion of 60 units, including IAT 344 with a minimum grade of C-."
iat 445,spring,2024,"Completion of 60 units, including IAT 343 with a minimum grade of C-."
iat 481,spring,2024,Completion of 60 units.
iat 486,spring,2024,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 487,spring,2024,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 488,spring,2024,"Completion of 69 units. No more than six units of Directed Studies may be taken, and permission of the instructor and school are required."
iat 490,spring,2024,Students accepted into Honours Program and project accepted by a supervisor.
iat 499,spring,2024,"Completion of 90 units (ensuring a 4th year equivalent student), including 18 upper division IAT units plus IAT 309W with a minimum grade of C-. Enrollment is competitive - each term we will enroll a maximum of 20 students or team based on the strongest student project ideas and CGPA."
iat 802,spring,2024,Graduate student status.
iat 805,spring,2024,Enrollment in the SIAT graduate program.
iat 806,spring,2024,SIAT Graduate Student.
iat 813,spring,2024,
iat 814,spring,2024,
iat 871,spring,2024,
iat 885,spring,2024,
iat 890,spring,2024,Enrollment in SIAT PhD Program and completion of Annotated Bibliography.
iat 895,spring,2024,"Enrollment in the SIAT MA project-based option and completion of SIAT 803, 804, and 806."
iat 896,spring,2024,"Enrollment in the SIAT MSc project-based option and completion of SIAT 803, 804, and 806."
iat 897,spring,2024,
iat 898,spring,2024,
iat 899,spring,2024,
indg 101,spring,2024,
indg 222,spring,2024,Vary according to topic. Consult course outline on prerequisite(s) of each topic offering.
indg 286,spring,2024,Recommended: INDG 101.
indg 305,spring,2024,
indg 326,spring,2024,45 units including INDG (or FNST) 101 or 201W.
indg 327,spring,2024,INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 329,spring,2024,45 units.
indg 332,spring,2024,INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 360,spring,2024,45 units.
indg 363,spring,2024,45 units and permission of instructor; no previous artistic training and/or experience are required.
indg 401,spring,2024,INDG (or FNST) 101 or 201W. Recommended: POL 221.
indg 403,spring,2024,INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 429,spring,2024,"INDG (or FNST) 101 or 201W, or CRIM 101, or permission of instructor."
indg 442,spring,2024,15 units in Indigenous (or First Nations) studies. Corequisite: Permission of an instructor and department.
indg 447,spring,2024,15 units of INDG (or FNST) courses; permission of an instructor and department approval. Corequisite: Varies depending on topic.
inlg 130,spring,2024,Students in the Indigenous Studies program should complete INLG 133 before INLG 130.
inlg 133,spring,2024,
inlg 134,spring,2024,INLG (or FNLG) 133.
inlg 200,spring,2024,
inlg 233,spring,2024,INLG (or FNLG) 134.
inlg 234,spring,2024,INLG (or FNLG) 233.
inlg 258,spring,2024,
inlg 300,spring,2024,"Completion of Certificate in Indigenous Language Proficiency offered in the same language as INLG (or FNLG) 300, including INLG (or FNLG) 200 or LING 220; or with permission of instructor."
inlg 333,spring,2024,Completion of Certificate in Indigenous Language Proficiency; or with permission of instructor.
inlg 334,spring,2024,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 333 (or as corequisite); or permission of instructor.
inlg 335,spring,2024,"INLG (or FNLG) 130, INLG (or FNLG) 133, INLG (or FNLG) 233 or permission of instructor. Recommended: LING 360."
inlg 358,spring,2024,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 258; or permission of instructor.
inlg 433,spring,2024,INLG (or FNLG) 332 or permission of course supervisor.
inlg 434,spring,2024,INLG (or FNLG) 433 or permission of course supervisor. Recommended: LING 431 and 432.
inlg 435,spring,2024,"LING 220, INLG (or FNLG) 332 or permission of instructor. Recommended: LING 360, 431 and 432."
inlg 458,spring,2024,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 358; or permission of instructor.
ins 887,spring,2024,
ins 888,spring,2024,
ins 890,spring,2024,Permission of the department.
ins 891,spring,2024,
ins 892,spring,2024,
ins 893,spring,2024,
ins 894,spring,2024,
ins 895,spring,2024,
ins 896,spring,2024,
ins 897,spring,2024,
ins 898,spring,2024,
ins 899,spring,2024,
is 101,spring,2024,
is 105,spring,2024,
is 200,spring,2024,
is 210,spring,2024,
is 220,spring,2024,
is 221,spring,2024,
is 230,spring,2024,
is 265,spring,2024,
is 300,spring,2024,IS 101 and 45 units.
is 319,spring,2024,45 units.
is 322,spring,2024,45 units. Recommended: IS 200.
is 333,spring,2024,45 units.
is 339,spring,2024,45 units.
is 365,spring,2024,45 units.
is 402,spring,2024,45 units.
is 427,spring,2024,45 units.
is 428,spring,2024,75 units. International studies major or honours students and written application to the school no later than the last day of classes of the preceding term.
is 451,spring,2024,90 units. International Studies major or honours students.
is 490,spring,2024,Admission is by permission of the instructor and the School.
is 497,spring,2024,"Completion of 60 units and a minimum CGPA of 3.0 is required. International Studies major or honours students. Students must successfully complete a Criminal Record Check, if required."
is 499,spring,2024,Minimum grade of B+ in IS 490.
is 806,spring,2024,
is 820,spring,2024,
is 822,spring,2024,
is 830,spring,2024,Acceptance into the MA in International Studies Program. Undergraduate course work in methods is highly recommended.
is 839,spring,2024,
is 842,spring,2024,
is 880,spring,2024,Enrollment in the MA in International Studies program.
is 886,spring,2024,Enrollment in the MA in International Studies program.
is 898,spring,2024,Enrollment in the MA in International Studies program.
ital 100,spring,2024,
ital 110,spring,2024,ITAL 100 or equivalent.
ital 200,spring,2024,ITAL 110 (or ITAL 101) or equivalent.
japn 100,spring,2024,
