course,term,year,prereqs
inlg 335,summer,2025,"INLG (or FNLG) 130, INLG (or FNLG) 133, INLG (or FNLG) 233 or permission of instructor. Recommended: LING 360."
inlg 358,summer,2025,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 258; or permission of instructor.
inlg 433,summer,2025,INLG (or FNLG) 332 or permission of course supervisor.
inlg 434,summer,2025,INLG (or FNLG) 433 or permission of course supervisor. Recommended: LING 431 and 432.
inlg 435,summer,2025,"LING 220, INLG (or FNLG) 332 or permission of instructor. Recommended: LING 360, 431 and 432."
inlg 458,summer,2025,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 358; or permission of instructor.
ins 887,summer,2025,
ins 888,summer,2025,
ins 890,summer,2025,Permission of the department.
ins 891,summer,2025,
ins 892,summer,2025,
ins 893,summer,2025,
ins 894,summer,2025,
ins 895,summer,2025,
ins 896,summer,2025,
ins 897,summer,2025,
ins 898,summer,2025,
ins 899,summer,2025,
is 105,summer,2025,
is 305,summer,2025,45 units.
is 307,summer,2025,45 units.
is 310,summer,2025,45 units.
is 409,summer,2025,45 units.
is 428,summer,2025,75 units. International studies major or honours students and written application to the school no later than the last day of classes of the preceding term.
is 444,summer,2025,45 units.
is 451,summer,2025,90 units. International Studies major or honours students.
is 490,summer,2025,Admission is by permission of the instructor and the School.
is 497,summer,2025,"Completion of 60 units and a minimum CGPA of 3.0 is required. International Studies major or honours students. Students must successfully complete a Criminal Record Check, if required."
is 499,summer,2025,Minimum grade of B+ in IS 490.
is 820,summer,2025,
is 844,summer,2025,
is 880,summer,2025,Enrollment in the MA in International Studies program.
is 886,summer,2025,Enrollment in the MA in International Studies program.
is 898,summer,2025,Enrollment in the MA in International Studies program.
ital 100,summer,2025,
ital 360,summer,2025,45 units or permission of the department.
japn 100,summer,2025,
japn 110,summer,2025,JAPN 100 or equivalent. Students who took Japanese courses in secondary school and/or with previous knowledge of Japanese may need to be evaluated for placement into JAPN 110 or higher level of courses and are required to contact the instructor before enrollment.
lbrl 750,summer,2025,
lbrl 751,summer,2025,
lbrl 752,summer,2025,
lbst 101,summer,2025,
lbst 301w,summer,2025,LBST 100 or LBST 101 or on permission of instructor.
lbst 311,summer,2025,30 units. Strongly Recommended: LBST 101.
lbst 330,summer,2025,Strongly Recommended: LBST 101 and/or 301.
lbst 490,summer,2025,45 units including nine units of lower division labour studies. Recommended: At least three upper division courses in labour studies.
ling 100,summer,2025,
ling 160,summer,2025,
ling 190,summer,2025,
ling 220,summer,2025,
ling 309w,summer,2025,LING 282W. Recommended: LING 160.
ling 315,summer,2025,LING 220.
ling 321,summer,2025,LING 282W.
ling 322,summer,2025,LING 282W.
ling 324,summer,2025,LING 282W.
ling 330,summer,2025,LING 282W.
ling 362,summer,2025,LING 282W.
ling 401,summer,2025,LING 330.
ling 415,summer,2025,12 units of upper division linguistic courses.
ling 491,summer,2025,"LING 220, 60 units, and permission of the Undergraduate Committee Chair."
ling 810,summer,2025,
ling 812,summer,2025,
ling 831,summer,2025,
ling 834,summer,2025,
ling 893,summer,2025,
ling 894,summer,2025,All PhD coursework in Linguistics.
ling 895,summer,2025,All PhD coursework in Linguistics.
ling 896,summer,2025,
ling 898,summer,2025,
ling 899,summer,2025,
ls 829,summer,2025,
ls 998,summer,2025,
ls 999,summer,2025,
macm 101,summer,2025,"BC Math 12 (or equivalent), or any of MATH 100, 150, 151, 154, 157."
macm 316,summer,2025,"MATH 152 or 155 or 158, and MATH 232 or 240, and computing experience."
masc 400,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 401,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 410,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 417,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 420,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 430,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 435,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 471,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 472,summer,2025,"Prerequisites are set by Bamfield Marine Science Centre, and normally include completion of lower division core courses."
masc 501,summer,2025,
math 150,summer,2025,"Pre-Calculus 12 (or equivalent) with a grade of at least B+, or MATH 100 with a grade of at least B-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test."
math 152,summer,2025,"MATH 150 or 151 or 155, with a minimum grade of C-; or MATH 154 or 157, with a grade of at least B."
math 155,summer,2025,"MATH 150, 151 or 154, with a minimum grade of C-; or MATH 157 with a grade of at least B."
math 157,summer,2025,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C, or achieving a
satisfactory grade on the Simon Fraser University Calculus
Readiness Test."
math 190,summer,2025,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B, or SFU FAN X99 course with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. This course may not be counted toward the Mathematics minor, major or honours degree requirements. Students who have taken, have received transfer credit for, or are currently taking MATH 150, 151, 154 or 157 may not take MATH 190 for credit without permission from the Department of Mathematics. Intended to be particularly accessible to students who are not specializing in mathematics."
math 232,summer,2025,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B."
math 240,summer,2025,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B."
math 251,summer,2025,"MATH 152 with a minimum grade of C-; or MATH 158 with a grade of at least B. Also, for students in the life sciences, MATH 154 with a minimum grade of C- and MATH 155 with a minimum grade of A-. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251."
math 254,summer,2025,"MATH 240 or 232, and 251, all with a minimum grade of C-. MATH 240 or 232 may be taken concurrently."
math 260,summer,2025,"MATH 152 with a minimum grade of C-; or MATH 155 or 158, with a grade of at least B; MATH 232 or 240, with a minimum grade of C-."
math 336,summer,2025,"Students must apply to and receive permission from the co-op co-ordinator at least one, preferably two, terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5. This course will be graded on a pass/withdraw basis. A course fee is required."
math 337,summer,2025,MATH 336 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 338,summer,2025,"MATH 340 or 332, with a minimum grade of C- or permission of the instructor."
math 342,summer,2025,"MATH 240 or 232, with a minimum grade of C-, and one additional 200-level MATH or MACM course."
math 426,summer,2025,"MATH 242 and (MATH 348 or STAT 380), all with a minimum grade of C-."
math 436,summer,2025,MATH 337 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 437,summer,2025,MATH 436 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 486,summer,2025,MATH 437 and permission of the co-op co-ordinator. Students must apply at least one term in advance.
math 726,summer,2025,
math 819,summer,2025,
math 875,summer,2025,Only available to students in Mathematics PhD program. Corequisite: MATH 876.
math 876,summer,2025,Only available to students in Mathematics PhD program. Corequisite: MATH 875.
math 877,summer,2025,
math 879,summer,2025,
math 880,summer,2025,
math 890,summer,2025,
math 891,summer,2025,
math 894,summer,2025,
math 895,summer,2025,
math 898,summer,2025,
math 899,summer,2025,
mbb 151,summer,2025,Acceptance in the Science Co-operative Education Program.
mbb 222,summer,2025,or Corequisite CHEM 281.
mbb 231,summer,2025,"MBB 222, BISC 101, CHEM 281 with grades of C- or better. Corequisite or Prerequisite: CHEM 282 or CHEM 283."
mbb 251,summer,2025,Acceptance in the Science Co-operative Education Program.
mbb 308,summer,2025,or corequisite: MBB 331 with a minimum grade of C-.
mbb 326,summer,2025,MBB 231 with a minimum grade of C.
mbb 331,summer,2025,"MBB 231, and BISC 202, with a minimum grade of C."
mbb 351,summer,2025,Acceptance in the Science Co-operative Education Program.
mbb 430,summer,2025,"MBB 322 and MBB 331, with a minimum grade of C."
mbb 443,summer,2025,"MBB 321 and MBB 322, with a minimum grade of C."
mbb 451,summer,2025,Acceptance in the Science Co-operative Education Program.
mbb 452,summer,2025,Acceptance in the Science Co-operative Education Program.
mbb 463,summer,2025,"MBB 331, with a minimum grade of C."
mbb 471,summer,2025,Permission of the instructor.
mbb 481,summer,2025,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 482 and MBB 483."
mbb 482,summer,2025,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 483."
mbb 483,summer,2025,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 482."
mbb 490,summer,2025,"MBB 231, with a minimum grade of C, and permission of the molecular biology and biochemistry department. Usually, upper level standing with at least 60 units in a Biochemistry major, minor or honours program will be required."
mbb 491,summer,2025,"MBB 308 or MBB 309W and permission of the MBB department. Upper level standing in an MBB major, minor or honours program is required."
mbb 492,summer,2025,"MBB 491, MBB 308, MBB 309W and MBB 331, enrollment in the MBB honours program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the department."
mbb 496,summer,2025,"75 units and upper division standing in MBB-BUS or MBB-CS Joint Honours program, and MBB 308 or 309W with a minimum grade of C."
mbb 498,summer,2025,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499."
mbb 730,summer,2025,MBB 322 and BISC 331/MBB 331 or permission of the instructor.
mbb 743,summer,2025,
mbb 763,summer,2025,Permission of the department. Recommended: MBB 331 or equivalent.
mbb 806,summer,2025,Permission of the student's supervisory committee.
mbb 861,summer,2025,BISC 331/MBB 331 or equivalent.
mbb 871,summer,2025,
mbb 872,summer,2025,
mbb 873,summer,2025,
mbb 898,summer,2025,
mbb 899,summer,2025,
mse 112,summer,2025,CMPT 130.
mse 193,summer,2025,
mse 293,summer,2025,
mse 294,summer,2025,
mse 300,summer,2025,More than 65 units.
mse 311,summer,2025,"MSE 222 (or ENSC 282), MSE 251 (or ENSC 226)."
mse 312,summer,2025,"MSE 110 (or ENSC 182), MSE 320
(or ENSC 382), MSE 381 (or ENSC 383). MSE 381 may be taken concurrently."
mse 353,summer,2025,MSE 251 (previously ENSC 226).
mse 381,summer,2025,MSE 280 (or ENSC 380).
mse 393,summer,2025,MSE 293 or 294.
mse 394,summer,2025,"MSE 293 or 294 and approval of
internship co-ordinator required."
mse 405w,summer,2025,MSE 300. MSE 300 may be taken concurrently.
mse 411,summer,2025,MSE 410. Must not be taken concurrently with MSE 493 or MSE 494.
mse 426,summer,2025,"Math 232, MATH 251, MSE 320 or ENSC 382 and a minimum of 80 credits."
mse 429,summer,2025,MSE 222 and minimum of 80 units.
mse 450,summer,2025,"MSE 352, MSE 381 (or ENSC 383), and completion of 80 units."
mse 452,summer,2025,MSE 353.
mse 454,summer,2025,80 units.
mse 486,summer,2025,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 487,summer,2025,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 489,summer,2025,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 493,summer,2025,MSE 393 or 394 and a minimum of 75 units.
mse 494,summer,2025,"MSE 393 or 394, a minimum of 75 units and approval of internship co-ordinator required."
mse 496,summer,2025,"Permission of the undergraduate
curriculum committee chair."
mse 497,summer,2025,"Permission of the undergraduate
curriculum committee chair."
mse 498,summer,2025,At least 100 units or permission of the academic supervisor.
mse 499,summer,2025,MSE 498.
mse 711,summer,2025,
mse 726,summer,2025,
mse 750,summer,2025,
mse 754,summer,2025,
mse 795,summer,2025,12 units of MSE course work at the 700-level or higher with a minimum SFU CGPA of 3.0. Approval of supervisor and a GPC representative is required prior to applying for and accepting an internship.
mse 890,summer,2025,PhD Students in the School of Mechatronic Systems Engineering (MSE).
mse 891,summer,2025,
mse 892,summer,2025,
mse 893,summer,2025,
mse 894,summer,2025,
mse 898,summer,2025,
mse 899,summer,2025,MSE 890.
mse 924,summer,2025,MSE 923. Recommended Prerequisite: MSE 353 (or equivalent).
mse 981,summer,2025,
nusc 482,summer,2025,Permission of the Department.
onc 510,summer,2025,Enrollment in a participating graduate program. No specific courses are prerequisites.
phil 100w,summer,2025,
phil 105,summer,2025,
phil 110,summer,2025,
phil 120w,summer,2025,
phil 321,summer,2025,"One of PHIL 120, 120W, 121, 220, 221, 270, SDA 270, ENV 320W, or REM 320W."
phil 331,summer,2025,As stated by department at time of offering.
phil 343,summer,2025,"Either one of: PHIL 201 or 203; or both of PHIL 100, 100W, or 300, and COGS 200."
phil 435,summer,2025,Two 300-level PHIL courses.
phil 467w,summer,2025,"15 upper division PHIL units or permission from the instructor. Students not in a philosophy major, philosophy honours, or joint major program can take PHIL 467W only with special permission from the instructor."
phil 479,summer,2025,Enrolled in the philosophy honours program.
phil 804,summer,2025,
phil 814,summer,2025,
phil 854,summer,2025,
phil 899,summer,2025,
phys 100,summer,2025,"BC Pre-Calculus 12 (or equivalent) or MATH 100, with a minimum grade of C-. BC Physics 11 (or equivalent) is recommended."
phys 101,summer,2025,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154 or 157; BISC 100 or 101 or 102. Recommended Corequisite: PHYS 132."
phys 102,summer,2025,"PHYS 101 or 120 or 125 or 140; MATH 150 or 151 or 154 or 157; both with a minimum grade of C-. Corequisite: BISC 100 or 101 or 102. Recommended Corequisites: MATH 152, 155 or 158; PHYS 133."
phys 121,summer,2025,"PHYS 120 or 125 or 140, with a minimum grade of C-, or PHYS 101 with a minimum grade of B. Corequisite: MATH 152 or 155. Recommended Corequisite: PHYS 133."
phys 133,summer,2025,"PHYS 132 or 140 or ENSC 120 (no substitutions), with a minimum grade of C-. Corequisite: PHYS 102 or 121 or 126."
phys 335,summer,2025,"Completion of 30 units, with a minimum GPA of 2.75 in the physics program. Students should apply to the department at least one term in advance."
phys 336,summer,2025,PHYS 335 followed by 12 units. A minimum cumulative GPA of 2.75. Students should apply to the department at least one term in advance.
phys 432,summer,2025,All students interested in taking this course must consult with their faculty supervisor regarding prerequisites.
phys 435,summer,2025,PHYS 336 and 60 units with a minimum cumulative GPA of 2.75.
phys 436,summer,2025,PHYS 435 followed by 12 units. A minimum cumulative GPA of 2.75.
phys 437,summer,2025,PHYS 436 and a minimum cumulative GPA of 2.75. Students should apply to the department at least one term in advance.
phys 887,summer,2025,
phys 898,summer,2025,
phys 899,summer,2025,
plan 100,summer,2025,
plan 302,summer,2025,"PLAN 100 or PLAN 200; one of PLAN 300 or PLAN 319, or REM 319; and permission of department. Student must be enrolled in the bachelor of environment in resource and environmental management planning stream."
plan 319,summer,2025,45 units.
plan 408,summer,2025,PLAN 100 or PLAN 200; and 60 units.
plan 443,summer,2025,PLAN 100 or PLAN 200; and 60 units.
plcy 809,summer,2025,Open only to students enrolled in the MPP program.
plcy 850,summer,2025,
pol 100,summer,2025,
pol 200w,summer,2025,
pol 201,summer,2025,
pol 315,summer,2025,POL 201 or permission of instructor.
pol 346,summer,2025,Six lower division units in political science or permission of the department.
pol 350,summer,2025,30 units.
pol 421w,summer,2025,Eight upper division units in political science or permission of the department.
pol 447,summer,2025,Eight upper division units in political science or permission of the department.
pol 448,summer,2025,Eight upper division units in political science or permission of the department.
pol 460,summer,2025,Eight upper division units in political science or permission of the department.
pol 484,summer,2025,Completed minimum 30 units of University courses and GPA of 2.50.
pol 496,summer,2025,90 units. By application to the undergraduate chair.
pol 498,summer,2025,Permission of the department. Students may count only one readings course as credit towards their upper division political science requirements.
pol 844,summer,2025,
pol 856,summer,2025,
pol 880,summer,2025,Admitted graduate student in Canadian University Political Science Program.
pol 890,summer,2025,
pol 891,summer,2025,
pol 892,summer,2025,
pol 893,summer,2025,
pol 894,summer,2025,
pol 896,summer,2025,
pol 897,summer,2025,
pol 898,summer,2025,"To enroll in POL 898, students must have completed a minimum of four courses while in the MA program, one of which must be POL 800, and must have a minimum CGPA of 3.67."
pol 899,summer,2025,
psyc 100,summer,2025,
psyc 102,summer,2025,Recommended: PSYC 100.
psyc 201w,summer,2025,PSYC 100 or 102.
psyc 210,summer,2025,"BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00) or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. Corequisite: PSYC 201W, but prior completion recommended."
psyc 241,summer,2025,PSYC 102.
psyc 280,summer,2025,PSYC 100. Recommended: BISC 101.
psyc 300w,summer,2025,PSYC 201W.
psyc 359,summer,2025,PSYC 201 and PSYC 250 (or PSYC 241).
psyc 362,summer,2025,PSYC 201 and 260.
psyc 363,summer,2025,PSYC 201 and 260.
psyc 366,summer,2025,PSYC 201 and PSYC 260.
psyc 367,summer,2025,"PSYC 201, PSYC 260, PSYC 362."
psyc 383,summer,2025,PSYC 201 and 280.
psyc 388,summer,2025,PSYC 201 and 280.
psyc 391,summer,2025,PSYC 201. Other prerequisites vary by topic offering.
psyc 393,summer,2025,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate."
psyc 425,summer,2025,"30 units, PSYC 201, other prerequisites vary by topic offering, permission from the Field School Director. Students may be required to successfully complete a Criminal Record Check depending on the site of the field school and the community partners involved."
psyc 426,summer,2025,"30 units, PSYC 201, other prerequisites vary by topic offering, permission from the Field School Director. Students may be required to successfully complete a Criminal Record Check depending on the site of the field school and the community partners involved."
psyc 450,summer,2025,"PSYC 201, 210, 250 and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 493,summer,2025,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 494,summer,2025,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 495,summer,2025,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 807b,summer,2025,"All of PSYC 820B, 821B, 822, 823, and 824; or permission of the instructor."
psyc 825,summer,2025,Admission to Clinical Psychology Graduate Program. Students must successfully complete a Criminal Record Check.
psyc 880,summer,2025,"PSYC 744, 820B, 821B, 910, 911. Students must successfully complete a Criminal Record Check."
psyc 881,summer,2025,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.
psyc 882,summer,2025,Admission to the clinical program with a specialization in neuropsychology. Students must successfully complete a Criminal Record Check.
psyc 886,summer,2025,"Equivalent of the MA clinical program, three PhD level courses, successful completion of the PhD comprehensive examinations, and successful defense of the PhD research proposal. Students must successfully complete a Criminal Record Check."
psyc 890,summer,2025,"PSYC 790, 835 or 836. Students must successfully complete a Criminal Record Check."
psyc 892,summer,2025,PSYC 790. Students must successfully complete a Criminal Record Check.
psyc 895,summer,2025,
psyc 896,summer,2025,
psyc 897,summer,2025,PSYC 790.
psyc 898,summer,2025,
psyc 899,summer,2025,
psyc 991,summer,2025,
psyc 992,summer,2025,
psyc 993,summer,2025,
psyc 997,summer,2025,
psyc 998,summer,2025,Admission to the masters or doctoral program.
psyc 999,summer,2025,Admission to Clinical Psychology Graduate Program.
pub 355w,summer,2025,60 units.
pub 372,summer,2025,60 units.
pub 458,summer,2025,75 units.
pub 480,summer,2025,75 units.
pub 899,summer,2025,Admittance to the program.
pub 900,summer,2025,PUB 899.
rem 100,summer,2025,
rem 319,summer,2025,45 units.
rem 320w,summer,2025,45 units. Philosophy Majors and Minors may not take this course for credit towards their major or minor degree.
rem 463,summer,2025,
rem 491,summer,2025,90 units.
rem 499,summer,2025,90 units and permission of the REM Undergraduate Program Chair.
rem 663,summer,2025,
rem 664,summer,2025,
rem 665,summer,2025,
rem 697,summer,2025,
rem 699,summer,2025,
rem 898,summer,2025,
rem 899,summer,2025,
sa 101,summer,2025,
sa 150,summer,2025,
sa 201w,summer,2025,Recommended: SA 101.
sa 250,summer,2025,SA 150.
sa 275,summer,2025,
sa 321,summer,2025,SA 101 or 150 or 201W.
sa 322,summer,2025,SA 101 or 150 or 201W.
sa 337,summer,2025,SA 101 or 150 or 201W.
sa 350,summer,2025,SA 250.
sa 356w,summer,2025,SA 255.
sa 360,summer,2025,SA 101 or 150 or 201W.
sa 366,summer,2025,SA 101 or 150 or 201W.
sa 442,summer,2025,Minimum of 72 units including either SA 101 or SA 150.
sa 443,summer,2025,Minimum of 72 units including either SA 101 or SA 150.
sa 499,summer,2025,"SA 495, permission from the SA department, and prior agreement from an SA faculty member who has agreed to supervise the honours essay."
sa 853,summer,2025,
sa 854,summer,2025,
sa 871,summer,2025,
sa 872,summer,2025,
sa 897,summer,2025,"All PhD course requirements, with the exception of SA 857 must be completed before student may enroll in SA 897."
sa 898,summer,2025,
sa 899,summer,2025,
sci 190,summer,2025,Only Faculty of Science students may take this course.
sd 381,summer,2025,"One of PLAN 100, PLAN 200, REM 100, or SD 281; and 45 units."
sd 401,summer,2025,SD 281 and 60 units.
sd 491,summer,2025,60 units and permission of the department.
see 221,summer,2025,"MSE 103 or PHYS 140, and MATH 152."
see 230,summer,2025,"PHYS 141, MATH 232. Corequisite: (MATH 260 or MATH 310)."
see 241,summer,2025,"PHYS 141, MATH 232. Corequisite: MATH 251."
see 290,summer,2025,
see 294,summer,2025,
see 300,summer,2025,A minimum of 65 units OR a minimum of 55 units plus two-term co-op work.
see 310,summer,2025,"Completion of one co-op work term; SEE 111, 224, 242, 251."
see 324,summer,2025,"PHYS 141, SEE 224, SEE 225."
see 331,summer,2025,SEE 231 and SEE 251.
see 332,summer,2025,"SEE 251, SEE 331."
see 341,summer,2025,"SEE 242, SEE 230."
see 342,summer,2025,SEE 341.
see 351,summer,2025,"(MATH 260 or MATH 310), and SEE 224. Corequisite: SEE 324. MSE students who completed MSE 321 can take this course upon approval of the course instructor."
see 352,summer,2025,"SEE 222, SEE 224."
see 354,summer,2025,"SEE 222, SEE 331, SEE 324."
see 390,summer,2025,SEE 290 or SEE 294.
see 394,summer,2025,SEE 290 or SEE 294.
see 475,summer,2025,Permission of the undergraduate curriculum chair.
see 486,summer,2025,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee. The specific prerequisite courses will be identified by the course supervisor.
see 490,summer,2025,SEE 390 or SEE 394.
see 494,summer,2025,SEE 390 or SEE 394.
see 498,summer,2025,"At least 115 units with a minimum 3.0 CGPA and approval of the department, or permission of the academic supervisor."
see 499,summer,2025,SEE 498.
see 890,summer,2025,
see 891,summer,2025,
see 895,summer,2025,
see 896,summer,2025,
see 897,summer,2025,
see 898,summer,2025,
see 899,summer,2025,SEE 890. Corequisite: SEE 897.
span 100,summer,2025,
span 110,summer,2025,"SPAN 100 (or SPAN 102), grade 12 Spanish, or equivalent."
stat 100,summer,2025,
stat 201,summer,2025,Recommended: 30 units.
stat 203,summer,2025,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200W, or equivalent."
stat 270,summer,2025,"or Corequisite: MATH 152 or 155 or 158, with a minimum grade of C-. Students wishing an intuitive appreciation of a broad range of statistical strategies may wish to take STAT 100 first."
stat 302,summer,2025,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-."
stat 305,summer,2025,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-."
stat 336,summer,2025,Students must apply and receive permission from the co-op co-ordinator at least one but preferably two terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5 before they may take this practicum course.
stat 337,summer,2025,STAT 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 436,summer,2025,STAT 337 or Job Practicum II from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 437,summer,2025,STAT 436 or Job Practicum III from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 438,summer,2025,STAT 437 or Job Practicum IV from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 605,summer,2025,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 880,summer,2025,
stat 881,summer,2025,
stat 882,summer,2025,
stat 894,summer,2025,
stat 895,summer,2025,
stat 897,summer,2025,STAT PhD students.
stat 898,summer,2025,
stat 899,summer,2025,
tekx 101,summer,2025,
urb 497,summer,2025,30 units.
urb 630,summer,2025,
urb 660,summer,2025,
urb 691,summer,2025,
urb 693,summer,2025,
urb 694,summer,2025,
urb 697,summer,2025,URB 696 with a grade of A- or higher. Students who receive a B+ in URB 696 may enroll for URB 697 with permission of their senior supervisor.
urb 701,summer,2025,Enrollment in the M.URB program with a CGPA of at least of 3.0.
urb 702,summer,2025,Cooperative Education Practicum I and a CGPA of at least 3.0.
wl 103w,summer,2025,
wl 320,summer,2025,45 units.
wl 360,summer,2025,45 units or permission of the department.
