Date,Faculty,Subject,CatNbr,Level,Credit,Course Title,Sect,Type,MaxEnrol,Location,ActEnrol,NonCoopAFTE,CoopAFTE,TotAFTE,SeatsRemaining,%CapRemaining,%Filled,Status,CrsFlag,LastSemTaught5Yrs,#SemTaught2Yrs
12-Jul,CAT,CA,130,100,4,Fundamentals of Film,D100,STD,24,GOLDCORP,14,1.9,0.0,1.9,10,42%,58%,,REG,1227,2
12-Jul,CAT,CA,135,100,3,Introduction to Cinema,E100,LEC,390,BURNABY,124,12.4,0.0,12.4,266,68%,32%,,REG,1231,5
12-Jul,CAT,CA,142,100,3,Music Appreciation 21st Cent.,OL01,OLC,140,BURNABY,66,6.6,0.0,6.6,74,53%,47%,,REG,1234,6
12-Jul,CAT,CA,143,100,3,Sound Fundamentals I,D100,STD,32,GOLDCORP,11,1.1,0.0,1.1,21,66%,34%,,REG,1227,2
12-Jul,CAT,CA,149,100,3,Sound,OL01,OLC,225,BURNABY,159,15.9,0.0,15.9,66,29%,71%,,REG,1234,6
12-Jul,CAT,CA,160,100,3,Intro-Visual Art I,D100,STD,20,GOLDCORP,14,1.4,0.0,1.4,6,30%,70%,,REG,1227,2
12-Jul,CAT,CA,160,100,3,Intro-Visual Art I,D200,STD,20,GOLDCORP,4,0.4,0.0,0.4,16,80%,20%,,REG,1227,2
12-Jul,CAT,CA,160,100,3,Intro-Visual Art I,D300,STD,20,GOLDCORP,9,0.9,0.0,0.9,11,55%,45%,,REG,1227,2
12-Jul,CAT,CA,210W,200,3,Art and Visual Culture,D100,LEC,44,HRBRCNTR,3,0.3,0.0,0.3,41,93%,7%,,REG,1227,2
12-Jul,CAT,CA,220,200,4,Dance Training & Mvmt Sys III,D100,STD,24,GOLDCORP,1,0.1,0.0,0.1,23,96%,4%,,REG,1227,2
12-Jul,CAT,CA,230,200,5,Filmmaking II,D100,STD,24,GOLDCORP,3,0.5,0.0,0.5,21,88%,13%,,REG,1227,2
12-Jul,CAT,CA,233,200,2,Techniques of Film,D100,STD,24,GOLDCORP,3,0.2,0.0,0.2,21,88%,13%,,REG,1227,2
12-Jul,CAT,CA,235,200,3,Experimental Film and Video,D100,LEC,35,GOLDCORP,3,0.3,0.0,0.3,32,91%,9%,,REG,1227,2
12-Jul,CAT,CA,241,200,3,Creative Coding Lab,D100,LAB,18,GOLDCORP,5,0.5,0.0,0.5,13,72%,28%,,REG,1217,1
12-Jul,CAT,CA,253,200,4,Co-Lab,D100,STD,24,GOLDCORP,4,0.5,0.0,0.5,20,83%,17%,,REG,1227,2
12-Jul,CAT,CA,260,200,3,Studio Visual Art I,D100,STD,24,DT VSAR,2,0.2,0.0,0.2,22,92%,8%,,REG,1227,2
12-Jul,CAT,CA,262,200,3,Drawing-Based Practices,D100,STD,10,DT VSAR,3,0.3,0.0,0.3,7,70%,30%,,REG,1227,2
12-Jul,CAT,CA,270,200,6,Production Ensemble I,D100,STD,20,GOLDCORP,3,0.6,0.0,0.6,17,85%,15%,,REG,1227,2
12-Jul,CAT,CA,312W,300,3,Sel. Top. in Contemporary Arts,E100,SEM,40,HRBRCNTR,36,3.6,0.0,3.6,4,10%,90%,,REG,1227,3
12-Jul,CAT,CA,320,300,4,Dance Training & Mvmt Sys V,D100,STD,22,GOLDCORP,3,0.4,0.0,0.4,19,86%,14%,,REG,1227,2
12-Jul,CAT,CA,322,300,3,Intermediate Ballet I,D100,STD,25,GOLDCORP,2,0.2,0.0,0.2,23,92%,8%,,REG,1227,2
12-Jul,CAT,CA,326,300,5,Repertory I,D100,STD,22,GOLDCORP,6,1.0,0.0,1.0,16,73%,27%,,REG,1227,2
12-Jul,CAT,CA,338W,300,3,Screenwriting II,D100,SEM,24,HRBRCNTR,10,1.0,0.0,1.0,14,58%,42%,,REG,1227,2
12-Jul,CAT,CA,340,300,3,Creative Ensemble Lab,D100,STD,20,GOLDCORP,7,0.7,0.0,0.7,13,65%,35%,,REG,1211,Not taught in last 2 yrs
12-Jul,CAT,CA,354,300,2,Social I,D100,STD,20,GOLDCORP,9,0.6,0.0,0.6,11,55%,45%,,REG,1227,2
12-Jul,CAT,CA,369,300,3,Methods/Concepts: Select Topic,D100,STD,12,DT VSAR,7,0.7,0.0,0.7,5,42%,58%,,REG,1234,5
12-Jul,CAT,CA,381,300,3,Cultural Entrepreneur,E100,LEC,35,HRBRCNTR,16,1.6,0.0,1.6,19,54%,46%,,REG,1217,1
12-Jul,CAT,CA,414,400,3,"Adv.Top. Hist Art,Perf&Cinema",D100,SEM,24,HRBRCNTR,3,0.3,0.0,0.3,21,88%,13%,,REG,1231,1
12-Jul,CAT,CA,424,400,3,Making/Artistic Research,D100,STD,20,GOLDCORP,7,0.7,0.0,0.7,13,65%,35%,,REG,1227,1
12-Jul,CAT,CA,427,400,3,Advanced Ballet I,D100,STD,15,GOLDCORP,5,0.5,0.0,0.5,10,67%,33%,,REG,1227,2
12-Jul,CAT,CA,451,400,3,Creative Research,D100,STD,20,GOLDCORP,3,0.3,0.0,0.3,17,85%,15%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CA,460,400,4,Studio in Visual Art V,D100,STD,18,DT VSAR,13,1.7,0.0,1.7,5,28%,72%,,REG,1227,2
12-Jul,CAT,CMNS,110,100,3,Intro Cmns Studies,D100,LEC,288,BURNABY,145,14.5,0.0,14.5,143,50%,50%,,REG,1234,6
12-Jul,CAT,CMNS,120W,100,3,Creativity and Communication,D100,LEC,160,BURNABY,85,8.5,0.0,8.5,75,47%,53%,,REG,1234,4
12-Jul,CAT,CMNS,130,100,3,Communication Social Change,OL01,OLC,200,BURNABY,92,9.2,0.0,9.2,108,54%,46%,,REG,1234,6
12-Jul,CAT,CMNS,202,200,4,Qualitative Cmns Research,D100,LEC,114,BURNABY,6,0.8,0.0,0.8,108,95%,5%,,REG,1234,6
12-Jul,CAT,CMNS,210,200,3,Media History,D100,LEC,72,BURNABY,12,1.2,0.0,1.2,60,83%,17%,,REG,1234,4
12-Jul,CAT,CMNS,226,200,3,Digital Media Cmns,D100,LEC,36,BURNABY,14,1.4,0.0,1.4,22,61%,39%,,REG,1234,3
12-Jul,CAT,CMNS,240,200,3,Political Economy,E100,LEC,72,HRBRCNTR,6,0.6,0.0,0.6,66,92%,8%,,REG,1234,6
12-Jul,CAT,CMNS,304W,300,4,Communication in Everyday Life,D100,LEC,128,BURNABY,41,5.5,0.0,5.5,87,68%,32%,,REG,1234,5
12-Jul,CAT,CMNS,311,300,4,Topics: Comm & Social Justice,D100,LEC,72,BURNABY,25,3.3,0.0,3.3,47,65%,35%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,314,300,4,Topics: Prod and Aesthetics,D100,SEM,36,BURNABY,32,4.3,0.0,4.3,4,11%,89%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,314,300,4,Topics: Prod and Aesthetics,D300,LEC,72,BURNABY,41,5.5,0.0,5.5,31,43%,57%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,316,300,4,Topics: Popular Cultures,D100,LEC,36,BURNABY,37,4.9,0.0,4.9,-1,-3%,103%,Full,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,316,300,4,Topics: Popular Cultures,D200,LEC,51,HRBRCNTR,25,3.3,0.0,3.3,26,51%,49%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,316,300,4,Topics: Popular Cultures,D300,LEC,72,BURNABY,26,3.5,0.0,3.5,46,64%,36%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,316,300,4,Topics: Popular Cultures,E200,LEC,72,HRBRCNTR,18,2.4,0.0,2.4,54,75%,25%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,CAT,CMNS,353,300,4,"Topics in Sci, Tech & Society",D100,LEC,72,HRBRCNTR,19,2.5,0.0,2.5,53,74%,26%,,REG,1234,6
12-Jul,CAT,CMNS,395,300,3,Communication Practicum I,D100,COP,25,METRO,1,0.0,0.5,0.5,24,96%,4%,,PRT,1234,6
12-Jul,CAT,CMNS,424,400,4,"Colonialism, Culture, Identity",D100,SEM,25,BURNABY,25,3.3,0.0,3.3,0,0%,100%,Full,REG,1221,1
12-Jul,CAT,CMNS,443,400,4,Comparative Asian Media System,D100,SEM,30,HRBRCNTR,25,3.3,0.0,3.3,5,17%,83%,,REG,1231,2
12-Jul,CAT,CMNS,452,400,4,Race and the Media,D100,SEM,40,BURNABY,40,5.3,0.0,5.3,0,0%,100%,Full,REG,1234,6
12-Jul,CAT,CMNS,488,400,4,Selected Topics in Cmns,D100,SEM,20,BURNABY,10,1.3,0.0,1.3,10,50%,50%,,REG,1231,4
12-Jul,CAT,CMNS,494,400,3,Communication Practicum III,D100,COP,25,METRO,1,0.0,0.5,0.5,24,96%,4%,,PRT,1234,6
12-Jul,CAT,CMNS,497,400,5,Honours Research Proposal,D100,IND,1,BURNABY,1,0.2,0.0,0.2,0,0%,100%,Full,DST,1234,3
12-Jul,CAT,IAT,100,100,3,Digital Image Design,D100,LEC,132,SURREY,76,7.6,0.0,7.6,56,42%,58%,,REG,1234,6
12-Jul,CAT,IAT,103W,100,3,Design Commun and Collab,D200,LEC,40,SURREY,19,1.9,0.0,1.9,21,53%,48%,,REG,1234,6
12-Jul,CAT,IAT,202,200,3,New Media Images,D100,LEC,48,SURREY,10,1.0,0.0,1.0,38,79%,21%,,REG,1231,5
12-Jul,CAT,IAT,222,200,3,Interactive Arts,D100,LEC,48,SURREY,7,0.7,0.0,0.7,41,85%,15%,,REG,1231,5
12-Jul,CAT,IAT,233,200,3,Spatial Design,D100,LEC,48,SURREY,14,1.4,0.0,1.4,34,71%,29%,,REG,1231,4
12-Jul,CAT,IAT,235,200,3,Information Design,D100,LEC,64,SURREY,6,0.6,0.0,0.6,58,91%,9%,,REG,1234,6
12-Jul,CAT,IAT,267,200,3,Intro to Technological Systems,D100,LEC,48,SURREY,7,0.7,0.0,0.7,41,85%,15%,,REG,1234,6
12-Jul,CAT,IAT,309W,300,4,Writing Methods for Research,D100,LEC,40,SURREY,23,3.1,0.0,3.1,17,43%,58%,,REG,1234,6
12-Jul,CAT,IAT,312,300,4,Foundations of Game Design,D100,LEC,48,SURREY,29,3.9,0.0,3.9,19,40%,60%,,REG,1231,4
12-Jul,CAT,IAT,334,300,4,Interface Design,D100,LEC,48,SURREY,21,2.8,0.0,2.8,27,56%,44%,,REG,1234,6
12-Jul,CAT,IAT,336,300,4,Materials in Design,D100,LEC,48,SURREY,27,3.6,0.0,3.6,21,44%,56%,,REG,1234,6
12-Jul,CAT,IAT,359,300,4,Mobile Computing,D100,LEC,48,SURREY,27,3.6,0.0,3.6,21,44%,56%,,REG,1231,4
12-Jul,CAT,IAT,431,400,4,Speculative Design,D100,LEC,48,SURREY,48,6.4,0.0,6.4,0,0%,100%,Full,REG,1234,5
12-Jul,CAT,IAT,432,400,3,Design Evaluation,D100,LEC,48,SURREY,32,3.2,0.0,3.2,16,33%,67%,,REG,1234,6
12-Jul,CAT,IAT,455,400,3,Computational Media,D100,LEC,48,SURREY,27,2.7,0.0,2.7,21,44%,56%,,REG,1231,2
12-Jul,CAT,PUB,131,100,3,Publication Design Technologie,B100,OLC,72,HRBRCNTR,23,2.3,0.0,2.3,49,68%,32%,,REG,1227,2
12-Jul,CAT,PUB,331,300,4,Graphic Design Transition:Book,D100,LEC,42,HRBRCNTR,16,2.1,0.0,2.1,26,62%,38%,,REG,1227,2
12-Jul,CAT,PUB,350,300,4,Marketing for Book Publishers,D100,LEC,35,HRBRCNTR,21,2.8,0.0,2.8,14,40%,60%,,REG,1231,4
12-Jul,CAT,PUB,372,300,4,The Book Publishing Process,D100,SEM,54,HRBRCNTR,26,3.5,0.0,3.5,28,52%,48%,,REG,1227,1
12-Jul,CAT,PUB,375,300,4,Magazine Media Publishing,E100,LEC,72,HRBRCNTR,24,3.2,0.0,3.2,48,67%,33%,,REG,1234,4
12-Jul,CAT,PUB,411,400,4,Making Knowledge Public,D100,SEM,13,HRBRCNTR,10,1.3,0.0,1.3,3,23%,77%,,REG,1227,1
12-Jul,CAT,PUB,456,400,4,Event Planning and Management,D100,SEM,40,HRBRCNTR,23,3.1,0.0,3.1,17,43%,58%,,REG,1231,4
12-Jul,CAT,PUB,480,400,4,Special Topics in Publishing,D100,SEM,30,HRBRCNTR,2,0.3,0.0,0.3,28,93%,7%,,REG,1234,5
12-Jul,EDUC,EDUC,100W,100,3,Selected Questions and Issues,D100,SEM,35,BURNABY,30,3.0,0.0,3.0,5,14%,86%,,REG,1234,6
12-Jul,EDUC,EDUC,100W,100,3,Selected Questions and Issues,OL01,OLC,60,BURNABY,45,4.5,0.0,4.5,15,25%,75%,,REG,1234,6
12-Jul,EDUC,EDUC,199,100,4,Foundations of Personal Agency,OL01,OLC,40,BURNABY,33,4.4,0.0,4.4,7,18%,83%,,REG,1234,6
12-Jul,EDUC,EDUC,220,200,3,Education Psychology,D100,LEC,216,BURNABY,89,8.9,0.0,8.9,127,59%,41%,,REG,1234,6
12-Jul,EDUC,EDUC,230,200,3,Intro. Philosophy of Education,OL01,OLC,40,BURNABY,26,2.6,0.0,2.6,14,35%,65%,,REG,1234,6
12-Jul,EDUC,EDUC,250,200,3,Hist of Educ in Western  World,D100,SEM,35,BURNABY,14,1.4,0.0,1.4,21,60%,40%,,REG,1231,5
12-Jul,EDUC,EDUC,311,300,3,Foundations in Indigenous Educ,E100,SEM,35,SURREY,25,2.5,0.0,2.5,10,29%,71%,,REG,1234,4
12-Jul,EDUC,EDUC,315,300,3,Language Acquisition,OL01,OLC,60,BURNABY,19,1.9,0.0,1.9,41,68%,32%,,REG,1234,6
12-Jul,EDUC,EDUC,320,300,3,Instructional Psychology,E100,LEC,35,SURREY,22,2.2,0.0,2.2,13,37%,63%,,REG,1231,3
12-Jul,EDUC,EDUC,322,300,3,Soc.Lives/Children,OL01,OLC,60,BURNABY,38,3.8,0.0,3.8,22,37%,63%,,REG,1234,6
12-Jul,EDUC,EDUC,323,300,3,Counselling Theories,D100,SEM,35,BURNABY,21,2.1,0.0,2.1,14,40%,60%,,REG,1234,6
12-Jul,EDUC,EDUC,324,300,3,Multicultural Counselling,D100,LEC,35,HRBRCNTR,30,3.0,0.0,3.0,5,14%,86%,,REG,1234,5
12-Jul,EDUC,EDUC,327,300,3,"Self, Psychology and Education",E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1231,5
12-Jul,EDUC,EDUC,328,300,3,Career Educ/Counsel.,E100,SEM,35,HRBRCNTR,24,2.4,0.0,2.4,11,31%,69%,,REG,1234,6
12-Jul,EDUC,EDUC,352W,300,4,Building Reflective Practice,D100,SEM,35,BURNABY,17,2.3,0.0,2.3,18,51%,49%,,REG,1234,6
12-Jul,EDUC,EDUC,370,300,4,Intl. and Intercultural Educ.,E100,LEC,35,BURNABY,17,2.3,0.0,2.3,18,51%,49%,,REG,1234,5
12-Jul,EDUC,EDUC,382,300,4,Diversity in Education,D100,SEM,35,BURNABY,15,2.0,0.0,2.0,20,57%,43%,,REG,1231,2
12-Jul,EDUC,EDUC,400,400,15,Education and Schooling,D002,SEM,36,SURREY,1,0.5,0.0,0.5,35,97%,3%,,REG,1227,2
12-Jul,EDUC,EDUC,400,400,15,Education and Schooling,D004,SEM,36,SURREY,2,1.0,0.0,1.0,34,94%,6%,,REG,1227,2
12-Jul,EDUC,EDUC,400,400,15,Education and Schooling,D006,SEM,36,BURNABY,1,0.5,0.0,0.5,35,97%,3%,,REG,1227,2
12-Jul,EDUC,EDUC,403,400,11,Studies-Teaching and Learning,D001,SEM,18,SURREY,15,5.5,0.0,5.5,3,17%,83%,,REG,1227,2
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D001,PRA,34,VAN,29,14.5,0.0,14.5,5,15%,85%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D002,PRA,34,BURNABY,24,12.0,0.0,12.0,10,29%,71%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D006,PRA,34,BURNABY,25,12.5,0.0,12.5,9,26%,74%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D007,PRA,34,BURNABY,29,14.5,0.0,14.5,5,15%,85%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D008,PRA,34,SURREY,28,14.0,0.0,14.0,6,18%,82%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D010,PRA,34,VAN,26,13.0,0.0,13.0,8,24%,76%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D011,PRA,34,VAN,28,14.0,0.0,14.0,6,18%,82%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D013,PRA,34,SURREY,29,14.5,0.0,14.5,5,15%,85%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D015,PRA,34,BURNABY,3,1.5,0.0,1.5,31,91%,9%,,PRT,1231,4
12-Jul,EDUC,EDUC,405,400,15,Teaching Semester,D020,PRA,34,FJO,4,2.0,0.0,2.0,30,88%,12%,,PRT,1231,4
12-Jul,EDUC,EDUC,406,400,12,Observation/Teaching,D001,PRA,16,BURNABY,1,0.4,0.0,0.4,15,94%,6%,,PRT,1231,4
12-Jul,EDUC,EDUC,422,400,4,Learn. Disabilities,OL01,OLC,60,BURNABY,31,4.1,0.0,4.1,29,48%,52%,,REG,1234,6
12-Jul,EDUC,EDUC,423,400,4,Helping Relationship,D100,SEM,15,BURNABY,15,2.0,0.0,2.0,0,0%,100%,Full,REG,1234,6
12-Jul,EDUC,EDUC,423,400,4,Helping Relationship,E100,SEM,15,HRBRCNTR,14,1.9,0.0,1.9,1,7%,93%,,REG,1234,6
12-Jul,EDUC,EDUC,423,400,4,Helping Relationship,E200,SEM,15,HRBRCNTR,12,1.6,0.0,1.6,3,20%,80%,,REG,1234,6
12-Jul,EDUC,EDUC,426,400,4,Teaching Children and Youth,E100,SEM,35,BURNABY,18,2.4,0.0,2.4,17,49%,51%,,REG,1234,6
12-Jul,EDUC,EDUC,456,400,4,Models of Contemporary Arts,D100,SEM,35,BURNABY,6,0.8,0.0,0.8,29,83%,17%,,REG,1227,2
12-Jul,EDUC,EDUC,464,400,4,Early Childhood Education,OL01,OLC,60,BURNABY,30,4.0,0.0,4.0,30,50%,50%,,REG,1234,6
12-Jul,EDUC,EDUC,469,400,4,Music Education,E100,SEM,35,BURNABY,9,1.2,0.0,1.2,26,74%,26%,,REG,1221,2
12-Jul,EDUC,EDUC,471,400,4,Curriculum Development,E100,SEM,35,BURNABY,10,1.3,0.0,1.3,25,71%,29%,,REG,1234,6
12-Jul,EDUC,EDUC,471,400,4,Curriculum Development,E200,SEM,35,BURNABY,5,0.7,0.0,0.7,30,86%,14%,,REG,1234,6
12-Jul,EDUC,EDUC,471,400,4,Curriculum Development,OL02,OLC,40,BURNABY,5,0.7,0.0,0.7,35,88%,13%,,REG,1234,6
12-Jul,EDUC,FAL,X99,100,4,Foundations of Acad. Literacy,D006,LEC,18,BURNABY,10,1.3,0.0,1.3,8,44%,56%,,REG,1234,6
12-Jul,EDUC,FAL,X99,100,4,Foundations of Acad. Literacy,D007,LEC,18,BURNABY,18,2.4,0.0,2.4,0,0%,100%,Full,REG,1234,6
12-Jul,EDUC,FAL,X99,100,4,Foundations of Acad. Literacy,D008,LEC,18,BURNABY,14,1.9,0.0,1.9,4,22%,78%,,REG,1234,6
12-Jul,EDUC,FAL,X99,100,4,Foundations of Acad. Literacy,D009,LEC,18,BURNABY,14,1.9,0.0,1.9,4,22%,78%,,REG,1234,6
12-Jul,EDUC,FAL,X99,100,4,Foundations of Acad. Literacy,P100,LEC,15,BURNABY,15,2.0,0.0,2.0,0,0%,100%,Full,REG,1234,6
12-Jul,ENV,ARCH,100,100,3,Anc. People/Places,OL01,OLC,320,BURNABY,152,15.2,0.0,15.2,168,53%,48%,,REG,1234,6
12-Jul,ENV,ARCH,101,100,3,Reconstructing the Human Past,OL01,OLC,320,BURNABY,44,4.4,0.0,4.4,276,86%,14%,,REG,1234,6
12-Jul,ENV,ARCH,131,100,3,Human Origins,D100,LEC,220,BURNABY,43,4.3,0.0,4.3,177,80%,20%,,REG,1234,6
12-Jul,ENV,ARCH,312,300,4,Greek Art and Archaeology,D100,LEC,15,BURNABY,8,1.1,0.0,1.1,7,47%,53%,,REG,1217,1
12-Jul,ENV,ARCH,323,300,3,Biological Anthropology II,D100,LEC,38,BURNABY,38,3.8,0.0,3.8,0,0%,100%,Full,REG,1227,2
12-Jul,ENV,ARCH,377,300,4,Historical Arch.,D100,LEC,24,BURNABY,16,2.1,0.0,2.1,8,33%,67%,,REG,1221,1
12-Jul,ENV,ARCH,479,400,3,Directed Readings,D100,IND,1,BURNABY,1,0.1,0.0,0.1,0,0%,100%,Full,DST,1234,2
12-Jul,ENV,EVSC,201W,200,3,Environ. Science in Practice,B100,OLC,65,BURNABY,12,1.2,0.0,1.2,53,82%,18%,,REG,1227,2
12-Jul,ENV,EVSC,300,300,3,Environmental Science Seminar,E100,SEM,35,BURNABY,9,0.9,0.0,0.9,26,74%,26%,,REG,1231,4
12-Jul,ENV,EVSC,380,300,3,Practicum I,D100,COP,20,METRO,1,0.0,0.5,0.5,19,95%,5%,,PRT,1234,5
12-Jul,ENV,EVSC,395,300,3,Special Topics in Environ. Sci,D100,LEC,30,BURNABY,8,0.8,0.0,0.8,22,73%,27%,,REG,1231,3
12-Jul,ENV,EVSC,400,400,4,Environmental Science Capstone,D100,LEC,25,BURNABY,18,2.4,0.0,2.4,7,28%,72%,,REG,1231,3
12-Jul,ENV,EVSC,495,400,3,Special Topics in Environ. Sci,D100,LEC,25,BURNABY,2,0.2,0.0,0.2,23,92%,8%,,REG,1227,1
12-Jul,ENV,EVSC,495,400,3,Special Topics in Environ. Sci,E100,LEC,40,BURNABY,10,1.0,0.0,1.0,30,75%,25%,,REG,1227,1
12-Jul,ENV,GEOG,111,100,3,Earth Systems,D100,LEC,280,BURNABY,90,9.0,0.0,9.0,190,68%,32%,,REG,1231,4
12-Jul,ENV,GEOG,162,100,3,Canada,OL01,OLC,200,BURNABY,68,6.8,0.0,6.8,132,66%,34%,,REG,1231,3
12-Jul,ENV,GEOG,213,200,3,Introduction to Geomorphology,D100,LEC,60,BURNABY,11,1.1,0.0,1.1,49,82%,18%,,REG,1231,4
12-Jul,ENV,GEOG,312,300,4,Geog Natural Hazards,OL01,OLC,135,BURNABY,86,11.5,0.0,11.5,49,36%,64%,,REG,1234,4
12-Jul,ENV,GEOG,327,300,4,Geography of Tourism,D100,LEC,60,BURNABY,26,3.5,0.0,3.5,34,57%,43%,,REG,1221,1
12-Jul,ENV,GEOG,351,300,4,Multimedia Cartography,D100,LEC,60,BURNABY,24,3.2,0.0,3.2,36,60%,40%,,REG,1227,2
12-Jul,ENV,GEOG,356,300,4,3D GIScience,D100,LEC,40,BURNABY,33,4.4,0.0,4.4,7,18%,83%,,REG,1227,2
12-Jul,ENV,GEOG,365,300,4,"Race, Resistance & Urban Space",D100,LEC,60,BURNABY,19,2.5,0.0,2.5,41,68%,32%,,REG,1227,2
12-Jul,ENV,GEOG,377,300,4,Environmental History,D100,LEC,22,BURNABY,12,1.6,0.0,1.6,10,45%,55%,,REG,1217,1
12-Jul,ENV,GEOG,412W,400,4,Glacial Processes/Environments,D100,LEC,17,BURNABY,10,1.3,0.0,1.3,7,41%,59%,,REG,1227,2
12-Jul,ENV,GEOG,423,400,4,Capitalist Natures,D100,LEC,25,BURNABY,17,2.3,0.0,2.3,8,32%,68%,,REG,1207,Not taught in last 2 yrs
12-Jul,ENV,GEOG,432,400,4,Problems-Environmental History,D100,SEM,6,BURNABY,6,0.8,0.0,0.8,0,0%,100%,Full,REG,1231,1
12-Jul,ENV,GEOG,451,400,4,Spatial Modeling,D100,LEC,25,BURNABY,19,2.5,0.0,2.5,6,24%,76%,,REG,1227,2
12-Jul,ENV,PLAN,100,100,3,Introduction to Planning,D100,LEC,100,BURNABY,35,3.5,0.0,3.5,65,65%,35%,,REG,1234,6
12-Jul,ENV,PLAN,407,400,4,Indig. Gov. & Res. Relationss,D100,SEM,10,BURNABY,3,0.4,0.0,0.4,7,70%,30%,,REG,1227,1
12-Jul,ENV,REM,225,200,3,Quantitative Toolkit,D100,LEC,75,BURNABY,18,1.8,0.0,1.8,57,76%,24%,,REG,1227,2
12-Jul,ENV,REM,311,300,3,Applied Population Ecology,D100,LEC,60,BURNABY,14,1.4,0.0,1.4,46,77%,23%,,REG,1231,3
12-Jul,ENV,REM,350,300,4,Sustainable Climate & Society,D100,LEC,60,SURREY,32,4.3,0.0,4.3,28,47%,53%,,REG,1231,3
12-Jul,ENV,REM,445,400,4,Environ.Risk Assess.,D100,LEC,40,BURNABY,14,1.9,0.0,1.9,26,65%,35%,,REG,1227,2
12-Jul,ENV,SD,281,200,3,Introduction to Sustainability,D100,LEC,100,BURNABY,27,2.7,0.0,2.7,73,73%,27%,,REG,1231,3
12-Jul,HSCI,HSCI,120,100,3,Human Sexuality and Behaviour,D100,LEC,275,BURNABY,55,5.5,0.0,5.5,220,80%,20%,,REG,1231,4
12-Jul,HSCI,HSCI,130,100,4,Foundations of Health Science,D200,LEC,96,SURREY,42,5.6,0.0,5.6,54,56%,44%,,REG,1234,6
12-Jul,HSCI,HSCI,206,200,3,Economics of Health Care,D100,LEC,150,BURNABY,22,2.2,0.0,2.2,128,85%,15%,,REG,1231,4
12-Jul,HSCI,HSCI,230,200,3,Eval. Epidemiological Research,D100,LEC,240,BURNABY,24,2.4,0.0,2.4,216,90%,10%,,REG,1234,5
12-Jul,HSCI,HSCI,312,300,3,"Hlth Promo: Indiv, Communities",D100,LEC,130,BURNABY,41,4.1,0.0,4.1,89,68%,32%,,REG,1231,4
12-Jul,HSCI,HSCI,324,300,3,Human Genetics and Evolution,D100,LEC,160,BURNABY,50,5.0,0.0,5.0,110,69%,31%,,REG,1231,4
12-Jul,HSCI,HSCI,326,300,3,Introductory Immunology,D100,LEC,50,BURNABY,12,1.2,0.0,1.2,38,76%,24%,,REG,1234,5
12-Jul,HSCI,HSCI,336,300,4,Health Sciences Laboratory,D100,LAB,20,BURNABY,13,1.7,0.0,1.7,7,35%,65%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,HSCI,HSCI,338,300,3,Virology,D100,LEC,25,BURNABY,3,0.3,0.0,0.3,22,88%,12%,,REG,1227,2
12-Jul,HSCI,HSCI,340,300,3,Social Determinants of Health,D100,LEC,150,BURNABY,36,3.6,0.0,3.6,114,76%,24%,,REG,1231,4
12-Jul,HSCI,HSCI,402,400,3,"Substance Use, Addiction & Pub",D100,LEC,70,BURNABY,70,7.0,0.0,7.0,0,0%,100%,Full,REG,1227,1
12-Jul,HSCI,HSCI,440,400,4,Cell Pathophysiology Lab,D100,LEC,24,BURNABY,24,3.2,0.0,3.2,0,0%,100%,Full,REG,1231,4
12-Jul,HSCI,HSCI,462,400,3,Seminar in DOHaD,D100,SEM,50,BURNABY,40,4.0,0.0,4.0,10,20%,80%,,REG,1217,1
12-Jul,HSCI,HSCI,477,400,3,Seminar in Vaccinology,D100,SEM,50,BURNABY,50,5.0,0.0,5.0,0,0%,100%,Full,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
12-Jul,HSCI,HSCI,478,400,3,Molecular Epidemiology Seminar,D100,SEM,40,BURNABY,38,3.8,0.0,3.8,2,5%,95%,,REG,1227,2
