Date,Faculty,Subject,CatNbr,Level,Credit,Course Title,Sect,Type,MaxEnrol,Location,ActEnrol,NonCoopAFTE,CoopAFTE,TotAFTE,SeatsRemaining,%CapRemaining,%Filled,Status,CrsFlag,LastSemTaught5Yrs,#SemTaught2Yrs
23-Nov,REG,BOT,145,100,0,Back on Track Student Success,D100,SEM,20,BURNABY,18,0.0,0.0,0.0,2,10%,90%,,BOT,1227,6
23-Nov,SCI,ACMA,201,200,3,Interest Theory & Applications,D100,LEC,50,BURNABY,19,1.9,0.0,1.9,31,62%,38%,,REG,1221,1
23-Nov,SCI,ACMA,401,400,3,Long-Term Actuarial Math II,D100,LEC,25,BURNABY,21,2.1,0.0,2.1,4,16%,84%,,REG,1221,1
23-Nov,SCI,ACMA,470,400,3,Property/Casualty Insurance,E100,LEC,20,HRBRCNTR,12,1.2,0.0,1.2,8,40%,60%,,REG,1221,1
23-Nov,SCI,BISC,102,100,4,General Biology,D100,LEC,320,BURNABY,226,30.1,0.0,30.1,94,29%,71%,,REG,1227,6
23-Nov,SCI,BISC,102,100,4,General Biology,D200,LEC,144,SURREY,81,10.8,0.0,10.8,63,44%,56%,,REG,1227,6
23-Nov,SCI,BISC,113,100,3,Biology in Everyday Life B-Sci,OL01,OLC,75,BURNABY,63,6.3,0.0,6.3,12,16%,84%,,REG,1227,5
23-Nov,SCI,BISC,202,200,3,Genetics,D100,LEC,240,BURNABY,180,18.0,0.0,18.0,60,25%,75%,,REG,1227,6
23-Nov,SCI,BISC,300,300,3,Evolution,D100,LEC,120,BURNABY,60,6.0,0.0,6.0,60,50%,50%,,REG,1227,6
23-Nov,SCI,BISC,302W,300,3,Genetic Analysis,D100,LEC,96,BURNABY,83,8.3,0.0,8.3,13,14%,86%,,REG,1221,2
23-Nov,SCI,BISC,306,300,4,Invertebrate Biology,D100,LEC,66,BURNABY,66,8.8,0.0,8.8,0,0%,100%,Full,REG,1221,1
23-Nov,SCI,BISC,318,300,3,Parasitology,D100,LEC,72,BURNABY,43,4.3,0.0,4.3,29,40%,60%,,REG,1221,2
23-Nov,SCI,BISC,333,300,3,Developmental Bio.,D100,LEC,120,BURNABY,56,5.6,0.0,5.6,64,53%,47%,,REG,1227,4
23-Nov,SCI,BISC,342,300,3,Practicum II,D100,COP,20,BURNABY,4,0.0,2.0,2.0,16,80%,20%,,PRT,1227,6
23-Nov,SCI,BISC,342,300,3,Practicum II,D200,COP,5,OFF,3,0.0,1.5,1.5,2,40%,60%,,PRT,1227,6
23-Nov,SCI,BISC,373,300,3,Brewing Science,D100,LEC,54,BURNABY,54,5.4,0.0,5.4,0,0%,100%,Full,REG,1201,Not taught in last 2 yrs
23-Nov,SCI,BISC,441,400,3,Evol. of Health and Disease,D100,LEC,41,BURNABY,41,4.1,0.0,4.1,0,0%,100%,Full,REG,1217,1
23-Nov,SCI,BISC,443,400,3,Practicum III,D100,COP,10,BURNABY,2,0.0,1.0,1.0,8,80%,20%,,PRT,1227,6
23-Nov,SCI,BISC,498,400,3,Undergraduate Research I,D100,LAB,30,BURNABY,7,0.7,0.0,0.7,23,77%,23%,,REG,1227,6
23-Nov,SCI,BPK,140,100,3,Contemporary Health,D200,LEC,50,SURREY,28,2.8,0.0,2.8,22,44%,56%,,REG,1227,6
23-Nov,SCI,BPK,142,100,3,Introduction to BPK,D200,LEC,54,SURREY,28,2.8,0.0,2.8,26,48%,52%,,REG,1227,6
23-Nov,SCI,BPK,143,100,3,Exercise: Health Performance,D100,LEC,120,BURNABY,114,11.4,0.0,11.4,6,5%,95%,,REG,1227,4
23-Nov,SCI,BPK,207,200,3,Sensorimotor Cntl and Learning,D100,LEC,120,BURNABY,68,6.8,0.0,6.8,52,43%,57%,,REG,1227,4
23-Nov,SCI,BPK,303,300,3,Assess. of Movement & Function,D100,LEC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1227,5
23-Nov,SCI,BPK,304W,300,3,Inquiry and Measurement,D100,LEC,95,BURNABY,93,9.3,0.0,9.3,2,2%,98%,,REG,1227,6
23-Nov,SCI,BPK,305,300,3,Human Physiology I,D100,LEC,108,BURNABY,108,10.8,0.0,10.8,0,0%,100%,Full,REG,1227,4
23-Nov,SCI,BPK,307,300,3,Human Physiology III,D100,LEC,80,BURNABY,67,6.7,0.0,6.7,13,16%,84%,,REG,1221,2
23-Nov,SCI,BPK,310,300,3,Exer/Work Physiology,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,BPK,311,300,3,Apl.Human Nutrition,D100,LEC,60,BURNABY,48,4.8,0.0,4.8,12,20%,80%,,REG,1227,4
23-Nov,SCI,BPK,312,300,3,Nutrition/Fitness,D100,LEC,60,BURNABY,51,5.1,0.0,5.1,9,15%,85%,,REG,1227,3
23-Nov,SCI,BPK,325,300,3,Basic Human Anatomy,B100,OLC,50,BURNABY,19,1.9,0.0,1.9,31,62%,38%,,REG,1227,4
23-Nov,SCI,BPK,326,300,4,Functional Anatomy,D100,LEC,60,BURNABY,60,8.0,0.0,8.0,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,BPK,342,300,3,Active Health,OL01,OLC,120,BURNABY,13,1.3,0.0,1.3,107,89%,11%,,REG,1224,3
23-Nov,SCI,BPK,407,400,3,Human Physiology Lab,D200,LAB,20,BURNABY,20,2.0,0.0,2.0,0,0%,100%,Full,REG,1227,3
23-Nov,SCI,BPK,407,400,3,Human Physiology Lab,D300,LAB,20,BURNABY,20,2.0,0.0,2.0,0,0%,100%,Full,REG,1227,3
23-Nov,SCI,BPK,415,400,3,Neural Control of Movement,D100,LEC,40,BURNABY,21,2.1,0.0,2.1,19,48%,53%,,REG,1221,2
23-Nov,SCI,BPK,417,400,3,Obesity and Weight Management,D100,LEC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1221,2
23-Nov,SCI,BPK,423,400,3,Selected Topics in BPK IV,D100,LEC,60,BURNABY,9,0.9,0.0,0.9,51,85%,15%,,REG,1227,1
23-Nov,SCI,BPK,443,400,3,Advanced Exercise Programming,E100,LEC,24,BURNABY,24,2.4,0.0,2.4,0,0%,100%,Full,REG,1221,1
23-Nov,SCI,BPK,444,400,3,Cardiac Disease,D100,LEC,60,BURNABY,54,5.4,0.0,5.4,6,10%,90%,,REG,1201,Not taught in last 2 yrs
23-Nov,SCI,BPK,452,400,3,Practicum IV,D100,PRA,25,BURNABY,1,0.0,0.5,0.5,24,96%,4%,,PRT,1227,6
23-Nov,SCI,BPK,482,400,3,Ergonomics and Rehabilitation,D100,LEC,16,BURNABY,12,1.2,0.0,1.2,4,25%,75%,,REG,1221,2
23-Nov,SCI,BPK,498,400,3,Directed Study Experiential,D100,IND,10,BURNABY,1,0.1,0.0,0.1,9,90%,10%,,DST,1227,6
23-Nov,SCI,CHEM,111,100,4,Intro.Chemistry Lab,D100,LEC,48,BURNABY,35,4.7,0.0,4.7,13,27%,73%,,REG,1227,2
23-Nov,SCI,CHEM,121,100,4,General Chem/Lab I,D200,LEC,60,SURREY,14,1.9,0.0,1.9,46,77%,23%,,REG,1227,2
23-Nov,SCI,CHEM,122,100,2,General Chemistry II,D100,LEC,448,BURNABY,438,29.2,0.0,29.2,10,2%,98%,,REG,1227,6
23-Nov,SCI,CHEM,125,100,1,General Chemistry Laboratory I,LB03,LAB,10,BURNABY,9,0.3,0.0,0.3,1,10%,90%,,REG,1227,6
23-Nov,SCI,CHEM,125,100,1,General Chemistry Laboratory I,LC12,LAB,10,SURREY,4,0.1,0.0,0.1,6,60%,40%,,REG,1227,6
23-Nov,SCI,CHEM,126,100,2,General Chem Lab II,LA03,LAB,80,BURNABY,80,5.3,0.0,5.3,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,CHEM,126,100,2,General Chem Lab II,LA04,LAB,80,BURNABY,80,5.3,0.0,5.3,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,CHEM,126,100,2,General Chem Lab II,LC01,LAB,56,SURREY,47,3.1,0.0,3.1,9,16%,84%,,REG,1227,6
23-Nov,SCI,CHEM,126,100,2,General Chem Lab II,LC02,LAB,56,SURREY,15,1.0,0.0,1.0,41,73%,27%,,REG,1227,6
23-Nov,SCI,CHEM,192,100,3,"Chemistry/Home,Work,Environ.",D100,LEC,80,BURNABY,10,1.0,0.0,1.0,70,88%,13%,,REG,1181,Not taught in last 2 yrs
23-Nov,SCI,CHEM,216,200,2,Intro Analytical Chem Lab,LA02,LAB,18,BURNABY,18,1.2,0.0,1.2,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,CHEM,260,200,4,"Atoms,Molecules,Spec",D100,LEC,36,BURNABY,16,2.1,0.0,2.1,20,56%,44%,,REG,1227,3
23-Nov,SCI,CHEM,281,200,4,Organic Chem and Lab I,D100,LEC,252,BURNABY,215,28.7,0.0,28.7,37,15%,85%,,REG,1227,2
23-Nov,SCI,CHEM,283,200,3,Organic Chemistry IIb,D100,LEC,78,BURNABY,28,2.8,0.0,2.8,50,64%,36%,,REG,1227,6
23-Nov,SCI,CHEM,286,200,2,Organic Chem Lab II,LA03,LAB,57,BURNABY,53,3.5,0.0,3.5,4,7%,93%,,REG,1227,5
23-Nov,SCI,CHEM,316,300,4,Instrumental Anal.,D100,LEC,30,BURNABY,18,2.4,0.0,2.4,12,40%,60%,,REG,1227,4
23-Nov,SCI,CHEM,336,300,2,Advn.Inorgan.Chem Lb,LA01,LAB,20,BURNABY,18,1.2,0.0,1.2,2,10%,90%,,REG,1221,2
23-Nov,SCI,CHEM,336,300,2,Advn.Inorgan.Chem Lb,LA02,LAB,20,BURNABY,20,1.3,0.0,1.3,0,0%,100%,Full,REG,1221,2
23-Nov,SCI,CHEM,372,300,3,Atmospheric Environ.,D100,LEC,30,BURNABY,6,0.6,0.0,0.6,24,80%,20%,,REG,1211,1
23-Nov,SCI,CHEM,381,300,4,Organic Chemistry,D100,LEC,20,BURNABY,12,1.6,0.0,1.6,8,40%,60%,,REG,1221,1
23-Nov,SCI,CHEM,440,400,3,Solid State Material,D100,LEC,25,BURNABY,19,1.9,0.0,1.9,6,24%,76%,,REG,1221,2
23-Nov,SCI,CHEM,449,400,3,Topics in Materials Chemistry,D100,LEC,20,BURNABY,5,0.5,0.0,0.5,15,75%,25%,,REG,1191,Not taught in last 2 yrs
23-Nov,SCI,CHEM,465,400,3,Electrochemistry,D100,LEC,35,BURNABY,10,1.0,0.0,1.0,25,71%,29%,,REG,1187,Not taught in last 2 yrs
23-Nov,SCI,EASC,106,100,3,Earth Through Time,D100,LEC,60,BURNABY,21,2.1,0.0,2.1,39,65%,35%,,REG,1221,2
23-Nov,SCI,EASC,210,200,3,Evolving Earth,D100,LEC,24,BURNABY,12,1.2,0.0,1.2,12,50%,50%,,REG,1227,4
23-Nov,SCI,EASC,300,300,3,Selected Topics Earth Sciences,D100,LEC,60,BURNABY,17,1.7,0.0,1.7,43,72%,28%,,REG,1221,1
23-Nov,SCI,EASC,314,300,3,Principles of Glaciology,D100,LEC,24,BURNABY,18,1.8,0.0,1.8,6,25%,75%,,REG,1201,Not taught in last 2 yrs
23-Nov,SCI,EASC,402,400,3,Sedimentology,D100,LEC,12,BURNABY,6,0.6,0.0,0.6,6,50%,50%,,REG,1207,Not taught in last 2 yrs
23-Nov,SCI,EASC,403,400,3,Quaternary Geology,D100,LEC,18,BURNABY,7,0.7,0.0,0.7,11,61%,39%,,REG,1221,2
23-Nov,SCI,EASC,410,400,3,Groundwater Contamination,D100,LEC,18,BURNABY,5,0.5,0.0,0.5,13,72%,28%,,REG,1211,1
23-Nov,SCI,EASC,491,400,1,Directed Readings,D100,IND,3,BURNABY,2,0.1,0.0,0.1,1,33%,67%,,DST,1227,2
23-Nov,SCI,FAN,X99,100,4,Analytical/Quant Reasoning,D100,LEC,32,BURNABY,24,3.2,0.0,3.2,8,25%,75%,,REG,1227,6
23-Nov,SCI,FAN,X99,100,4,Analytical/Quant Reasoning,D400,LEC,32,SURREY,5,0.7,0.0,0.7,27,84%,16%,,REG,1227,6
23-Nov,SCI,MACM,201,200,3,Discrete Math II,D100,LEC,195,BURNABY,195,19.5,0.0,19.5,0,0%,100%,Full,REG,1227,4
23-Nov,SCI,MACM,201,200,3,Discrete Math II,D400,LEC,151,SURREY,76,7.6,0.0,7.6,75,50%,50%,,REG,1227,4
23-Nov,SCI,MACM,316,300,3,Numerical Analysis I,D100,LEC,228,BURNABY,228,22.8,0.0,22.8,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,MACM,401,400,3,Intro to Computer Algebra,D100,LEC,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1211,1
23-Nov,SCI,MATH,100,100,3,Precalculus,D400,LEC,82,SURREY,31,3.1,0.0,3.1,51,62%,38%,,REG,1227,4
23-Nov,SCI,MATH,130,100,3,Geometry for Computer Graphics,D400,LEC,100,SURREY,32,3.2,0.0,3.2,68,68%,32%,,REG,1227,4
23-Nov,SCI,MATH,152,100,3,Calculus II,D200,LEC,32,BURNABY,8,0.8,0.0,0.8,24,75%,25%,,REG,1227,6
23-Nov,SCI,MATH,155,100,3,Math for the Life Sciences II,D100,LEC,440,BURNABY,440,44.0,0.0,44.0,0,0%,100%,Full,REG,1224,4
23-Nov,SCI,MATH,157,100,3,Calculus I for Social Sciences,D100,LEC,300,BURNABY,262,26.2,0.0,26.2,38,13%,87%,,REG,1227,6
23-Nov,SCI,MATH,158,100,3,Calculus II for Social Sci.,E100,LEC,220,BURNABY,60,6.0,0.0,6.0,160,73%,27%,,REG,1221,2
23-Nov,SCI,MATH,190,100,4,Mathematics for Teachers,B100,LEC,60,BURNABY,33,4.4,0.0,4.4,27,45%,55%,,REG,1227,6
23-Nov,SCI,MATH,208W,200,3,Intro Operations Research,D100,LEC,40,BURNABY,18,1.8,0.0,1.8,22,55%,45%,,REG,1221,2
23-Nov,SCI,MATH,232,200,3,Applied Linear Algebra,D100,LEC,450,BURNABY,438,43.8,0.0,43.8,12,3%,97%,,REG,1227,6
23-Nov,SCI,MATH,232,200,3,Applied Linear Algebra,D400,LEC,130,SURREY,95,9.5,0.0,9.5,35,27%,73%,,REG,1227,6
23-Nov,SCI,MATH,240,200,3,Algebra I: Linear Algebra,D100,LEC,90,BURNABY,74,7.4,0.0,7.4,16,18%,82%,,REG,1227,6
23-Nov,SCI,MATH,242,200,3,Intro to Analysis I,D100,LEC,96,BURNABY,64,6.4,0.0,6.4,32,33%,67%,,REG,1221,2
23-Nov,SCI,MATH,251,200,3,Calculus III,D100,LEC,175,BURNABY,99,9.9,0.0,9.9,76,43%,57%,,REG,1227,6
23-Nov,SCI,MATH,252,200,3,Vector Calculus,D100,LEC,76,BURNABY,40,4.0,0.0,4.0,36,47%,53%,,REG,1221,2
23-Nov,SCI,MATH,304,300,3,Mathematical Journeys IV,D100,LEC,64,BURNABY,46,4.6,0.0,4.6,18,28%,72%,,REG,1211,1
23-Nov,SCI,MATH,336,300,3,Job Practicum I,D200,COP,20,OFF,3,0.0,1.5,1.5,17,85%,15%,,PRT,1227,6
23-Nov,SCI,MATH,337,300,3,Job Practicum II,D100,COP,20,METRO,1,0.0,0.5,0.5,19,95%,5%,,PRT,1227,6
23-Nov,SCI,MATH,341,300,3,Algebra III: Groups,D100,LEC,36,BURNABY,31,3.1,0.0,3.1,5,14%,86%,,REG,1221,2
23-Nov,SCI,MATH,396,300,3,Selected Topics in Mathematics,D100,LEC,38,BURNABY,21,2.1,0.0,2.1,17,45%,55%,,REG,1217,1
23-Nov,SCI,MATH,436,400,3,Job Practicum III,D100,COP,20,METRO,1,0.0,0.5,0.5,19,95%,5%,,PRT,1227,6
23-Nov,SCI,MATH,436,400,3,Job Practicum III,D200,COP,20,OFF,1,0.0,0.5,0.5,19,95%,5%,,PRT,1227,6
23-Nov,SCI,MATH,440,400,3,Galois Theory,D100,LEC,33,BURNABY,29,2.9,0.0,2.9,4,12%,88%,,REG,1211,1
23-Nov,SCI,MATH,467,400,3,Dynamical Systems,D100,LEC,34,BURNABY,29,2.9,0.0,2.9,5,15%,85%,,REG,1211,1
23-Nov,SCI,MBB,222,200,3,Molecular Biology and Biochem.,D100,LEC,210,BURNABY,210,21.0,0.0,21.0,0,0%,100%,Full,REG,1227,6
23-Nov,SCI,MBB,231,200,3,Cellular Biology and Biochem.,D100,LEC,210,BURNABY,169,16.9,0.0,16.9,41,20%,80%,,REG,1227,6
23-Nov,SCI,MBB,251,200,3,Practicum II,D100,COP,40,METRO,11,0.0,5.5,5.5,29,73%,28%,,PRT,1227,6
23-Nov,SCI,MBB,321,300,3,Intermediary Metabolism,D100,LEC,115,BURNABY,89,8.9,0.0,8.9,26,23%,77%,,REG,1227,6
23-Nov,SCI,MBB,322,300,3,Molecular Physiology,D100,LEC,100,BURNABY,52,5.2,0.0,5.2,48,48%,52%,,REG,1227,4
23-Nov,SCI,MBB,326,300,3,Introductory Immunology,D100,LEC,60,BURNABY,43,4.3,0.0,4.3,17,28%,72%,,REG,1227,4
23-Nov,SCI,MBB,328,300,3,Intro Microbial Pathogenesis,D100,LEC,50,BURNABY,32,3.2,0.0,3.2,18,36%,64%,,REG,1221,2
23-Nov,SCI,MBB,342,300,3,Introductory Genomics & Bioinf,D100,LEC,54,BURNABY,36,3.6,0.0,3.6,18,33%,67%,,REG,1227,4
23-Nov,SCI,MBB,438,400,3,Human Molecular Genetics,D100,LEC,80,BURNABY,72,7.2,0.0,7.2,8,10%,90%,,REG,1221,2
23-Nov,SCI,MBB,446,400,3,Molecular Biology of Cancer,D100,LEC,80,BURNABY,61,6.1,0.0,6.1,19,24%,76%,,REG,1221,2
23-Nov,SCI,MBB,451,400,3,Practicum IV,D100,COP,40,METRO,2,0.0,1.0,1.0,38,95%,5%,,PRT,1227,6
23-Nov,SCI,MBB,465,400,3,Cancer Genomics,D100,LEC,60,BURNABY,22,2.2,0.0,2.2,38,63%,37%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Nov,SCI,PHYS,100,100,3,Introduction to Physics,D100,LEC,300,BURNABY,160,16.0,0.0,16.0,140,47%,53%,,REG,1227,6
23-Nov,SCI,PHYS,101,100,3,Physics for Life Sciences I,D100,LEC,324,BURNABY,278,27.8,0.0,27.8,46,14%,86%,,REG,1227,6
23-Nov,SCI,PHYS,101,100,3,Physics for Life Sciences I,D200,LEC,54,SURREY,44,4.4,0.0,4.4,10,19%,81%,,REG,1227,6
23-Nov,SCI,PHYS,120,100,3,Mechanics and Modern Physics,D100,LEC,216,BURNABY,204,20.4,0.0,20.4,12,6%,94%,,REG,1227,4
23-Nov,SCI,PHYS,132,100,1,Physics Laboratory I,LA01,LAB,99,BURNABY,87,2.9,0.0,2.9,12,12%,88%,,REG,1227,4
23-Nov,SCI,PHYS,133,100,1,Physics Laboratory II,LA01,LAB,99,BURNABY,72,2.4,0.0,2.4,27,27%,73%,,REG,1224,4
23-Nov,SCI,PHYS,141,100,4,"Optics, Electricity, Magnetism",D100,LEC,72,SURREY,19,2.5,0.0,2.5,53,74%,26%,,REG,1221,1
23-Nov,SCI,PHYS,336,300,3,Practicum II,D100,COP,10,BURNABY,1,0.0,0.5,0.5,9,90%,10%,,PRT,1227,4
23-Nov,SCI,PHYS,365,300,3,Semiconductor Device,D100,LEC,20,BURNABY,6,0.6,0.0,0.6,14,70%,30%,,REG,1211,1
23-Nov,SCI,PHYS,432,400,6,Honors Thesis,D100,IND,10,BURNABY,1,0.2,0.0,0.2,9,90%,10%,,DST,1227,4
23-Nov,SCI,STAT,201,200,3,Statistics for Life Sciences,D900,LEC,310,SURREY,85,8.5,0.0,8.5,225,73%,27%,,REG,1227,6
23-Nov,SCI,STAT,203,200,3,Statistics for Social Sciences,OL01,OLC,100,BURNABY,86,8.6,0.0,8.6,14,14%,86%,,REG,1227,6
23-Nov,SCI,STAT,240,200,3,Introduction to Data Science,D100,LEC,140,BURNABY,80,8.0,0.0,8.0,60,43%,57%,,REG,1221,2
23-Nov,SCI,STAT,260,200,2,Intro R for Data Science,D100,LEC,140,BURNABY,93,6.2,0.0,6.2,47,34%,66%,,REG,1227,3
23-Nov,SCI,STAT,261,200,1,Intro R Lab for Data Science,D100,LAB,20,BURNABY,21,0.7,0.0,0.7,-1,-5%,105%,Full,REG,1227,3
23-Nov,SCI,STAT,261,200,1,Intro R Lab for Data Science,D500,LAB,20,BURNABY,2,0.1,0.0,0.1,18,90%,10%,,REG,1227,3
23-Nov,SCI,STAT,270,200,3,Probability and Statistics,D100,LEC,350,BURNABY,152,15.2,0.0,15.2,198,57%,43%,,REG,1227,6
23-Nov,SCI,STAT,270,200,3,Probability and Statistics,OL01,OLC,100,BURNABY,49,4.9,0.0,4.9,51,51%,49%,,REG,1227,6
23-Nov,SCI,STAT,300W,300,3,Statistics Communication,D100,SEM,35,BURNABY,27,2.7,0.0,2.7,8,23%,77%,,REG,1224,4
23-Nov,SCI,STAT,302,300,3,Experiment/Observational Data,D100,LEC,300,BURNABY,108,10.8,0.0,10.8,192,64%,36%,,REG,1227,6
23-Nov,SCI,STAT,336,300,3,Job Practicum I,D100,COP,10,METRO,2,0.0,1.0,1.0,8,80%,20%,,PRT,1227,6
23-Nov,SCI,STAT,337,300,3,Job Practicum II,D100,COP,10,METRO,1,0.0,0.5,0.5,9,90%,10%,,PRT,1227,6
23-Nov,SCI,STAT,361,300,1,Advanced R Lab for Data Sci,D100,LAB,25,BURNABY,22,0.7,0.0,0.7,3,12%,88%,,REG,1221,2
23-Nov,SCI,STAT,361,300,1,Advanced R Lab for Data Sci,D400,LAB,25,BURNABY,15,0.5,0.0,0.5,10,40%,60%,,REG,1221,2
23-Nov,SCI,STAT,380,300,3,Stochastic Processes,D100,LEC,65,BURNABY,26,2.6,0.0,2.6,39,60%,40%,,REG,1221,2
23-Nov,SCI,STAT,403,400,3,Inter.Sampling,E100,LEC,60,BURNABY,52,5.2,0.0,5.2,8,13%,87%,,REG,1221,2
23-Nov,SCI,STAT,436,400,3,Job Practicum III,D200,COP,10,OFF,1,0.0,0.5,0.5,9,90%,10%,,PRT,1227,5
23-Nov,SCI,STAT,475,400,3,Applied Discrete Data Analysis,D100,LEC,114,BURNABY,92,9.2,0.0,9.2,22,19%,81%,,REG,1221,2
23-Nov,APSC,CMPT,120,100,3,Intro.Cmpt.Sci/Programming I,D200,LEC,200,BURNABY,32,3.2,0.0,3.2,168,84%,16%,,REG,1227,6
23-Nov,APSC,CMPT,120,100,3,Intro.Cmpt.Sci/Programming I,D300,LEC,195,BURNABY,22,2.2,0.0,2.2,173,89%,11%,,REG,1227,6
23-Nov,APSC,CMPT,130,100,3,Intro to Computer Prog I,D100,LEC,200,SURREY,9,0.9,0.0,0.9,191,96%,5%,,REG,1227,3
23-Nov,APSC,CMPT,135,100,3,Intro to Computer Prog II,D100,LEC,200,SURREY,46,4.6,0.0,4.6,154,77%,23%,,REG,1221,2
23-Nov,APSC,CMPT,210,200,3,Probability and Computing,D100,LEC,150,BURNABY,42,4.2,0.0,4.2,108,72%,28%,,REG,1227,2
23-Nov,APSC,CMPT,276,200,3,Intro Software Engineering,D200,LEC,100,SURREY,35,3.5,0.0,3.5,65,65%,35%,,REG,1227,6
23-Nov,APSC,CMPT,295,200,3,Intro. to Computer Systems,D100,LEC,190,BURNABY,190,19.0,0.0,19.0,0,0%,100%,Full,REG,1227,6
23-Nov,APSC,CMPT,300,300,3,Operating Systems I,D200,LEC,100,SURREY,47,4.7,0.0,4.7,53,53%,47%,,REG,1227,6
23-Nov,APSC,CMPT,307,300,3,Data Structures,D100,LEC,141,BURNABY,130,13.0,0.0,13.0,11,8%,92%,,REG,1227,6
23-Nov,APSC,CMPT,307,300,3,Data Structures,D200,LEC,150,BURNABY,6,0.6,0.0,0.6,144,96%,4%,,REG,1227,6
23-Nov,APSC,CMPT,310,300,3,Intro Artificial Intelligence,D100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,6
23-Nov,APSC,CMPT,340,300,3,Biomedical Computing,OL01,OLC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1214,2
23-Nov,APSC,CMPT,354,300,3,Database Systems I,D100,LEC,141,BURNABY,141,14.1,0.0,14.1,0,0%,100%,Full,REG,1227,6
23-Nov,APSC,CMPT,354,300,3,Database Systems I,D300,LEC,120,SURREY,79,7.9,0.0,7.9,41,34%,66%,,REG,1227,6
23-Nov,APSC,CMPT,363,300,3,User Interface Dsgn,D200,LEC,100,BURNABY,100,10.0,0.0,10.0,0,0%,100%,Full,REG,1227,6
23-Nov,APSC,CMPT,371,300,3,Data Communications/Networking,D100,LEC,125,SURREY,125,12.5,0.0,12.5,0,0%,100%,Full,REG,1227,6
23-Nov,APSC,CMPT,376W,300,3,Tech.Writing and Group Dynamic,D100,LEC,100,BURNABY,100,10.0,0.0,10.0,0,0%,100%,Full,REG,1227,6
23-Nov,APSC,CMPT,383,300,3,Programming Langs.,D100,LEC,115,BURNABY,115,11.5,0.0,11.5,0,0%,100%,Full,REG,1227,5
23-Nov,APSC,CMPT,412,400,3,Computational Vision,D100,LEC,119,BURNABY,119,11.9,0.0,11.9,0,0%,100%,Full,REG,1217,1
23-Nov,APSC,CMPT,415,400,3,Special Resrch Proje,D200,IND,5,BURNABY,6,0.6,0.0,0.6,-1,-20%,120%,Full,REG,1227,6
23-Nov,APSC,CMPT,416,400,3,Special Research Projects,D200,IND,5,BURNABY,6,0.6,0.0,0.6,-1,-20%,120%,Full,DST,1227,6
23-Nov,APSC,CMPT,427,400,3,Practicum II,D100,COP,60,METRO,32,0.0,16.0,16.0,28,47%,53%,,PRT,1227,6
23-Nov,APSC,CMPT,427,400,3,Practicum II,D200,COP,40,OFF,3,0.0,1.5,1.5,37,93%,8%,,PRT,1227,6
23-Nov,APSC,CMPT,428,400,3,Practicum III,D100,COP,60,METRO,18,0.0,9.0,9.0,42,70%,30%,,PRT,1227,6
23-Nov,APSC,CMPT,428,400,3,Practicum III,D200,COP,40,OFF,1,0.0,0.5,0.5,39,98%,3%,,PRT,1227,6
23-Nov,APSC,CMPT,428,400,3,Practicum III,D300,COP,40,METRO,2,0.0,1.0,1.0,38,95%,5%,,PRT,1227,6
23-Nov,APSC,CMPT,429,400,3,Practicum IV,D100,COP,40,METRO,8,0.0,4.0,4.0,32,80%,20%,,PRT,1227,6
23-Nov,APSC,CMPT,430,400,3,Practicum V,D200,COP,40,OFF,1,0.0,0.5,0.5,39,98%,3%,,PRT,1227,6
23-Nov,APSC,CMPT,431,400,3,Distributed Systems,D100,LEC,80,BURNABY,80,8.0,0.0,8.0,0,0%,100%,Full,REG,1227,4
23-Nov,APSC,CMPT,464,400,3,Geometric Modelling in CG,D100,LEC,20,BURNABY,20,2.0,0.0,2.0,0,0%,100%,Full,REG,1217,2
23-Nov,APSC,CMPT,474,400,3,Web Systems Architecture,D100,LEC,120,SURREY,116,11.6,0.0,11.6,4,3%,97%,,REG,1217,2
23-Nov,APSC,CMPT,475,400,3,Requirements Engineering,D100,LEC,120,BURNABY,120,12.0,0.0,12.0,0,0%,100%,Full,REG,1227,4
23-Nov,APSC,CMPT,479,400,3,Spec.Topics/Computing Systems,D100,LEC,25,BURNABY,25,2.5,0.0,2.5,0,0%,100%,Full,REG,1227,5
23-Nov,APSC,ENSC,194,100,3,Optional Job Practicum,D100,COP,10,METRO,1,0.0,0.5,0.5,9,90%,10%,,PRT,1224,1
23-Nov,APSC,ENSC,195,100,3,Industrial Internship I,D100,COP,35,METRO,10,0.0,5.0,5.0,25,71%,29%,,PRT,1227,6
23-Nov,APSC,ENSC,196,100,3,Special Internship I,D100,COP,25,METRO,5,0.0,2.5,2.5,20,80%,20%,,PRT,1227,6
